Date,log_returns,QHL,QHLp,QHLm
2014/3/6,0.001927174,0.474681593,0.415394743,0.304496761
2014/3/7,-0.011231746,0.316473674,0.67480586,-0.186633674
2014/3/10,-0.003465127,0.287863493,-0.012931603,0.366391152
2014/3/11,-0.000587665,0.289274944,-0.031098098,0.478669597
2014/3/12,-0.009712681,0.405752748,0.296806786,0.602558967
2014/3/13,-0.01018933,0.508406548,1.066269452,0.205532604
2014/3/14,-0.003958215,0.542697443,0.92430866,-0.160834612
2014/3/17,0.006178892,0.560792876,1.319811765,-0.118110887
2014/3/18,0.00560667,0.662549472,1.847861435,-0.312456795
2014/3/19,-0.004879202,0.62042449,1.067017676,0.100476268
2014/3/20,-0.004679942,0.640186277,1.157329971,0.033249148
2014/3/21,0.002248923,0.484887428,0.94894657,0.106552371
2014/3/24,-0.005624917,0.404002986,0.624340257,0.150649052
2014/3/25,0.012876094,0.317248469,0.514515394,0.145424463
2014/3/26,6.21E-05,0.328055952,0.102567426,0.455341612
2014/3/27,-0.002573973,0.262530074,0.298384911,0.285407034
2014/3/28,0.004129089,0.207036097,-0.147350024,0.407978977
2014/3/31,-0.002604824,0.265463579,-0.072989635,0.46380279
2014/4/1,0.00818661,0.313918732,-0.287324382,0.795162008
2014/4/2,0.000966071,0.392960648,0.00086496,0.862714108
2014/4/3,-0.001487807,0.3850648,0.007803303,0.663306135
2014/4/4,0.006955604,0.548657032,0.617494638,0.534467663
2014/4/7,-0.010918846,0.694671285,0.479528348,0.636760527
2014/4/8,-0.004866234,0.634820271,0.444735057,0.561989812
2014/4/9,0.006792553,0.637371648,0.597249355,0.587875682
2014/4/10,0.000958006,0.60755583,0.448109885,0.714432787
2014/4/11,-0.012158891,0.443031739,0.527485435,0.230126217
2014/4/14,0.003356295,0.37157166,0.46284252,0.246261283
2014/4/15,-0.006422698,0.413675304,0.837585692,0.114107718
2014/4/16,0.006484971,0.5460245,1.160390566,0.218998933
2014/4/17,0.006219824,0.580471838,0.9906223,0.140572833
2014/4/22,0.008493319,0.618317581,1.302875412,-0.077013136
2014/4/23,-0.001051174,0.566188636,1.310552948,-0.202210841
2014/4/24,0.004224935,0.54531287,0.916964153,0.154244222
2014/4/25,-0.002585766,0.466627416,0.80834857,0.26382931
2014/4/28,0.002161985,0.253398828,0.630797283,0.080997721
2014/4/29,0.010356386,0.293145892,0.367632256,0.197535943
2014/4/30,0.001493734,0.343133852,0.485297308,0.169131488
2014/5/1,0.004244647,0.379286667,-0.021150363,0.747707097
2014/5/2,0.001988074,0.330550196,0.054764523,0.613777386
2014/5/6,-0.003503423,0.293491611,0.037295006,0.461041527
2014/5/7,-0.000311879,0.288034835,0.313498501,0.314548998
2014/5/8,0.006279131,0.339911595,-0.164469632,0.779245953
2014/5/9,-0.003615109,0.348240104,0.00473946,0.582579339
2014/5/12,0.005441127,0.485728386,0.274366377,0.627259455
2014/5/13,0.003108238,0.725902212,0.437339403,1.071594422
2014/5/14,0.000786819,0.805854042,0.507529971,0.959368336
2014/5/15,-0.005481311,0.71289104,0.957410548,0.217074537
2014/5/16,0.002178628,0.580511716,0.745054179,0.208873895
2014/5/19,-0.001643753,0.501897406,0.582296403,0.337492308
2014/5/20,-0.006236029,0.551162631,0.756770642,0.435491995
2014/5/21,0.002795266,0.421224858,0.60831131,0.297705363
2014/5/22,-7.04E-05,0.407591624,1.076692979,0.015960686
2014/5/23,-0.000705469,0.448586863,1.271196722,0.025195164
2014/5/27,0.004273583,0.58770294,1.367340234,-0.1196494
2014/5/28,0.000917045,0.454255551,1.056709263,-0.055437716
2014/5/29,0.002925123,0.408503566,0.923257217,-0.197226743
2014/5/30,-0.00390499,0.408888581,0.918557907,-0.264081385
2014/6/2,0.00285806,0.43259015,0.237322607,0.64147768
2014/6/3,-0.004058281,0.377640698,0.487659577,0.276119264
2014/6/4,-0.002588078,0.34508805,0.330379447,0.309003615
2014/6/5,-0.000754101,0.366961416,0.777625743,-0.009679067
2014/6/6,0.006542004,0.403485686,-0.008562654,0.706337898
2014/6/9,0.002445169,0.500123116,0.221144215,0.719875695
2014/6/10,-0.000210931,0.437266073,0.36229864,0.419376625
2014/6/11,-0.005058199,0.443591826,0.009134238,0.863773854
2014/6/12,0.000619793,0.442465003,0.089528508,0.820522078
2014/6/13,-0.009582364,0.457731299,0.221371823,0.870738437
2014/6/16,-0.003430266,0.504477604,0.556048553,0.400211309
2014/6/17,0.001794192,0.610305545,0.550301379,0.65332205
2014/6/18,0.001740822,0.804241119,0.76035765,0.674445946
2014/6/19,0.004349859,0.762693901,0.963950602,0.532819526
2014/6/20,0.002507096,0.532334644,0.687753105,0.104237871
2014/6/23,-0.003616683,0.481438279,0.763435578,0.069384963
2014/6/24,-0.00198563,0.495533261,0.853863786,0.196973371
2014/6/25,-0.007906442,0.483938865,0.866900456,0.268933121
2014/6/26,0.000222738,0.32806417,0.852389495,0.037919794
2014/6/27,0.003357327,0.368911294,1.424363643,-0.342438753
2014/6/30,-0.00204863,0.402861479,1.154051213,0.005207452
2014/7/1,0.008707608,0.467996348,0.826545316,0.064952393
2014/7/2,0.00197514,0.46061075,1.256643498,-0.213501244
2014/7/3,0.007139557,0.375538296,1.118871101,-0.298779377
2014/7/4,0.000122349,0.587943562,1.00037901,0.227481422
2014/7/7,-0.006214975,0.507450637,0.65068021,0.315212094
2014/7/8,-0.012544074,0.536552628,0.593290189,0.446680464
2014/7/9,-0.003033483,0.512399284,0.819120155,0.307343193
2014/7/10,-0.006821326,0.5383837,0.335999628,0.778886554
2014/7/11,0.002664166,0.532558732,0.459115166,0.71310145
2014/7/14,0.008331205,0.402329228,0.39098332,0.678976858
2014/7/15,-0.005304477,0.399040734,0.428802621,0.424864638
2014/7/16,0.010999643,0.342553575,-0.128260149,0.682347837
2014/7/17,-0.00685502,0.344724034,-0.149420434,0.762683156
2014/7/18,0.001650384,0.336222955,0.081420321,0.609094108
2014/7/21,-0.003117701,0.419201472,0.324007469,0.518702654
2014/7/22,0.009893764,0.540000067,0.487223034,0.496551805
2014/7/23,0.000413433,0.455143257,0.567972053,0.231870307
2014/7/24,0.003423009,0.542564163,0.535406226,0.40086757
2014/7/25,-0.004394333,0.494221713,0.827148911,0.017483722
2014/7/28,-0.000512533,0.49274434,0.929055687,0.098251489
2014/7/29,0.002895009,0.48633213,0.92735774,0.156014429
2014/7/30,-0.005052587,0.457336061,1.458511694,-0.043966219
2014/7/31,-0.006417594,0.475365436,1.693285475,-0.27267109
2014/8/1,-0.007596263,0.459148977,1.115700541,-0.027360322
2014/8/4,-0.000248564,0.62563386,1.212685255,0.117385577
2014/8/5,0.000742515,0.656483623,1.390505091,-0.098566556
