,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol
1116,2016/5/31,10356.14,10365.24,10243.22,10262.74,10380.82639,10438.6123,10510.13322,10590.34928,10677.60316,10770.86315,10869.41151,10972.71428,11080.35557,11192.00056,11307.3727,11426.23903,11548.40006,11673.68267,11801.93494,11933.02226,12066.82438,12203.23307,12342.15034,12483.48696,12627.16126,10331.51232,10274.31929,10204.40307,10127.11034,10044.35491,9957.385424,9867.106013,9774.21201,9679.259387,9582.704643,9484.929746,9386.258714,9286.969201,9187.300932,9087.462032,8987.633923,8887.975193,8788.624713,8689.704204,8591.32036,8493.566648,91.59
1117,2016/6/1,10242.78,10283.82,10160.24,10204.44,10267.19616,10324.34954,10395.08758,10474.42559,10560.72437,10652.96352,10750.43316,10852.60516,10959.06819,11069.49109,11183.60035,11301.16556,11421.98939,11545.90064,11672.74904,11802.40145,11934.73894,12069.65448,12207.05115,12346.84067,12488.94229,10218.4219,10161.85491,10092.70401,10016.25734,9934.407756,9848.390257,9759.099059,9667.221889,9573.308632,9477.810793,9381.106156,9283.515193,9185.312519,9086.735235,8987.989188,8889.253814,8790.685964,8692.422992,8594.585282,8497.278364,8400.59468,79.53
1118,2016/6/2,10199.2,10241.75,10156.86,10208,10223.51228,10280.42249,10350.85956,10429.86,10515.79161,10607.63831,10704.69325,10806.43053,10912.4406,11022.39368,11136.01744,11253.08244,11373.3922,11496.77624,11623.08494,11752.18572,11883.96016,12018.30167,12155.11375,12294.30852,12435.80553,10174.94554,10118.61922,10049.76254,9973.641124,9892.139789,9806.488269,9717.576978,9626.090719,9532.577035,9437.48551,9341.192324,9244.016581,9146.231731,9048.073864,8949.747952,8851.432668,8753.284195,8655.439302,8558.017863,8461.124957,8364.852634,63.12
1119,2016/6/3,10237.58,10282.72,10040.87,10103.26,10261.98377,10319.10813,10389.81026,10469.10799,10555.36296,10647.55528,10744.97544,10847.09556,10953.50455,11063.87139,11177.92272,11295.42824,11416.19073,11540.03907,11666.82308,11796.40967,11928.67998,12063.52703,12200.85394,12340.5725,12482.60197,10213.23426,10156.69599,10087.5802,10011.17234,9929.364309,9843.390479,9754.144611,9662.314086,9568.448506,9472.999148,9376.343606,9278.802187,9180.649369,9082.12213,8983.426214,8884.740965,8786.223156,8688.010069,8590.222029,8492.964511,8396.329911,85.88
1120,2016/6/6,10105.09,10148.96,10092.86,10121.08,10129.17795,10185.56303,10255.35017,10333.62166,10418.76036,10509.75957,10605.91896,10706.7175,10811.74939,10920.68791,11033.26324,11149.24806,11268.4477,11390.69325,11515.83648,11643.74602,11774.30455,11907.40647,12042.95616,12180.86655,12321.05794,10081.05934,10025.25276,9957.031426,9881.6124,9800.863093,9716.001896,9627.911007,9537.26891,9444.618095,9350.403998,9254.999327,9158.720244,9061.837674,8964.585528,8867.166889,8769.758779,8672.515941,8575.573882,8479.05137,8383.052513,8287.668513,55.12
1121,2016/6/7,10196.17,10312.53,10183.19,10287.68,10220.47506,10277.36836,10347.78451,10426.76148,10512.66756,10604.48697,10701.51307,10803.22013,10909.19871,11019.11912,11132.70913,11249.73935,11370.01337,11493.36076,11619.63193,11748.69436,11880.42965,12014.73125,12151.50269,12290.6561,12432.11107,10171.92274,10115.61316,10046.77693,9970.678134,9889.201011,9803.574936,9714.69006,9623.230979,9529.745077,9434.681802,9338.417222,9241.270349,9143.514549,9045.385843,8947.089142,8848.803066,8750.683751,8652.867926,8555.475429,8458.611308,8362.367586,78.49
1122,2016/6/8,10246.49,10266.37,10177.44,10217.03,10270.91501,10328.08909,10398.85275,10478.21949,10564.54954,10656.82209,10754.32703,10856.53604,10963.03764,11073.50053,11187.65113,11305.25891,11426.12651,11550.08263,11676.97698,11806.67636,11939.06178,12074.02619,12211.47262,12351.31278,12493.46586,10222.12308,10165.5356,10096.35965,10019.88529,9938.006062,9851.957406,9762.633866,9670.723419,9576.776146,9481.243716,9384.504052,9286.877741,9188.639498,9090.026509,8991.244695,8892.473559,8793.870007,8695.571442,8597.698296,8500.356132,8403.637429,75.77
1123,2016/6/9,10184.48,10187.07,10050.03,10088.87,10208.75719,10265.58527,10335.92068,10414.8071,10500.61469,10592.32883,10689.24369,10790.83415,10896.69121,11006.4856,11119.94538,11236.84142,11356.97755,11480.18352,11606.30992,11735.22438,11866.80863,12000.95625,12137.57088,12276.56475,12417.85755,10160.26054,10104.01552,10035.25821,9959.246662,9877.862953,9792.33505,9703.552081,9612.197859,9518.819139,9423.864855,9327.710644,9230.67515,9133.031428,9035.015227,8936.831224,8838.657834,8740.651014,8642.947335,8545.6665,8448.913435,8352.780056,108.38
1124,2016/6/10,10024.69,10026.49,9819.12,9834.62,10048.58629,10104.52276,10173.75464,10251.40337,10335.86468,10426.13986,10521.53417,10621.53072,10725.72693,10833.7987,10945.47834,11060.54033,11178.79158,11300.0645,11424.21203,11551.10388,11680.62363,11812.66654,11947.13775,12083.95087,12223.02684,10000.85053,9945.487974,9877.809437,9802.990474,9722.88364,9638.697631,9551.307628,9461.386714,9369.473064,9276.008571,9181.362977,9085.849927,8989.738192,8893.259823,8796.616284,8699.98319,8603.514054,8507.343303,8411.588761,8316.353709,8221.728621,109.16
1125,2016/6/13,9715.78,9755.23,9657.44,9657.44,9738.939932,9793.15272,9860.251226,9935.507218,10017.36586,10104.85922,10197.31396,10294.22912,10395.21454,10499.95608,10608.19432,10719.71069,10834.31803,10951.85394,11072.17588,11195.15756,11320.68618,11448.66019,11578.98768,11711.58491,11846.37527,9692.675144,9639.018578,9573.425549,9500.912127,9423.273778,9341.681955,9256.984867,9169.834858,9080.75352,8990.169128,8898.44003,8805.870207,8712.720147,8619.214751,8525.549274,8431.893922,8338.397474,8245.190217,8152.386344,8060.085952,7968.376728,102.33
1126,2016/6/14,9595.17,9620.84,9507.51,9519.2,9618.042428,9671.582229,9737.847785,9812.169562,9893.012023,9979.419256,10070.72628,10166.43835,10266.17016,10369.61146,10476.50605,10586.63807,10699.8227,10815.89953,10934.72781,11056.18283,11180.15315,11306.53852,11435.24814,11566.19934,11699.31643,9572.351964,9519.361481,9454.582713,9382.969459,9306.294899,9225.715943,9142.070269,9056.002126,8968.026628,8878.566735,8787.976346,8696.555669,8604.561957,8512.217321,8419.714591,8327.22186,8234.886061,8142.835862,8051.18404,7960.029449,7869.458687,102.84
1127,2016/6/15,9589.47,9665.21,9567.15,9606.71,9612.328841,9665.836836,9732.063028,9806.340654,9887.13509,9973.490993,10064.74378,10160.39899,10260.07155,10363.4514,10470.28249,10580.34909,10693.46648,10809.47436,10928.23205,11049.61491,11173.51159,11299.82188,11428.45504,11559.32845,11692.36647,9566.665519,9513.706515,9448.966228,9377.395516,9300.766505,9220.235416,9136.639433,9050.622418,8962.699182,8873.292432,8782.755858,8691.38949,8599.450427,8507.160648,8414.712869,8322.275083,8229.994136,8137.99862,8046.401243,7955.300802,7864.783844,95.3
1128,2016/6/16,9480.43,9582.38,9432.87,9550.47,9503.028917,9555.928484,9621.40163,9694.83466,9774.710399,9860.084365,9950.299532,10044.86707,10143.40627,10245.61061,10351.22694,10460.042,10571.87315,10686.56193,10803.96925,10923.97189,11046.45976,11171.3338,11298.5043,11427.88957,11559.41484,9457.884824,9405.528007,9341.523869,9270.766974,9195.009296,9115.393911,9032.748481,8947.709549,8860.786071,8772.395948,8682.888848,8592.561389,8501.667747,8410.427377,8319.030804,8227.64411,8136.412472,8045.463019,7954.907178,7864.842623,7775.354916,101.53
1129,2016/6/17,9620.92,9705.29,9578.15,9631.36,9643.85381,9697.537292,9763.980681,9838.501911,9919.561324,10006.20044,10097.7525,10193.72143,10293.72088,10397.43978,10504.62124,10615.04882,10728.53719,10844.92553,10964.07271,11085.85366,11210.15668,11336.88122,11465.93625,11597.23887,11730.71321,9598.040729,9544.908038,9479.955427,9408.149989,9331.269662,9250.47446,9166.604312,9080.305192,8992.0936,8902.393629,8811.560127,8719.89411,8627.65352,8535.061064,8442.31009,8349.569141,8256.985546,8164.688318,8072.790535,7981.391317,7890.577496,145.9
1130,2016/6/20,9850.59,9996.56,9850.59,9962.02,9874.071284,9929.036295,9997.065817,10073.36601,10156.36047,10245.06783,10338.80542,10437.06531,10539.45194,10645.64681,10755.3869,10868.4506,10984.64816,11103.81492,11225.80637,11350.49447,11477.76484,11607.51454,11739.65036,11874.08743,12010.74806,9827.164556,9772.763485,9706.260329,9632.740756,9554.025147,9471.301207,9385.428916,9297.06967,9206.752296,9114.911012,9021.909139,8928.054876,8833.612325,8738.809507,8643.844388,8548.889533,8454.095788,8359.595246,8265.503685,8171.922591,8078.940868,94.35
1131,2016/6/21,9943.84,10051.07,9930.1,10015.54,9967.543568,10023.0289,10091.70242,10168.72491,10252.50503,10342.05213,10436.67708,10535.86714,10639.22301,10746.42317,10857.2021,10971.33611,11088.63365,11208.92849,11332.07477,11457.94322,11586.41838,11717.39635,11850.78304,11986.49275,12124.44706,9920.192801,9865.276745,9798.144041,9723.9285,9644.467734,9560.960694,9474.275498,9385.079804,9293.907446,9201.196752,9107.314483,9012.571754,8917.235169,8821.534906,8725.670805,8629.817066,8534.125962,8438.730837,8343.748564,8249.28159,8155.419662,83.05
1132,2016/6/22,10084.74,10149.81,10043.68,10071.06,10108.77944,10165.05098,10234.69757,10312.81143,10397.77868,10488.59463,10584.56037,10685.15592,10789.97629,10898.69543,11011.04406,11126.7953,11245.75489,11367.75426,11492.64546,11620.29742,11750.59302,11883.4269,12018.70361,12156.33627,12296.24534,10060.75773,10005.06354,9936.979591,9861.712447,9781.125756,9696.435456,9608.521968,9518.062408,9425.598177,9331.573812,9236.361271,9140.276078,9043.588613,8946.532318,8849.309864,8752.097918,8655.050911,8558.304078,8461.975946,8366.170415,8270.978503,80.46
1133,2016/6/23,10122.47,10340.84,10104.92,10257.03,10146.59938,10203.08144,10272.9886,10351.39472,10436.67985,10527.83557,10624.16035,10725.13225,10830.34479,10939.47068,11052.23963,11168.42393,11287.82859,11410.2844,11535.64286,11663.7724,11794.55547,11927.88632,12063.66914,12201.81673,12342.24924,10098.39801,10042.49544,9974.156776,9898.608035,9817.719845,9732.712694,9644.470295,9553.6723,9460.862132,9366.485994,9270.917235,9174.472559,9077.423358,8980.003946,8882.417754,8784.842109,8687.432021,8590.323229,8493.634705,8397.470737,8301.922684,110.23
1134,2016/6/24,9237.62,9720.12,9226.15,9557.16,9259.640121,9311.184839,9374.981106,9446.533391,9524.363375,9607.550769,9695.455371,9787.600871,9883.616315,9983.203026,10086.11435,10192.14246,10301.10943,10412.86083,10527.26115,10644.19032,10763.54107,10885.21687,11009.13032,11135.20181,11263.35849,9215.652245,9164.636375,9102.271493,9033.326802,8959.509408,8881.933109,8801.404369,8718.54343,8633.84621,8547.719909,8460.505239,8372.49122,8283.92552,8195.021971,8105.966221,8016.920096,7928.025056,7839.404974,7751.168423,7663.410574,7576.2148,325.19
1135,2016/6/27,9516.92,9589.28,9214.1,9268.66,9539.6059,9592.709076,9658.434227,9732.1499,9812.333078,9898.035648,9988.598051,10083.52958,10182.44805,10285.04577,10391.06862,10500.30251,10612.56409,10727.69431,10845.55353,10966.01806,11088.97738,11214.33206,11341.99204,11471.87531,11603.90681,9494.288048,9441.72971,9377.479222,9306.449985,9230.400717,9150.478894,9067.515363,8982.149118,8894.891073,8806.160738,8716.309127,8625.633999,8534.390509,8442.798957,8351.0506,8259.31216,8167.729373,8076.429858,7985.525469,7895.114257,7805.282113,209.92
1136,2016/6/28,9458.38,9554.41,9419.38,9447.28,9480.926356,9533.702886,9599.023752,9672.285988,9751.975948,9837.151348,9927.156689,10021.50428,10119.81429,10221.78092,10327.1516,10435.71357,10547.28462,10661.70665,10778.8409,10898.56444,11020.76742,11145.35102,11272.22575,11401.31008,11532.52944,9435.887261,9383.652217,9319.796943,9249.204618,9173.62314,9094.192928,9011.739718,8926.898574,8840.177266,8751.992725,8662.693804,8572.576432,8481.894195,8390.866036,8299.682037,8208.507895,8117.488447,8026.750528,7936.405306,7846.550227,7757.270654,136.52
1137,2016/6/29,9557.69,9640.39,9506.29,9612.27,9580.473086,9633.803753,9699.810467,9773.841933,9854.368613,9940.438328,10031.3887,10126.7269,10226.06914,10329.10639,10435.58343,10545.28527,10658.02778,10773.6512,10892.01532,11012.99592,11136.482,11262.37369,11390.58055,11521.02024,11653.61736,9534.961094,9482.177599,9417.651865,9346.318342,9269.943283,9189.679079,9106.360137,9020.628187,8932.996333,8843.885882,8753.649351,8662.585775,8570.951403,8478.967477,8386.826075,8294.694633,8202.719509,8111.028871,8019.735053,7928.936524,7838.719544,115.82
1138,2016/6/30,9566.07,9695.59,9513.52,9680.09,9588.873061,9642.250488,9708.315075,9782.411451,9863.008735,9949.153914,10040.18403,10135.60582,10235.03516,10338.16275,10444.73315,10554.53117,10667.37253,10783.09733,10901.56524,11022.6519,11146.24625,11272.24832,11400.5676,11531.12165,11663.83503,9543.321166,9490.491391,9425.909082,9354.513016,9278.070993,9197.736414,9114.344419,9028.537301,8940.828614,8851.640032,8761.324383,8670.180965,8578.46625,8486.401673,8394.179484,8301.967262,8209.911497,8118.140466,8026.766603,7935.888464,7845.592383,136.9
1139,2016/7/1,9742.84,9806.47,9657.63,9776.12,9766.064436,9820.428216,9887.713601,9963.179193,10045.26582,10133.00287,10225.71511,10322.90019,10424.16687,10529.20014,10637.73984,10749.5668,10864.49334,10982.3566,11103.01366,11226.33787,11352.2161,11480.54654,11611.23701,11744.20355,11879.36932,9719.670794,9665.864785,9600.089069,9527.373685,9449.519101,9367.700032,9282.767049,9195.374314,9106.04487,9015.208186,8923.223608,8830.395963,8736.986465,8643.220641,8549.294292,8455.378094,8361.621244,8268.15439,8175.092043,8082.534579,7990.56993,101.97
1140,2016/7/4,9797.66,9808.99,9701.15,9709.09,9821.015113,9875.684781,9943.348761,10019.23897,10101.78748,10190.01819,10283.2521,10380.98401,10482.82049,10588.44475,10697.59517,10810.05134,10925.62454,11044.15098,11165.48694,11289.50506,11416.09157,11545.14409,11676.56991,11810.28461,11946.21092,9774.360428,9720.251669,9654.105853,9580.981322,9502.688674,9420.409233,9334.998358,9247.113891,9157.281817,9065.934023,8973.431875,8880.081918,8786.146833,8691.853417,8597.398573,8502.953937,8408.669545,8314.676782,8221.090801,8128.012545,8035.530439,79.93
1141,2016/7/5,9656.05,9659.41,9506.84,9532.61,9679.067551,9732.947054,9799.633056,9874.426394,9955.781789,10042.73726,10134.62362,10230.94297,10331.30756,10435.40518,10542.978,10653.8088,10767.71156,10884.52489,11004.10712,11126.33275,11251.08964,11378.27691,11507.80318,11639.58524,11773.54694,9633.087187,9579.760486,9514.570706,9442.503076,9365.342027,9284.251809,9200.075415,9113.461182,9024.927492,8934.899988,8843.734816,8751.734088,8659.156689,8566.226139,8473.136492,8380.056908,8287.135251,8194.501007,8102.267667,8010.534713,7919.389293,97.7
1142,2016/7/6,9449.57,9530.59,9304.01,9373.26,9472.095355,9524.822727,9590.08275,9663.276746,9742.892479,9827.988542,9917.910047,10012.16975,10110.3882,10212.25985,10317.53239,10425.99324,10537.46036,10651.77581,10768.80096,10888.41298,11010.50214,11134.9697,11261.72624,11390.69034,11521.78748,9427.098212,9374.911822,9311.116027,9240.589454,9165.078377,9085.72215,9003.345741,8918.583622,8831.943091,8743.840689,8654.624946,8564.591513,8473.993742,8383.050371,8291.951306,8200.862087,8109.927419,8019.274018,7929.012948,7839.241564,7750.045151,134.69
1143,2016/7/7,9437.47,9507.91,9399.69,9418.78,9459.966512,9512.626367,9577.802826,9650.903098,9730.416885,9815.403984,9905.210346,9999.349355,10097.44203,10199.18324,10304.32098,10412.64294,10523.96734,10638.13641,10755.01171,10874.47057,10996.40339,11120.71157,11247.30581,11376.10477,11507.03404,9415.026987,9362.90742,9299.193314,9228.75705,9153.342663,9074.08805,8991.817123,8907.16354,8820.633951,8732.644362,8643.542858,8553.624712,8463.14295,8372.31603,8281.333615,8190.361034,8099.542807,8009.005486,7918.859993,7829.20356,7740.121361,91.5
1144,2016/7/8,9392.2,9655.92,9389.05,9629.66,9414.5886,9466.995854,9531.859672,9604.609294,9683.741666,9768.321097,9857.696672,9951.384112,10049.00625,10150.25942,10254.89284,10362.6952,10473.48559,10587.10701,10703.42168,10822.30751,10943.65544,11067.36734,11193.35432,11321.53546,11451.83668,9369.864642,9317.995085,9254.586605,9184.488211,9109.435576,9030.561134,8948.684847,8864.437333,8778.322812,8690.755296,8602.081197,8512.594373,8422.546637,8332.155399,8241.609412,8151.073212,8060.690625,7970.587596,7880.874517,7791.648151,7702.993265,97.03
1145,2016/7/11,9744.8,9841.86,9690.18,9833.41,9768.029108,9822.403825,9889.702746,9965.18352,10047.28666,10135.04136,10227.77225,10324.97688,10426.26394,10531.31833,10639.87987,10751.72933,10866.67899,10984.56596,11105.24729,11228.59631,11354.49986,11482.85612,11613.57288,11746.56617,11881.75913,9721.626133,9667.8093,9602.020352,9529.290339,9451.420093,9369.584564,9284.634494,9197.224178,9107.876764,9017.021806,8925.018723,8832.172404,8738.744114,8644.959427,8551.014182,8457.079091,8363.303379,8269.817722,8176.736653,8084.16057,7992.17742,80.8
1146,2016/7/12,9850.4,10013.49,9841.11,9964.07,9873.880831,9928.844782,9996.872992,10073.17172,10156.16457,10244.87023,10338.606,10436.864,10539.24865,10645.44148,10755.17945,10868.24096,10984.43628,11103.60074,11225.58984,11350.27554,11477.54345,11607.29065,11739.42393,11873.8584,12010.51639,9826.975008,9772.574986,9706.073113,9632.554958,9553.840867,9471.118523,9385.247888,9296.890346,9206.574714,9114.735202,9021.735123,8927.88267,8833.441941,8738.640951,8643.677664,8548.724641,8453.932724,8359.434005,8265.344259,8171.76497,8078.78504,101.66
1147,2016/7/13,9941.99,10001.87,9919.41,9930.71,9965.689158,10021.16417,10089.82491,10166.83307,10250.5976,10340.12805,10434.73539,10533.907,10637.24364,10744.42385,10855.18218,10969.29495,11086.57067,11206.84313,11329.96649,11455.81153,11584.26279,11715.21639,11848.57826,11984.26272,12122.19137,9918.3472,9863.441361,9796.321147,9722.119413,9642.673431,9559.181926,9472.512858,9383.333758,9292.178363,9199.484917,9105.620114,9010.895012,8915.576163,8819.893705,8724.047439,8628.211533,8532.538232,8437.160855,8342.196252,8247.746854,8153.902388,96.31
1148,2016/7/14,10058.49,10109.86,9984.55,10068.3,10082.46686,10138.59193,10208.05724,10285.96778,10370.71386,10461.29342,10557.00937,10657.34307,10761.8906,10870.32675,10982.38294,11097.83289,11216.48283,11338.16465,11462.73077,11590.05045,11720.0069,11852.49502,11987.41962,12124.69402,12264.23892,10034.57015,9979.02093,9911.114203,9836.042975,9755.666047,9671.19619,9583.511536,9493.287438,9401.063885,9307.284261,9212.319552,9116.484463,9020.048671,8923.245007,8826.275618,8729.316709,8632.52231,8536.027303,8439.949908,8344.393753,8249.44962,100.41
1149,2016/7/15,10031.18,10098.75,9987.05,10066.9,10055.09176,10111.06444,10180.34115,10258.04015,10342.55613,10432.88976,10528.34583,10628.40711,10732.67079,10840.81252,10952.56446,11067.70095,11186.02875,11307.38018,11431.60809,11558.58208,11688.18569,11820.31408,11954.87234,12091.77403,12230.94005,10007.3251,9951.926698,9884.204346,9809.336945,9729.17825,9644.937739,9557.491159,9467.51203,9375.538876,9282.013874,9187.307006,9091.732121,8995.558163,8899.017333,8802.311227,8705.615573,8609.083982,8512.850971,8417.034437,8321.737729,8227.051381,89.99
1150,2016/7/18,10079.03,10160.3,10011.84,10063.13,10103.05583,10159.2955,10228.90266,10306.9723,10391.89144,10482.65597,10578.56737,10679.10596,10783.86699,10892.52457,11004.80958,11120.49528,11239.38752,11361.31781,11486.13831,11613.71799,11743.93982,11876.69848,12011.8986,12149.45333,12289.28318,10055.06131,9999.39865,9931.353254,9856.128726,9775.587663,9690.945315,9603.081603,9512.673262,9420.261385,9326.290256,9231.131625,9135.100835,9038.468115,8941.466774,8844.299367,8747.142463,8650.150404,8553.458349,8457.184758,8361.433473,8266.295459,70.74
1151,2016/7/19,10038.95,10050.77,9923.64,9981.24,10062.88029,10118.89632,10188.22668,10265.98587,10350.56732,10440.97092,10536.50093,10636.63971,10740.98415,10849.20965,10961.04815,11076.27382,11194.69327,11316.1387,11440.46284,11567.53519,11697.23918,11829.46992,11964.1324,12101.14014,12240.41395,10015.07662,9959.63531,9891.860501,9816.935109,9736.714324,9652.408562,9564.894247,9474.845421,9382.801026,9289.203581,9194.423354,9098.774439,9002.525986,8905.910377,8809.129364,8712.358811,8615.752448,8519.444896,8423.554144,8328.183621,8233.42393,69.29
1152,2016/7/20,10054.54,10146.71,9991.65,10142.01,10078.50745,10134.61047,10204.0485,10281.92844,10366.64125,10457.18524,10552.8636,10653.1579,10757.66437,10866.05794,10978.07012,11093.47473,11212.07809,11333.71211,11458.22932,11585.499,11715.40442,11847.84051,11982.71212,12119.93262,12259.42271,10030.62955,9975.102138,9907.222078,9832.180331,9751.834967,9667.398282,9579.748061,9489.559395,9397.372059,9303.629261,9208.701846,9112.904392,9016.50647,8919.740822,8822.809512,8725.888679,8629.132292,8532.675179,8436.635513,8341.116884,8246.210036,79.71
1153,2016/7/21,10195.4,10195.65,10090.12,10156.21,10219.70322,10276.59223,10347.00306,10425.97406,10511.87366,10603.68613,10700.70491,10802.40429,10908.37486,11018.28698,11131.8684,11248.88978,11369.15472,11492.49279,11618.75443,11747.80712,11879.53245,12013.82391,12150.58502,12289.72793,12431.17222,10171.15457,10114.84925,10046.01821,9969.925162,9888.454193,9802.834585,9713.95642,9622.504247,9529.025404,9433.969309,9337.711999,9240.572462,9142.824044,9044.702749,8946.413471,8848.134817,8750.022912,8652.214474,8554.829332,8457.972526,8361.736072,97.53
1154,2016/7/22,10130.51,10181.24,10073.28,10147.46,10154.65854,10211.18547,10281.14816,10359.61654,10444.96942,10536.19754,10632.59883,10733.65093,10838.94704,10948.1596,11061.01812,11177.29471,11296.7942,11419.34727,11544.8053,11673.03661,11803.92357,11937.36031,12073.25098,12211.50829,12352.05235,10106.41889,10050.47192,9982.078975,9906.470227,9825.517791,9740.44312,9652.130633,9561.260519,9468.376635,9373.925537,9278.28087,9181.75959,9084.633306,8987.136517,8889.472814,8791.819668,8694.33221,8597.146286,8500.380966,8404.140618,8308.516673,62.72
1155,2016/7/25,10155.2,10264.06,10125.22,10198.24,10179.4074,10236.07209,10306.20529,10384.86492,10470.42582,10561.87628,10658.51252,10759.8109,10865.36363,10974.84237,11087.97595,11204.53592,11324.32666,11447.17842,11572.94221,11701.48604,11832.692,11966.45395,12102.67582,12241.27009,12382.15667,10131.05017,10074.96685,10006.40722,9930.614199,9849.464466,9764.182452,9675.65473,9584.563149,9491.452889,9396.771595,9300.893823,9204.137303,9106.774303,9009.039896,8911.138168,8813.247022,8715.521968,8618.099184,8521.098028,8424.623124,8328.766125,58.55
1156,2016/7/26,10199.66,10275.41,10150,10247.76,10223.97338,10280.88615,10351.3264,10430.33041,10516.26589,10608.11673,10705.17604,10806.91792,10912.93277,11022.89081,11136.51969,11253.58997,11373.90516,11497.29477,11623.60916,11752.71577,11884.49614,12018.84372,12155.66197,12294.86301,12436.3664,10175.40444,10119.07559,10050.2158,9974.090951,9892.58594,9806.930557,9718.015256,9626.524871,9533.006969,9437.911156,9341.613626,9244.433501,9146.64424,9048.481946,8950.1516,8851.831882,8753.678982,8655.829676,8558.403843,8461.506567,8365.229902,79.53
1157,2016/7/27,10314.43,10352.32,10298.4,10319.55,10339.01696,10396.57014,10467.803,10547.69599,10634.59845,10727.48282,10825.63428,10928.52099,11035.72875,11146.92408,11261.83155,11380.21914,11501.88816,11626.66619,11754.40191,11884.96127,12018.22449,12154.08378,12292.44156,12433.20894,12576.30458,10289.90151,10232.93883,10163.3042,10086.32277,10003.90064,9917.281433,9827.365628,9734.845762,9640.275565,9544.109702,9446.7286,9348.454971,9249.565353,9150.298504,9050.861712,8951.435667,8852.178318,8753.227979,8654.705878,8556.718281,8459.358278,85.86
1158,2016/7/28,10309.92,10381.9,10264.39,10274.93,10334.49621,10392.02422,10463.22594,10543.08399,10629.94846,10722.79222,10820.90076,10923.74248,11030.90336,11142.05007,11256.9073,11375.24313,11496.85894,11621.58241,11749.26228,11879.76455,12012.9695,12148.76939,12287.06667,12427.7725,12570.80557,10285.40223,10228.46446,10158.86028,10081.91251,9999.526419,9912.945087,9823.068597,9730.589186,9636.06034,9539.936526,9442.598004,9344.367345,9245.520967,9146.297522,9046.904209,8947.521638,8848.30769,8749.400617,8650.921595,8552.976843,8455.659411,95.73
1159,2016/7/29,10320.82,10355.31,10287.32,10337.5,10345.42219,10403.01103,10474.28802,10554.2305,10641.1868,10734.12872,10832.34098,10935.29143,11042.56561,11153.82982,11268.80849,11387.26942,11509.01381,11633.86914,11761.68401,11892.32425,12025.67002,12161.61349,12300.05698,12440.91157,12584.09585,10296.27631,10239.27834,10169.60058,10092.57146,10010.09826,9923.425392,9833.453881,9740.876698,9646.247913,9550.022473,9452.581041,9354.24653,9255.295648,9155.967301,9056.468905,8956.981264,8857.662423,8758.650782,8660.067645,8562.019343,8464.599023,94.14
1160,2016/8/1,10426.36,10459.34,10277.37,10330.52,10451.21377,10509.39151,10581.39737,10662.15734,10750.00285,10843.89518,10943.11176,11047.11497,11155.48613,11267.88812,11384.04255,11503.71486,11626.7042,11752.8363,11881.95818,12013.93434,12148.6437,12285.97731,12425.83652,12568.13148,12712.77996,10401.56533,10343.9845,10273.59422,10195.7774,10112.46084,10024.90166,9934.010109,9840.486237,9744.889785,9647.68035,9549.242489,9449.902416,9349.939669,9249.595597,9149.079738,9048.574742,8948.240274,8848.216147,8748.624905,8649.573967,8551.157435,84.75
1161,2016/8/2,10328.87,10330.64,10128.98,10144.34,10353.49138,10411.12513,10482.45772,10562.46255,10649.48668,10742.50109,10840.78996,10943.8207,11051.17856,11162.52955,11277.5979,11396.15123,11517.99058,11642.94329,11770.85785,11901.59998,12035.04977,12171.09926,12309.65074,12450.61519,12593.91116,10304.30717,10247.26474,10177.53263,10100.44343,10017.9059,9931.165433,9841.123747,9748.474355,9653.771762,9557.471269,9459.953835,9361.542625,9262.514564,9163.108743,9063.532741,8963.967502,8864.571194,8765.482327,8666.822297,8568.697519,8471.201214,124.5
1162,2016/8/3,10150.13,10189.15,10092.53,10170.21,10174.32531,10230.96172,10301.0599,10379.68026,10465.19844,10556.60325,10653.19124,10754.43905,10859.93908,10969.36316,11082.44026,11198.94204,11318.67297,11441.46339,11567.1644,11695.64406,11826.78451,11960.47968,12096.63354,12235.15861,12375.97486,10125.99223,10069.93691,10001.4115,9925.656324,9844.547105,9759.307668,9670.824144,9579.77804,9486.714266,9392.080242,9296.250337,9199.542123,9102.227731,9004.542118,8906.689268,8808.846995,8711.17073,8613.796584,8516.843856,8420.417117,8324.607975,89.97
1163,2016/8/4,10237.08,10282.17,10182.4,10227.86,10261.48258,10318.60415,10389.30283,10468.59668,10554.84744,10647.03526,10744.45066,10846.5658,10952.96959,11063.33103,11177.3768,11294.87657,11415.63317,11539.47546,11666.25327,11795.83354,11928.09739,12062.93785,12200.25805,12339.96979,12481.99232,10212.73545,10156.19995,10087.08752,10010.68339,9928.879362,9842.909731,9753.668222,9661.842181,9567.981186,9472.53649,9375.885669,9278.349014,9180.200989,9081.678562,8982.987466,8884.307038,8785.79404,8687.585749,8589.802485,8492.549717,8395.919837,79.2
