Date,log_returns,Open,High,Low,Close
2014/8/6,0.000507586,4326.28,4378.99,4325.04,4355.05
2014/8/7,-0.004621402,4373.24,4379.7,4321.89,4334.97
2014/8/8,0.008254248,4340.88,4373.11,4327.87,4370.9
2014/8/11,0.00693783,4387.38,4415.78,4384.15,4401.33
2014/8/12,-0.002748398,4394.69,4407.08,4371.84,4389.25
2014/8/13,0.010170805,4407.86,4434.31,4403.64,4434.12
2014/8/14,0.004248852,4438.13,4453,4433.94,4453
2014/8/15,0.00267551,4479.64,4482.47,4427.13,4464.93
2014/8/18,0.009668824,4490.53,4509.15,4486.44,4508.31
2014/8/19,0.004249759,4514.26,4528.91,4513.92,4527.51
2014/8/20,-0.000227524,4517.75,4533.01,4515.73,4526.48
2014/8/21,0.001240813,4526.72,4534,4513.81,4532.1
2014/8/22,0.00142217,4534.87,4547.24,4521.77,4538.55
2014/8/25,0.004133736,4563.72,4571.14,4547.78,4557.35
2014/8/26,0.002911925,4563.81,4575.59,4556.78,4570.64
2014/8/27,-0.000223188,4574.35,4575.81,4561.84,4569.62
2014/8/28,-0.002614134,4552.55,4565.96,4546.62,4557.69
2014/8/29,0.004942032,4571.76,4580.27,4553.78,4580.27
2014/9/2,0.003904799,4592.42,4598.64,4576.81,4598.19
2014/9/3,-0.005589525,4610.14,4610.14,4565.38,4572.56
2014/9/4,-0.002248533,4581.52,4603.15,4553.31,4562.29
2014/9/5,0.004507295,4560.63,4583,4542.74,4582.9
2014/9/8,0.002044647,4579.06,4600.4,4570.23,4592.28
2014/9/9,-0.008748426,4588.83,4599.03,4544.44,4552.28
2014/9/10,0.00749336,4554.15,4587.1,4544.84,4586.52
2014/9/11,0.001152715,4567.64,4591.81,4559.75,4591.81
2014/9/12,-0.005286379,4588.77,4590.08,4555.68,4567.6
2014/9/15,-0.010719301,4567.45,4567.47,4506.73,4518.9
2014/9/16,0.007465041,4502.11,4558.24,4499.87,4552.76
2014/9/17,0.002069129,4553.96,4582.4,4539.36,4562.19
2014/9/18,0.00682425,4575.74,4593.98,4572.62,4593.43
2014/9/19,-0.002973876,4606.13,4610.57,4563.44,4579.79
2014/9/22,-0.01144127,4568.45,4568.87,4513.12,4527.69
2014/9/23,-0.00420523,4511.32,4536.03,4508.42,4508.69
2014/9/24,0.010267182,4514.92,4557.27,4500.13,4555.22
2014/9/25,-0.019612753,4540.82,4546.93,4466.64,4466.75
2014/9/26,0.010121548,4476.48,4515.74,4475.48,4512.19
2014/9/29,-0.001406071,4465.84,4515.24,4464.44,4505.85
2014/9/30,-0.002769124,4512.64,4522.06,4483.91,4493.39
2014/10/1,-0.015994993,4486.65,4486.79,4409.3,4422.09
2014/10/2,0.001830038,4421.25,4441.95,4367.74,4430.19
2014/10/3,0.010202417,4456.81,4488.07,4445.72,4475.62
2014/10/6,-0.004662723,4492.4,4496.26,4444.1,4454.8
2014/10/7,-0.015746932,4433.91,4441.76,4385.15,4385.2
2014/10/8,0.018837688,4385.7,4473.73,4355.34,4468.59
2014/10/9,-0.020403266,4458.29,4464.13,4377.28,4378.34
2014/10/10,-0.023595538,4354.63,4380.51,4276.24,4276.24
2014/10/13,-0.01474249,4274.9,4303.82,4212.86,4213.66
2014/10/14,0.00320111,4246.23,4281.34,4212.82,4227.17
2014/10/15,-0.002807231,4154.1,4231.54,4116.6,4215.32
2014/10/16,0.000490945,4133.25,4246.01,4131.65,4217.39
2014/10/17,0.009686443,4275.09,4296.11,4241.67,4258.44
2014/10/20,0.01344237,4254.16,4316.87,4248.22,4316.07
2014/10/21,0.023676776,4359.17,4419.48,4356.1,4419.48
2014/10/22,-0.008322844,4429.16,4435.86,4381.28,4382.85
2014/10/23,0.015831668,4427.44,4475.55,4421.56,4452.79
2014/10/24,0.006922193,4459.46,4486.26,4445.85,4483.72
2014/10/27,0.000492773,4469.02,4489.6,4450.29,4485.93
2014/10/28,0.017317139,4505.73,4564.29,4505.11,4564.29
2014/10/29,-0.003304983,4551.37,4564.44,4517.02,4549.23
2014/10/30,0.003710221,4532.1,4575.5,4521.79,4566.14
2014/10/31,0.014048473,4639.45,4641.51,4616.58,4630.74
2014/11/3,0.001762742,4633.71,4654.19,4627.42,4638.91
2014/11/4,-0.003297151,4623.77,4635.95,4594.91,4623.64
2014/11/5,-0.000631737,4649.47,4650.39,4607.73,4620.72
2014/11/6,0.003834033,4616.78,4639.17,4604.76,4638.47
2014/11/7,-0.001281415,4636.89,4638.8,4606.81,4632.53
2014/11/10,0.004112391,4635.1,4653.38,4626.49,4651.62
2014/11/11,0.001920067,4649.19,4661.23,4640.24,4660.56
2014/11/12,0.003123496,4644.63,4678.58,4643.78,4675.14
2014/11/13,0.001068915,4681.56,4703.1,4664.27,4680.14
2014/11/14,0.001793209,4679.85,4688.74,4664.31,4688.54
2014/11/17,-0.003748052,4678.44,4689.53,4655.19,4671
2014/11/18,0.006708341,4674.84,4709.83,4674.3,4702.44
2014/11/19,-0.0057005,4694.78,4696.2,4655.72,4675.71
2014/11/20,0.005579279,4655.2,4702.97,4653.32,4701.87
2014/11/21,0.002357981,4751.01,4751.6,4700.73,4712.97
2014/11/24,0.00885528,4725.17,4755.02,4723.62,4754.89
2014/11/25,0.000706391,4762.39,4774.52,4749.92,4758.25
2014/11/26,0.006090802,4760.23,4788,4757.48,4787.32
2014/11/28,0.00089989,4797.1,4810.86,4786.72,4791.63
2014/12/1,-0.013505854,4777.73,4782.07,4724.62,4727.35
2014/12/2,0.006002237,4732.97,4761.63,4729.76,4755.81
2014/12/3,0.003915945,4761.31,4781.37,4745.14,4774.47
2014/12/4,-0.001054075,4772,4785.41,4753.71,4769.44
2014/12/5,0.002370632,4776.57,4788.98,4769.64,4780.76
2014/12/8,-0.008416835,4769.76,4793.24,4722.91,4740.69
2014/12/9,0.005423294,4685.2,4768.41,4674.38,4766.47
2014/12/10,-0.017449273,4754.42,4766.64,4679.24,4684.02
2014/12/11,0.005140458,4704.65,4759.88,4699.43,4708.16
2014/12/12,-0.01165606,4665.35,4707.92,4653.6,4653.6
2014/12/15,-0.0104637,4679.67,4690.58,4592.43,4605.16
2014/12/16,-0.012527218,4572.79,4645.19,4547.31,4547.83
2014/12/17,0.020992618,4556.9,4651.9,4550.7,4644.31
2014/12/18,0.022164905,4712.39,4748.4,4697.09,4748.4
2014/12/19,0.003569563,4752.6,4782.13,4738.29,4765.38
2014/12/22,0.003360291,4759.04,4781.93,4757.81,4781.42
2014/12/23,-0.003351898,4798.03,4798.06,4761.39,4765.42
2014/12/24,0.001687828,4770.12,4787.57,4768.67,4773.47
2014/12/26,0.006970561,4788.06,4814.95,4787.85,4806.86
2014/12/29,1.04E-05,4801.26,4813.72,4798.9,4806.91
2014/12/30,-0.006149628,4793.61,4803.89,4772.88,4777.44
2014/12/31,-0.008701383,4790.53,4806.43,4734.11,4736.05
2015/1/2,-0.001952899,4760.24,4777.01,4698.11,4726.81
2015/1/5,-0.015830801,4700.34,4702.77,4641.46,4652.57
2015/1/6,-0.012942959,4666.85,4667.33,4567.6,4592.74
2015/1/7,0.012491494,4626.84,4652.72,4613.9,4650.47
2015/1/8,0.018264725,4689.54,4741.38,4688.02,4736.19
2015/1/9,-0.006804924,4744.47,4744.71,4681.24,4704.07
2015/1/12,-0.008402424,4714.07,4715.81,4650.65,4664.71
2015/1/13,-0.000688383,4708.74,4751.34,4624.28,4661.5
2015/1/14,-0.004769481,4610.76,4655.37,4595.98,4639.32
2015/1/15,-0.014875184,4657.46,4663.96,4567.39,4570.82
2015/1/16,0.013809805,4566.38,4635.82,4563.11,4634.38
2015/1/20,0.004407262,4655.84,4665.65,4601.1,4654.85
2015/1/21,0.00269677,4641.95,4692.46,4629.59,4667.42
2015/1/22,0.017622369,4690.93,4752.6,4644.57,4750.4
2015/1/23,0.001573366,4748.19,4771.18,4737.95,4757.88
2015/1/26,0.002913019,4752.36,4774.18,4734.2,4771.76
2015/1/27,-0.019096638,4698.23,4721.88,4659.83,4681.5
2015/1/28,-0.009337489,4740.69,4742.06,4637.48,4637.99
2015/1/29,0.009745394,4635.73,4688.41,4601.76,4683.41
2015/1/30,-0.010338499,4671.2,4703.81,4631.1,4635.24
2015/2/2,0.008902617,4650.6,4676.69,4580.46,4676.69
2015/2/3,0.010856692,4693.25,4727.74,4670.82,4727.74
2015/2/4,-0.002337885,4699.81,4744.33,4697.79,4716.7
2015/2/5,0.010209121,4729.65,4767.38,4722.8,4765.1
2015/2/6,-0.004353548,4768.85,4787.19,4731.22,4744.4
2015/2/9,-0.00388368,4723.73,4749.47,4719.61,4726.01
2015/2/10,0.012958391,4754.62,4793.27,4737.12,4787.65
2015/2/11,0.002822035,4788.37,4810.36,4780.13,4801.18
2015/2/12,0.011684826,4828.08,4857.61,4823.57,4857.61
2015/2/13,0.007430724,4869.73,4893.84,4860.12,4893.84
2015/2/17,0.001108943,4889.98,4901.89,4880.64,4899.27
2015/2/18,0.001446108,4890.84,4907.5,4885.6,4906.36
2015/2/19,0.003731036,4901.51,4929.53,4900.63,4924.7
2015/2/20,0.006329551,4919.78,4957.02,4905.59,4955.97
2015/2/23,0.001008376,4953.1,4960.97,4939.56,4960.97
2015/2/24,0.001440213,4956.21,4971.18,4945.14,4968.12
2015/2/25,-0.000197277,4960.36,4984.24,4955.99,4967.14
2015/2/26,0.004168753,4969.27,4989.11,4955.51,4987.89
2015/2/27,-0.004895793,4985.03,4989.25,4960.88,4963.53
2015/3/2,0.00893942,4973.43,5008.57,4972.01,5008.1
2015/3/3,-0.005646791,4990.7,4996.66,4956.07,4979.9
2015/3/4,-0.002565589,4961.24,4973.32,4938.9,4967.14
2015/3/5,0.003149767,4979.95,4993.52,4963.1,4982.81
2015/3/6,-0.011188612,4967.24,4982.93,4918.62,4927.37
2015/3/9,0.003053759,4936.08,4950.47,4920.82,4942.44
2015/3/10,-0.016861852,4899.51,4903.44,4859.8,4859.8
2015/3/11,-0.002030951,4866.94,4876.09,4846.79,4849.94
2015/3/12,0.008898545,4853.98,4895.8,4853.2,4893.29
2015/3/13,-0.004409611,4885.54,4904.47,4842.8,4871.76
2015/3/16,0.011784324,4897.27,4929.94,4889.09,4929.51
2015/3/17,0.001607387,4912.65,4944.91,4907.02,4937.44
2015/3/18,0.009151024,4926.83,5001.57,4907.72,4982.83
2015/3/19,0.001914747,4982.02,5000.02,4979.94,4992.38
2015/3/20,0.006795251,5033.47,5042.14,5020.06,5026.42
2015/3/23,-0.003078492,5020.6,5031.39,5010.97,5010.97
2015/3/24,-0.003246153,5010.1,5032.48,4994.56,4994.73
2015/3/25,-0.023951506,5002.83,5006.76,4876.52,4876.52
2015/3/26,-0.002702294,4835.72,4889.21,4825.93,4863.36
2015/3/27,0.005712204,4863.74,4899.26,4859.65,4891.22
2015/3/30,0.01142851,4921.78,4948.46,4921.12,4947.44
2015/3/31,-0.00945549,4925.91,4940.87,4899.31,4900.88
2015/4/1,-0.004222431,4894.36,4899.38,4844.39,4880.23
2015/4/2,0.001373991,4885.41,4901.32,4872.96,4886.94
2015/4/6,0.006197326,4855.94,4929.62,4852.91,4917.32
2015/4/7,-0.001442883,4917.5,4948.88,4909.77,4910.23
2015/4/8,0.008232436,4914.15,4956.72,4914.15,4950.82
2015/4/9,0.004783705,4950.84,4975.93,4928.11,4974.56
2015/4/10,0.004296665,4977.03,4996.08,4970.02,4995.98
2015/4/13,-0.001548442,5001.56,5024.25,4985.96,4988.25
2015/4/14,-0.002199581,4988.82,4996.82,4952.01,4977.29
2015/4/15,0.006753921,4992.62,5021.19,4989.24,5011.02
2015/4/16,-0.000644787,4999.36,5016,4996,5007.79
2015/4/17,-0.015288639,4966.11,4974.09,4912.32,4931.81
2015/4/20,0.012651268,4958.07,5000.2,4952.68,4994.6
2015/4/21,0.003896615,5023.96,5028.22,5009.51,5014.1
2015/4/22,0.004193346,5026.57,5040.65,4992.62,5035.17
2015/4/23,0.004140235,5020.22,5073.09,5019.3,5056.06
2015/4/24,0.007100831,5096.34,5100.37,5081.21,5092.09
2015/4/27,-0.006272466,5104.36,5119.83,5053.54,5060.25
2015/4/28,-0.000954954,5063.26,5075.3,5006.28,5055.42
2015/4/29,-0.006306165,5028.45,5053.85,4999.83,5023.64
2015/4/30,-0.016502031,4996.99,5015.96,4921.56,4941.42
2015/5/1,0.012862593,4966.32,5005.39,4962.74,5005.39
2015/5/4,0.002302861,5018.35,5043.62,5013.02,5016.93
2015/5/5,-0.015588498,5000.19,5008.27,4934.34,4939.33
2015/5/6,-0.003994337,4956.7,4965.1,4888.17,4919.64
2015/5/7,0.005250803,4917.75,4957.12,4914.53,4945.54
2015/5/8,0.0116615,4991.63,5014.33,4989.26,5003.55
2015/5/11,-0.001996576,5003.26,5017.38,4992.02,4993.57
2015/5/12,-0.003486547,4966.44,4995.5,4931.6,4976.19
2015/5/13,0.001104653,4991.42,5012.97,4977.49,4981.69
2015/5/14,0.013777456,5016.68,5051.72,4999.65,5050.8
2015/5/15,-0.000497074,5059.15,5062.65,5034.84,5048.29
2015/5/18,0.005954556,5040.92,5084.5,5037.54,5078.44
2015/5/19,-0.001657393,5080.44,5087.35,5062.8,5070.03
2015/5/20,0.000337219,5072.44,5097.52,5050.21,5071.74
2015/5/21,0.003749071,5065.94,5098.23,5062.51,5090.79
2015/5/22,-0.000280939,5085.39,5103.84,5085.19,5089.36
2015/5/26,-0.011185532,5076.91,5081.17,5016.73,5032.75
2015/5/27,0.014565308,5047.86,5111.54,5039.37,5106.59
2015/5/28,-0.00168748,5096.34,5106.65,5080.25,5097.98
2015/5/29,-0.00549962,5093.1,5099.4,5057.59,5070.02
2015/6/1,0.002543105,5094.94,5099.01,5045.67,5082.93
2015/6/2,-0.00126188,5063.47,5100.02,5047.35,5076.52
2015/6/3,0.00446356,5098.48,5114.6,5084.99,5099.23
2015/6/4,-0.007896993,5078.22,5101.11,5046.29,5059.12
2015/6/5,0.001844469,5057.04,5074.98,5025.52,5068.46
2015/6/8,-0.009282442,5066.65,5069,5014.06,5021.63
2015/6/9,-0.001548505,5013.13,5027.02,4974.61,5013.86
2015/6/10,0.012453397,5029.41,5086.66,5024.17,5076.69
2015/6/11,0.00114576,5088.26,5101.39,5075.05,5082.51
2015/6/12,-0.006199193,5060.24,5067.96,5043.24,5051.1
2015/6/15,-0.004192021,5011.79,5035.37,4985.94,5029.97
2015/6/16,0.00507263,5023.58,5063.06,5022.56,5055.55
2015/6/17,0.001843796,5067.68,5080.11,5042.25,5064.88
2015/6/18,0.013350097,5082.06,5143.32,5082.03,5132.95
2015/6/19,-0.003112213,5139.77,5140.17,5113.94,5117
2015/6/22,0.007198962,5147.87,5162.13,5142.78,5153.97
2015/6/23,0.001188668,5161.68,5163.41,5139.33,5160.1
2015/6/24,-0.007330928,5151.38,5164.36,5121.64,5122.41
2015/6/25,-0.001997148,5139.48,5141.71,5102.16,5112.19
2015/6/26,-0.006216234,5113.26,5121.47,5060.82,5080.51
2015/6/29,-0.024314425,5021.21,5051.01,4956.23,4958.47
2015/6/30,0.005711233,5000.15,5008.76,4968.26,4986.87
2015/7/1,0.005250017,5029.05,5038.55,4994.47,5013.12
2015/7/2,-0.000780258,5024.3,5027.47,4990.74,5009.21
2015/7/6,-0.003453606,4963.8,5020.71,4960.93,4991.94
2015/7/7,0.001105172,4993.76,5001.99,4902.21,4997.46
2015/7/8,-0.017704723,4953.98,4965.45,4901.51,4909.76
2015/7/9,0.002571156,4976.15,4982.19,4920.4,4922.4
2015/7/10,0.01518159,4981.24,5008.05,4966.51,4997.7
2015/7/13,0.014660797,5037.27,5074.81,5036.68,5071.51
2015/7/14,0.0065603,5077.12,5116.52,5075.12,5104.89
2015/7/15,-0.001166229,5111.11,5125.32,5088.12,5098.94
2015/7/16,0.012519994,5138.18,5163.18,5128.56,5163.18
2015/7/17,0.009054058,5196.11,5210.16,5183.23,5210.14
2015/7/20,0.00167226,5223.18,5231.94,5201.49,5218.86
2015/7/21,-0.002060041,5219.2,5229,5196.3,5208.12
2015/7/22,-0.007003956,5146.03,5184.74,5145.78,5171.77
2015/7/23,-0.004915605,5180.33,5197,5137.64,5146.41
2015/7/24,-0.011290745,5166.91,5167.54,5084.51,5088.63
2015/7/27,-0.009646209,5055.92,5072.88,5032.69,5039.78
2015/7/28,0.009760182,5063.44,5097.69,5025.61,5089.21
2015/7/29,0.004415287,5097.86,5117.84,5080.04,5111.73
2015/7/30,0.003329915,5100.3,5135.65,5070.62,5128.78
2015/7/31,-9.75E-05,5148.18,5155.02,5122.37,5128.28
2015/8/3,-0.002518632,5134.34,5143.08,5082.32,5115.38
2015/8/4,-0.001923505,5110.96,5125.9,5092.46,5105.55
2015/8/5,0.006713223,5132.77,5175.26,5131.86,5139.94
2015/8/6,-0.016378728,5146.62,5149.93,5035.41,5056.44
2015/8/7,-0.002554462,5043.97,5055.56,5006.15,5043.54
2015/8/10,0.011485202,5081.72,5112.47,5081.11,5101.8
2015/8/11,-0.012824444,5069.16,5089.33,5013.44,5036.79
2015/8/12,0.00150776,4994.52,5055.75,4945.79,5044.39
2015/8/13,-0.002149247,5050.94,5071.46,5029.61,5033.56
2015/8/14,0.0029102,5025.92,5051.89,5012.61,5048.23
2015/8/17,0.008574076,5032.34,5092.69,5022.42,5091.7
2015/8/18,-0.006373746,5082.18,5085.14,5054.97,5059.35
2015/8/19,-0.007997344,5039.03,5060.93,4992.85,5019.05
2015/8/20,-0.028609929,4973.49,4986.51,4877.49,4877.49
2015/8/21,-0.035783953,4801.04,4856.75,4706.04,4706.04
2015/8/24,-0.038953008,4351.61,4694.9,4292.14,4526.25
2015/8/25,-0.004375202,4687.27,4689.54,4506.1,4506.49
2015/8/26,0.041520387,4633.51,4703.97,4530.03,4697.54
2015/8/27,0.024221368,4761.05,4818.71,4721.79,4812.71
2015/8/28,0.003238246,4792.11,4836.78,4788.38,4828.32
2015/8/31,-0.010788427,4798.68,4824.61,4763.42,4776.51
2015/9/1,-0.029836659,4673.61,4722.13,4614.91,4636.1
2015/9/2,0.024266912,4704.42,4749.98,4659.41,4749.98
2015/9/3,-0.003475521,4763.1,4800.19,4721.91,4733.5
2015/9/4,-0.01052952,4670.35,4712.67,4657.82,4683.92
2015/9/8,0.026962885,4769.72,4815.04,4754.89,4811.93
2015/9/9,-0.01157984,4856.27,4862.88,4746.73,4756.53
2015/9/10,0.008315952,4749.96,4826.33,4746.52,4796.25
2015/9/11,0.005424925,4770.73,4822.34,4763.15,4822.34
2015/9/14,-0.003444089,4831.98,4832,4791.08,4805.76
2015/9/15,0.01133023,4819.32,4872.35,4802.09,4860.52
2015/9/16,0.005891444,4860.44,4893.44,4848.15,4889.24
2015/9/17,0.000962876,4884.11,4960.87,4880.5,4893.95
2015/9/18,-0.013726944,4828.71,4878.71,4819.09,4827.23
2015/9/21,0.000356249,4851.98,4881.46,4795.91,4828.95
2015/9/22,-0.015070698,4762.29,4776.28,4716.91,4756.72
2015/9/23,-0.000837061,4764.69,4780.64,4735.13,4752.74
2015/9/24,-0.003849394,4717.89,4746.21,4670.12,4734.48
2015/9/25,-0.010185865,4782.41,4785.22,4659.48,4686.5
2015/9/28,-0.030884956,4665.06,4665.21,4529.41,4543.97
2015/9/29,-0.005882182,4551.04,4596.06,4487.06,4517.32
2015/9/30,0.022510439,4574.38,4620.16,4559.18,4620.16
2015/10/1,0.001496663,4624.46,4628.23,4559.21,4627.08
2015/10/2,0.017288336,4566.13,4707.77,4552.34,4707.77
2015/10/5,0.015489775,4742.13,4785.91,4740.24,4781.26
2015/10/6,-0.006904815,4767.63,4783.37,4711.79,4748.36
2015/10/7,0.008971171,4775.05,4791.15,4728.71,4791.15
2015/10/8,0.004090846,4775.06,4819.07,4737.93,4810.79
2015/10/9,0.00408246,4817.28,4841.38,4804.59,4830.47
2015/10/12,0.001689918,4839.79,4846.74,4818.16,4838.64
2015/10/13,-0.008724271,4809.24,4858.28,4793.92,4796.61
2015/10/14,-0.002872815,4801.35,4820.09,4771.62,4782.85
2015/10/15,0.018077868,4799.43,4870.1,4795.29,4870.1
2015/10/16,0.003400712,4872.36,4886.95,4851.28,4886.69
2015/10/19,0.003835726,4873.54,4915.49,4865.83,4905.47
2015/10/20,-0.005006938,4900.02,4909.37,4866.6,4880.97
2015/10/21,-0.008404457,4903.98,4904.85,4836.46,4840.12
2015/10/22,0.016379179,4875.96,4926.99,4861.8,4920.05
2015/10/23,0.022471004,5024.38,5048.55,4999.54,5031.86
2015/10/26,0.000564244,5030.8,5045.16,5012.74,5034.7
2015/10/27,-0.000904137,5018.99,5040.08,5009.07,5030.15
2015/10/28,0.01294528,5040.38,5095.69,5019.6,5095.69
2015/10/29,-0.004212412,5071.04,5084.63,5066.89,5074.27
2015/10/30,-0.00405213,5079.76,5085.22,5053.75,5053.75
2015/11/2,0.014419407,5065.64,5130.51,5061.47,5127.15
2015/11/3,0.003500687,5114.31,5163.47,5109.68,5145.13
2015/11/4,-0.000515183,5155.62,5162.57,5122.78,5142.48
2015/11/5,-0.002870437,5144.15,5154.86,5098.49,5127.74
2015/11/6,0.003772319,5124.04,5147.12,5092.87,5147.12
2015/11/9,-0.010118789,5128.94,5133.44,5066.1,5095.3
2015/11/10,-0.002369693,5068.55,5086.89,5051.22,5083.24
2015/11/11,-0.00319598,5098.12,5111.19,5066.68,5067.02
2015/11/12,-0.012299477,5043.1,5062.49,5004.46,5005.08
2015/11/13,-0.015544521,4980.86,4989.06,4925.35,4927.88
2015/11/16,0.011448297,4916.14,4984.91,4908.66,4984.62
2015/11/17,0.000280825,4991.71,5023.45,4975.74,4986.02
2015/11/18,0.017727937,5004.6,5078.8,5001.67,5075.2
2015/11/19,-0.000307424,5078.68,5092.46,5067.27,5073.64
2015/11/20,0.006146272,5096.96,5112.46,5094.31,5104.92
2015/11/23,-0.000478085,5106.72,5128.08,5084.85,5102.48
2015/11/24,6.47E-05,5070.66,5110.75,5050.14,5102.81
2015/11/25,0.00260888,5106.87,5124.09,5101.18,5116.14
2015/11/27,0.002221863,5121.93,5134.35,5108.51,5127.52
2015/11/30,-0.003683015,5139.58,5141.36,5098.7,5108.67
2015/12/1,0.009282111,5129.64,5156.31,5120.17,5156.31
2015/12/2,-0.00643806,5158.82,5176.77,5117.15,5123.22
2015/12/3,-0.016867265,5143.15,5144.6,5011.72,5037.53
2015/12/4,0.020578734,5050.93,5147,5043.49,5142.27
2015/12/7,-0.007899237,5139.46,5139.78,5082.23,5101.81
2015/12/8,-0.000699997,5050.52,5111.73,5045.73,5098.24
2015/12/9,-0.01489589,5077.21,5106.36,5000.12,5022.86
2015/12/10,0.004431857,5026.3,5075.65,5019.31,5045.17
2015/12/11,-0.022388756,4979.77,4996.19,4928.67,4933.47
2015/12/14,0.003795386,4932.61,4953.6,4871.59,4952.23
2015/12/15,0.008671501,4991.21,5026.54,4986.99,4995.36
2015/12/16,0.015054191,5033.48,5078.99,4992.63,5071.13
2015/12/17,-0.01361589,5087.17,5088.57,5002.55,5002.55
2015/12/18,-0.016013432,4982.58,4996.49,4921.33,4923.08
2015/12/21,0.009268162,4957.53,4968.92,4928.93,4968.92
2015/12/22,0.006457375,4988.68,5007.77,4964.08,5001.11
2015/12/23,0.00892209,5025.55,5046.09,5020.44,5045.93
2015/12/24,0.000507211,5046.19,5063.28,5043.65,5048.49
2015/12/28,-0.001488681,5032.29,5041.27,4999.07,5040.98
2015/12/29,0.013195684,5066.52,5116.99,5065.89,5107.94
2015/12/30,-0.00827425,5101.18,5102.35,5065.69,5065.85
2015/12/31,-0.011603127,5047.04,5058.06,5007.01,5007.41
2016/1/4,-0.021053197,4897.65,4903.09,4846.98,4903.09
2016/1/5,-0.002380924,4917.84,4926.73,4872.74,4891.43
2016/1/6,-0.011444323,4813.76,4866.04,4804.69,4835.77
2016/1/7,-0.030729332,4736.4,4788.02,4688.17,4689.43
2016/1/8,-0.009814652,4722.02,4742.57,4637.85,4643.63
2016/1/11,-0.001215305,4673.44,4683.02,4573.77,4637.99
2016/1/12,0.010281185,4681.54,4714.8,4618.03,4685.92
2016/1/13,-0.034710464,4706.02,4713.98,4517.56,4526.06
2016/1/14,0.019460064,4545.37,4650.55,4470.59,4615
2016/1/15,-0.027811121,4464.37,4520.45,4419.41,4488.42
2016/1/19,-0.002558736,4548.05,4550.57,4430.77,4476.95
2016/1/20,-0.001175598,4405.22,4514.92,4313.39,4471.69
2016/1/21,8.27E-05,4480.7,4537.15,4432.02,4472.06
2016/1/22,0.026287919,4557.39,4591.18,4540.27,4591.18
2016/1/25,-0.015959204,4574.6,4590.44,4514.78,4518.49
2016/1/26,0.010825361,4537.04,4583.21,4503.52,4567.67
2016/1/27,-0.022024299,4548.87,4568.85,4450.83,4468.17
2016/1/28,0.008581812,4533.81,4533.81,4447.5,4506.68
2016/1/29,0.023523583,4512.09,4613.95,4511.3,4613.95
2016/2/1,0.001390465,4587.59,4636.93,4565.38,4620.37
2016/2/2,-0.022637801,4588.69,4589.9,4503.12,4516.95
2016/2/3,-0.002817812,4543.82,4547.32,4424.47,4504.24
2016/2/4,0.001180412,4492.48,4545.52,4463.99,4509.56
2016/2/5,-0.033007606,4491.48,4493.19,4350.38,4363.14
2016/2/8,-0.018363187,4288.02,4301.53,4212.81,4283.75
2016/2/9,-0.003505407,4224.87,4329.61,4222.48,4268.76
2016/2/10,0.003468056,4318.28,4369.62,4280.73,4283.59
2016/2/11,-0.003917937,4218.81,4293.22,4209.76,4266.84
2016/2/12,0.016426944,4307.29,4340.13,4274.15,4337.51
2016/2/16,0.022441347,4397.95,4435.95,4376.52,4435.95
2016/2/17,0.021875987,4471.66,4540.78,4463.51,4534.06
2016/2/18,-0.010313118,4548.1,4548.47,4482.77,4487.54
2016/2/19,0.00375669,4464.67,4513.15,4455.1,4504.43
2016/2/22,0.014585318,4548.31,4576.47,4546.55,4570.61
2016/2/23,-0.014774039,4550.05,4558.06,4500.94,4503.58
2016/2/24,0.008629101,4453.93,4547.64,4425.72,4542.61
2016/2/25,0.008677495,4554.73,4582.2,4516.89,4582.2
2016/2/26,0.001803183,4615.14,4618.85,4580.78,4590.47
2016/2/29,-0.007109454,4585.3,4619.9,4557.46,4557.95
2016/3/1,0.02847433,4596.01,4689.6,4581.75,4689.6
2016/3/2,0.002942613,4683.8,4703.57,4665.93,4703.42
2016/3/3,0.000850084,4698.38,4707.72,4674.46,4707.42
2016/3/4,0.002037257,4715.77,4746.65,4687.94,4717.02
2016/3/7,-0.001860955,4690.88,4731.19,4674.82,4708.25
2016/3/8,-0.012702865,4676.22,4695.03,4642.86,4648.82
2016/3/9,0.00548311,4666.42,4676.47,4642.42,4674.38
2016/3/10,-0.002617674,4691.2,4716.14,4607.99,4662.16
2016/3/11,0.018343601,4712.38,4748.79,4700.91,4748.47
2016/3/14,0.000381103,4733.39,4762.27,4731.51,4750.28
2016/3/15,-0.004559585,4731.14,4735.27,4712.07,4728.67
2016/3/16,0.007437375,4717.88,4774.78,4716.45,4763.97
2016/3/17,0.002308431,4752.62,4788.09,4737.97,4774.98
2016/3/18,0.004319472,4784.63,4804.58,4772.41,4795.65
2016/3/21,0.002752872,4787.31,4814.85,4785.38,4808.87
2016/3/22,0.002656138,4783.6,4835.6,4781.71,4821.66
2016/3/23,-0.011010984,4813.87,4816.67,4765.37,4768.86
2016/3/24,0.000974601,4743.36,4773.51,4734.77,4773.51
2016/3/28,-0.001408761,4785.25,4787.39,4760.01,4766.79
2016/3/29,0.016608432,4756.55,4849.31,4749.78,4846.62
2016/3/30,0.004666581,4875.46,4899.14,4859.35,4869.29
2016/3/31,0.000115,4869.57,4891.3,4864.41,4869.85
2016/4/1,0.009135022,4842.55,4917.09,4832.06,4914.54
2016/4/4,-0.004637824,4911.22,4917.75,4885.17,4891.8
