Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2016/3/23,17588.81,17588.81,17486.27,17502.59,17620.77261,17695.86242,17789.09633,17893.76833,18007.68765,18129.49358,18258.24078,18393.22653,18533.90385,18679.83256,18830.64925,18986.04786,19145.76637,19309.57743,19477.28159,19648.70214,19823.68122,20002.07682,20183.76033,20368.61467,20556.53268,17556.90536,17482.4052,17390.77868,17289.04898,17179.67589,17064.25146,16943.92362,16819.57414,16691.90904,16561.51019,16428.86727,16294.39889,16158.46717,16021.38826,15883.44019,15744.8688,15605.89246,15466.70579,15327.48269,15188.37889,15049.53399,84.24,-0.0045592,0.021419465,-0.124932682,0.558765156,0.82227634,0.204112506
2016/3/24,17485.33,17517.14,17399.01,17515.73,17517.10457,17591.7526,17684.43799,17788.49418,17901.74327,18022.83258,18150.82233,18285.01392,18424.86359,18569.93376,18719.86316,18874.34751,19033.12635,19195.97366,19362.69117,19533.1032,19707.05283,19884.39888,20065.0135,20248.78029,20435.59272,17453.61307,17379.55121,17288.46376,17187.33256,17078.60294,16963.85759,16844.23767,16720.61977,16593.70577,16464.07409,16332.21155,16198.53428,16063.40228,15927.12985,15789.99337,15652.23723,15514.07853,15375.71073,15237.30673,15099.02132,14960.99328,84.1,0.000750464,-0.168964373,-0.001663301,0.409090068,-0.34216365,1.258347977
2016/3/28,17526.08,17583.81,17493.03,17535.39,17557.92862,17632.75062,17725.65201,17829.95071,17943.46373,18064.83524,18193.12328,18327.6276,18467.8032,18613.21145,18763.49027,18918.33465,19077.48352,19240.71036,19407.81641,19578.62559,19752.98061,19930.73997,20111.77551,20295.97058,20483.21838,17494.28915,17420.05469,17328.75495,17227.38807,17118.40505,17003.39228,16883.49359,16759.5876,16632.37781,16502.44403,16370.27417,16236.28537,16100.83845,15964.24843,15826.79234,15688.71516,15550.23448,15411.54421,15272.81766,15134.20996,14995.86025,70.46,0.00112179,-0.599085052,-0.176961394,0.497931065,0.700480433,1.217786981
2016/3/29,17512.58,17642.81,17434.27,17633.11,17544.40409,17619.16846,17711.99829,17816.21664,17929.64223,18050.92025,18179.10947,18313.51018,18453.57781,18598.87406,18749.03712,18903.76223,19062.78851,19225.88962,19392.86694,19563.54455,19737.76527,19915.3877,20096.2838,20280.33698,20467.44055,17480.81364,17406.63636,17315.40695,17214.11815,17105.21908,16990.2949,16870.48856,16746.67801,16619.56621,16489.73251,16357.66447,16223.77887,16088.43628,15951.95148,15814.60127,15676.63045,15538.25643,15399.673,15261.0533,15122.55238,14984.30922,86.16,0.00555726,-0.043737214,0.20116086,0.667484855,1.803407062,-0.93403886
2016/3/30,17652.36,17790.11,17652.36,17716.66,17684.4381,17759.79921,17853.36998,17958.42017,18072.75109,18194.99712,18324.2095,18459.68296,18600.86856,18747.32452,18898.68613,19054.64621,19214.94179,19379.34472,19547.65481,19719.69472,19895.30602,20074.34617,20256.68613,20442.20837,20630.80534,17620.34009,17545.57075,17453.61318,17351.51592,17241.74765,17125.90618,17005.14358,16880.34482,16752.21845,16621.34846,16488.22629,16353.27206,16216.84921,16079.27502,15940.82853,15801.75647,15662.27799,15522.58843,15382.86231,15243.25591,15103.90935,79.33,0.004727055,0.339553411,-0.082589666,0.550325318,0.329226236,0.644102736
2016/3/31,17716.05,17755.7,17669.72,17685.09,17748.24383,17823.87686,17917.78523,18023.21445,18137.95787,18260.64496,18390.32354,18526.28579,18667.9808,18814.96517,18966.8729,19123.39568,19284.26961,19449.26571,19618.18307,19790.84369,19967.0886,20146.77474,20329.77258,20515.96418,20705.24161,17683.91456,17608.87545,17516.58609,17414.12047,17303.95615,17187.69673,17066.49842,16941.24937,16812.66073,16681.31855,16547.71608,16412.27493,16275.35986,16137.28931,15998.3433,15858.76946,15718.78775,15578.59418,15438.36393,15298.25383,15158.4045,102.6,-0.001783528,-0.024457259,0.257221565,0.440288141,1.132916431,-0.348961015
2016/4/1,17661.74,17811.48,17568.02,17792.75,17693.83514,17769.2363,17862.85679,17967.96281,18082.35447,18204.66546,18333.9465,18469.49195,18610.75257,18757.28636,18908.7284,19064.77135,19225.15211,19389.6424,19558.04192,19730.17324,19905.87786,20085.01315,20267.45,20453.07082,20641.768,17629.70308,17554.894,17462.88757,17360.73606,17250.90946,17135.00644,17014.17967,16889.31459,16761.12014,16630.18061,16496.9877,16361.96176,16225.46641,16087.81913,15949.29907,15810.15311,15670.60052,15530.83672,15391.03636,15251.35578,15111.93517,104.89,0.006069159,0.07584149,0.022074249,0.536109154,1.359719763,-0.429761425
2016/4/4,17799.39,17806.38,17710.67,17737,17831.73528,17907.7241,18002.07424,18107.99941,18223.28261,18346.54685,18476.83547,18613.43731,18755.79888,18903.4747,19056.09703,19213.35613,19374.98685,19540.75912,19710.4711,19883.94396,20061.01796,20241.54937,20425.40808,20612.47556,20802.6434,17767.10339,17691.71128,17598.98777,17496.04013,17385.35757,17268.55124,17146.78279,17020.94455,16891.751,16759.79096,16625.55999,16489.4817,16351.92255,16213.20249,16073.60285,15933.37243,15792.73221,15651.87914,15510.98921,15370.22001,15229.7128,85.23,-0.003138218,0.148601192,-0.207558697,0.688651068,1.53957817,0.000826849
2016/4/5,17718.03,17718.03,17579.56,17603.32,17750.22743,17825.86891,17919.78778,18025.22877,18139.98502,18262.68583,18392.3789,18528.35635,18670.06719,18817.06799,18968.99269,19125.53297,19286.42488,19451.43942,19620.37566,19793.05558,19969.32018,20149.0264,20332.0447,20518.25711,20707.5557,17685.89097,17610.84347,17518.5438,17416.06673,17305.89009,17189.61768,17068.40582,16943.14278,16814.53976,16683.18291,16549.5655,16414.10922,16277.17884,16139.09286,16000.13132,15860.54189,15720.54452,15580.33529,15440.08936,15299.96361,15160.09865,115.23,-0.007565333,0.110476127,0.301576646,0.620643859,1.433151116,-0.609203663
2016/4/6,17605.45,17723.55,17542.54,17716.05,17637.44285,17712.6037,17805.92581,17910.69684,18024.72393,18146.64509,18275.5141,18410.62755,18551.43796,18697.50472,18848.4641,19004.00973,19163.87933,19327.84537,19495.70819,19667.29091,19842.43553,20020.9999,20202.8553,20387.88452,20575.98031,17573.51518,17498.94453,17407.23133,17305.40539,17195.92882,17080.3952,16959.95352,16835.4864,16707.70052,16577.17831,16444.4099,16309.8143,16173.75398,16036.54539,15898.46681,15759.76433,15620.65651,15481.33816,15341.98335,15202.74795,15063.77169,99.41,0.006383488,0.11132498,-0.147677419,0.527575036,0.888372603,-0.179711434
2016/4/7,17687.28,17687.28,17484.23,17541.96,17719.42155,17794.93175,17888.68762,17993.94562,18108.50271,18230.99056,18360.45855,18496.20001,18637.66491,18784.41059,18936.07162,19092.34022,19252.9529,19417.68105,19586.3241,19758.70433,19934.66302,20114.05736,20296.75802,20482.64726,20671.61731,17655.19675,17580.2795,17488.14001,17385.84079,17275.85537,17159.78475,17038.78326,16913.73761,16785.35779,16654.22891,16520.84339,16385.6222,16248.92947,16111.08314,15972.36277,15833.01559,15693.2612,15553.2953,15413.29278,15273.41021,15133.78799,90.12,-0.009875283,0.201036773,-0.098110597,0.434290287,1.184230197,-0.769389697
2016/4/8,17555.39,17694.51,17528.16,17576.96,17587.29188,17662.23902,17755.29577,17859.76889,17973.47175,18095.04624,18223.54882,18358.27808,18498.6881,18644.33953,18794.86967,18949.97301,19109.38804,19272.88785,19440.27336,19611.36819,19786.0148,19964.07144,20145.40974,20329.91285,20517.47379,17523.54599,17449.18738,17357.73495,17256.19855,17147.03327,17031.82816,16911.72895,16787.61574,16660.19322,16530.04213,16397.65125,16263.43836,16127.76492,15990.94648,15853.26052,15714.95242,15576.24014,15437.31794,15298.35938,15159.51989,15020.93879,79.99,0.001993228,0.026158661,-0.119240489,0.270481233,0.912274664,-1.08663233
2016/4/11,17586.48,17731.63,17555.9,17556.41,17618.43838,17693.51824,17786.7398,17891.39793,18005.30216,18127.09195,18255.8221,18390.78997,18531.44865,18677.35803,18828.15475,18983.53277,19143.23011,19307.01948,19474.70142,19646.09926,19821.05516,19999.42713,20181.08658,20365.91643,20553.80954,17554.57959,17480.08929,17388.47491,17286.75869,17177.40008,17061.99095,16941.67905,16817.34604,16689.69785,16559.31628,16426.69093,16292.24036,16156.32665,16019.2659,15881.3361,15742.78307,15603.82514,15464.6569,15325.45225,15186.36688,15047.54037,107.1,-0.001169828,-0.050556712,0.291861351,0.226271738,1.09995612,-0.97042468
2016/4/12,17571.34,17744.43,17553.57,17721.25,17603.27087,17678.28609,17771.4274,17875.99543,17989.8016,18111.48654,18240.10587,18374.95755,18515.49514,18661.2789,18811.9458,18967.19006,19126.74993,19290.39829,19457.93588,19629.18616,19803.99144,19982.20985,20163.71291,20348.38365,20536.115,17539.46705,17465.04088,17373.50537,17271.87672,17162.61226,17047.30247,16927.09415,16802.86818,16675.32988,16545.06055,16412.54938,16278.21456,16142.41785,16005.4751,15867.66404,15729.23029,15590.39198,15451.34356,15312.25875,15173.29311,15034.58611,81.02,0.009345359,-0.042529004,-0.27906694,0.141083721,0.208669379,-0.253123377
2016/4/13,17741.66,17918.35,17741.66,17908.28,17773.90037,17849.64273,17943.68686,18049.26848,18164.17777,18287.04222,18416.90826,18553.06706,18694.96689,18842.16374,18994.29107,19151.04012,19312.1466,19477.38122,19646.54276,19819.45298,19995.95266,20175.89855,20359.16093,20545.62169,20735.17274,17709.47811,17634.33052,17541.90775,17439.29401,17328.97044,17212.54295,17091.16944,16965.73934,16836.96481,16705.43276,16571.63716,16436.00022,16298.88722,16160.61708,16021.47021,15881.69461,15741.51054,15601.11431,15460.68134,15320.36871,15180.31721,91.71,0.010498691,0.148311094,0.123935387,0.067777104,-0.052419052,-0.008710124
2016/4/14,17912.25,17962.14,17885.44,17926.43,17944.80037,18021.27101,18116.21939,18222.8162,18338.83037,18462.87619,18593.99092,18731.45891,18874.72315,19023.33533,19176.92539,19335.18162,19497.83718,19664.66056,19835.44863,20010.02142,20188.21819,20369.89429,20554.91878,20743.1724,20934.54602,17879.75867,17803.88852,17710.57709,17606.97669,17495.59233,17378.04537,17255.50483,17128.86869,16998.85596,16866.05921,16730.97713,16594.03601,16455.60464,16316.005,16175.52021,16034.40063,15892.86866,15751.12249,15609.33923,15467.67745,15326.27933,84.51,0.001012984,-0.157343213,-0.081761554,0.02610527,-0.954130903,0.261049142
2016/4/15,17925.95,17937.65,17867.41,17897.46,17958.52527,18035.05439,18130.07539,18236.75373,18352.85664,18476.99733,18608.21234,18745.78548,18889.15928,19037.88513,19191.59266,19349.96993,19512.7499,19679.70088,19850.61957,20025.32588,20203.65894,20385.474,20570.64,20759.0376,20950.5576,17893.43382,17817.50565,17724.12284,17620.4432,17508.97366,17391.33679,17268.70252,17141.96953,17011.85736,16878.95904,16743.77364,16606.72779,16468.19054,16328.48413,16187.89189,16046.66438,15905.02415,15763.16957,15621.27787,15479.50775,15338.00148,118.16,-0.001617357,-0.068111291,0.335169768,0.120195089,0.634693564,0.00168643
2016/4/18,17890.2,18009.53,17848.22,18004.16,17922.7103,17999.0868,18093.9183,18200.38389,18316.25525,18440.14837,18571.1017,18708.40047,18851.48834,18999.91758,19153.31857,19311.37999,19473.83532,19640.45334,19811.03117,19985.38906,20163.36647,20344.81893,20529.61565,20717.63753,20908.77557,17857.74867,17781.97192,17688.77535,17585.30248,17474.05524,17356.65298,17234.26328,17107.78303,16977.93035,16845.29707,16710.38127,16573.60873,16435.34778,16295.91998,16155.60812,16014.66227,15873.30452,15731.73284,15590.12411,15448.63672,15307.41266,89.39,0.005944039,0.028610802,-0.279030819,0.324753672,-0.605813496,1.252413319
2016/4/19,18012.1,18103.46,17984.43,18053.6,18044.83182,18121.72873,18217.20639,18324.39742,18441.0583,18565.7956,18697.64122,18835.87551,18979.93835,19129.37896,19283.82519,19442.96361,19606.52587,19774.27919,19946.0193,20121.56523,20300.75534,20483.44418,20669.50007,20858.80309,21051.2435,17979.42755,17903.13447,17809.30289,17705.12498,17593.11972,17474.9175,17351.69387,17224.35181,17093.61434,16960.07733,16824.24224,16686.53776,16547.33472,16406.9569,16265.68898,16123.78275,15981.46182,15838.9255,15696.35189,15553.90043,15411.7141,89.82,0.002742269,0.020088744,0.004798849,0.3581364,-0.689545057,1.596275421
2016/4/20,18059.49,18167.63,18031.21,18096.27,18092.30794,18169.40717,18265.13603,18372.60908,18489.57689,18614.64237,18746.83488,18885.43287,19029.87475,19179.70853,19334.56111,19494.11822,19658.11082,19826.3055,19998.49746,20174.50525,20354.16681,20537.33631,20723.88171,20913.68279,21106.62952,18026.73159,17950.23779,17856.15932,17751.70732,17639.40738,17520.89417,17397.34633,17269.66924,17138.5878,17004.69945,16868.50698,16730.44019,16590.87091,16450.12375,16308.48416,16166.20457,16023.5092,15880.59786,15737.64913,15594.82289,15452.26246,100.21,0.002360729,-0.557884298,0.109460316,0.31784945,-0.639767411,1.303026965
2016/4/21,18092.84,18107.29,17963.89,17982.52,18125.71854,18202.96015,18298.86579,18406.53731,18523.72112,18649.01756,18781.45418,18920.30812,19065.01673,19215.12721,19370.26576,19530.11751,19694.41296,19862.91824,20035.42818,20211.761,20391.75433,20575.26208,20762.15198,20952.30356,21145.60659,18060.0211,17983.38603,17889.13384,17784.48895,17671.98162,17553.24956,17429.47357,17301.56069,17170.23719,17036.10159,16899.65762,16761.33587,16621.50885,16480.50177,16338.60062,16196.05829,16053.0994,15909.92416,15766.71145,15623.62145,15480.79776,102.72,-0.006305665,0.045460684,0.024738856,0.296549054,-0.912813239,1.021976662
2016/4/22,17985.05,18026.85,17909.89,18003.75,18017.73267,18094.5141,18189.84837,18296.87842,18413.3641,18537.91407,18669.56169,18807.58839,18951.43489,19100.65107,19254.86536,19413.76478,19577.08142,19744.58281,19916.065,20091.3473,20270.26831,20452.68279,20638.45927,20827.478,21019.62941,17952.42662,17876.24812,17782.55744,17678.53598,17566.69893,17448.67423,17325.63564,17198.48482,17067.94369,16934.60722,16798.97613,16661.47845,16522.48446,16382.31745,16241.26169,16099.56857,15957.46137,15815.13911,15672.7796,15530.54208,15388.56928,134.12,0.001179895,0.056045496,0.266728082,0.373539196,-0.639711045,1.313371905
2016/4/25,17990.94,17990.94,17855.55,17977.24,18023.63337,18100.43994,18195.80544,18302.87054,18419.39438,18543.98513,18675.67587,18813.74777,18957.64137,19106.90642,19261.17121,19420.12268,19583.4928,19751.04905,19922.5874,20097.9271,20276.9067,20459.38093,20645.21825,20834.29888,21026.51322,17958.30593,17882.10248,17788.38112,17684.3256,17572.45192,17454.38857,17331.30969,17204.11723,17073.53334,16940.15321,16804.4777,16666.93499,16527.89548,16387.68256,16246.58061,16104.84108,15962.68735,15820.31847,15677.91235,15535.62824,15393.60895,83.77,-0.001473556,-0.077702356,-0.470659973,0.576073565,0.229643911,1.705577309
2016/4/26,17987.38,18043.77,17934.17,17990.32,18020.0669,18096.85828,18192.2049,18299.24882,18415.74959,18540.3157,18671.98037,18810.02495,18953.89008,19103.1256,19257.35986,19416.27987,19579.61767,19747.14076,19918.64517,20093.95018,20272.89436,20455.33248,20641.13302,20830.17624,21022.35255,17954.75239,17878.56402,17784.86121,17680.82627,17568.97473,17450.93474,17327.88022,17200.71292,17070.15488,16936.80113,16801.15247,16663.63698,16524.62498,16384.43981,16243.36578,16101.6543,15959.52869,15817.18799,15674.81005,15532.55409,15390.5629,92.57,0.000727322,-0.196614285,0.099890167,0.707517545,0.462965676,0.128495468
2016/4/27,17996.14,18084.66,17920.26,18041.55,18028.84282,18105.67159,18201.06466,18308.1607,18424.71821,18549.34498,18681.07378,18819.18559,18963.12078,19112.42897,19266.73836,19425.73576,19589.1531,19756.75778,19928.34571,20103.73609,20282.76743,20465.29439,20651.18542,20840.32071,21032.59061,17963.4965,17887.27103,17793.52258,17689.43698,17577.53096,17459.43348,17336.31903,17209.08981,17078.46818,16945.04949,16809.33477,16671.7523,16532.67261,16392.41917,16251.27643,16109.49594,15967.30111,15824.89109,15682.44381,15540.11857,15398.05823,109.09,0.002843596,-0.075046017,0.164208115,0.681913592,0.884296941,0.341933402
2016/4/28,18023.88,18035.73,17796.55,17830.76,18056.63323,18133.58043,18229.12054,18336.38166,18453.11884,18577.93772,18709.86956,18848.19426,18992.35133,19141.88967,19296.43691,19455.6794,19619.34864,19787.21167,19959.06409,20134.72483,20314.03213,20496.84045,20683.01802,20872.44485,21065.01112,17991.18618,17914.84321,17820.95026,17716.70421,17604.6257,17486.34618,17363.04196,17235.61662,17104.79365,16971.1693,16835.24538,16697.45084,16558.15676,16417.68713,16276.32682,16134.32778,15991.91378,15849.28424,15706.61738,15564.07276,15421.79344,100.92,-0.011752375,0.25976786,-0.077845106,0.527458154,0.787402356,0.406370347
2016/4/29,17813.09,17814.83,17651.98,17773.64,17845.46018,17921.50748,18015.93024,18121.93694,18237.30888,18360.66799,18491.05689,18627.76388,18770.23501,18918.0245,19070.7643,19228.14445,19389.89957,19555.79943,19725.64204,19899.24842,20076.45871,20257.12908,20441.12929,20628.34077,20818.65497,17780.77854,17705.3284,17612.53353,17509.50665,17398.7389,17281.84266,17159.98049,17034.04539,16904.7524,16772.69079,16638.35651,16502.17348,16364.50845,16225.68162,16085.97453,15945.63617,15804.8877,15663.92622,15522.92786,15382.0503,15241.43495,136.67,-0.003208595,0.253946946,0.303241137,0.570633503,1.138992558,0.740648019
2016/5/2,17783.78,17912.35,17773.71,17891.16,17816.09691,17892.01909,17986.28648,18092.11876,18207.30086,18330.45699,18460.63135,18597.1134,18739.35011,18886.89642,19039.3849,19196.50609,19357.99505,19523.62195,19693.18509,19866.50581,20043.42452,20223.79761,20407.49507,20594.3985,20784.39955,17751.52171,17676.19571,17583.55353,17480.69617,17370.11068,17253.40679,17131.74512,17006.01724,16876.93699,16745.09269,16610.97944,16475.02049,16337.58198,16198.98357,16059.50636,15919.39892,15778.88204,15638.1525,15497.38613,15356.74038,15216.3564,80.1,0.006590275,0.113700374,-0.534293407,0.719869562,0.769484756,0.788487684
2016/5/3,17870.75,17870.75,17670.88,17750.91,17903.22496,17979.51842,18074.24682,18180.59666,18296.34205,18420.10047,18550.91143,18688.06093,18830.99324,18979.26111,19132.49533,19290.3849,19452.66361,19619.10049,19789.49286,19963.6612,20141.44511,20322.7003,20507.29611,20695.11358,20886.04382,17838.33395,17762.63958,17669.54434,17566.18396,17455.05767,17337.78304,17215.52641,17089.18366,16959.47216,16826.98308,16692.21396,16555.59011,16417.47947,16278.20326,16138.04395,15997.25133,15856.04726,15714.6295,15573.17473,15431.84116,15290.77064,97.06,-0.007869954,0.213402105,0.19205349,0.629799695,1.596450295,0.054755055
2016/5/4,17735.02,17738.06,17609.01,17651.26,17767.24831,17842.96231,17936.97124,18042.51335,18157.37964,18280.1981,18410.01554,18546.12338,18687.9701,18835.11187,18987.18226,19143.87264,19304.91883,19470.09161,19639.18983,19812.03534,19988.46897,20168.34751,20351.5413,20537.93228,20727.41238,17702.85015,17627.73069,17535.34251,17432.76717,17322.48489,17206.10098,17084.77289,16959.38973,16830.6634,16699.18058,16565.43505,16429.84888,16292.7872,16154.5688,16015.47401,15875.75072,15735.61912,15595.27543,15454.89502,15314.6349,15174.63582,95.02,-0.005629613,0.126888005,-0.021241948,0.56578861,1.433115389,-0.284878007
2016/5/5,17664.48,17736.11,17615.82,17660.71,17696.58012,17771.99298,17865.628,17970.75031,18085.15973,18207.48969,18336.79079,18472.35726,18613.6398,18760.19632,18911.66185,19067.72901,19228.13465,19392.65046,19561.07611,19733.23414,19908.96601,20088.12909,20270.59424,20456.24386,20644.97032,17632.43811,17557.61743,17465.59672,17363.42936,17253.58572,17137.66472,17016.81921,16891.93476,16763.72042,16632.76057,16499.547,16364.50012,16227.98359,16090.31495,15951.7734,15812.60586,15673.03162,15533.24614,15393.42409,15253.72184,15114.2796,81.53,0.000535229,-0.087982732,-0.153116345,0.565295221,0.939926074,-0.672573691
2016/5/6,17650.3,17744.54,17580.38,17740.63,17682.37435,17757.72668,17851.28653,17956.32446,18070.64203,18192.87379,18322.07109,18457.52875,18598.69787,18745.13674,18896.48069,19052.42257,19212.69944,19377.08319,19545.37364,19717.39346,19892.98427,20072.00353,20254.32221,20439.82279,20628.39776,17618.28383,17543.52321,17451.57637,17349.49103,17239.73556,17123.90762,17003.15911,16878.37491,16750.2635,16619.40878,16486.30214,16351.36366,16214.95673,16077.3986,15938.96826,15799.91243,15660.45023,15520.77697,15381.06716,15241.47705,15102.14675,80.02,0.004515091,-0.126359879,-0.018694447,0.609372659,1.157763094,0.182068888
2016/5/9,17743.85,17783.16,17668.38,17705.91,17776.09435,17851.84606,17945.90179,18051.49645,18166.41992,18289.29954,18419.18161,18555.35721,18697.27456,18844.48959,18996.63569,19153.40409,19314.53046,19479.78547,19648.96789,19821.89946,19998.42093,20178.38903,20361.67403,20548.1578,20737.73225,17711.66414,17636.50727,17544.0731,17441.44668,17331.10949,17214.66764,17093.27914,16967.83356,16839.04313,16707.49485,16573.68273,16438.02905,16300.89913,16162.61192,16023.44787,15883.65502,15743.45364,15603.04008,15462.58978,15322.25983,15182.19104,85.59,-0.001959007,-0.052797525,0.06729185,0.710829767,1.849852371,-0.548815355
2016/5/10,17726.66,17934.61,17726.66,17928.35,17758.87312,17834.55143,17928.51605,18034.0084,18148.82054,18271.58111,18401.33736,18537.38104,18679.1609,18826.2333,18978.23201,19134.84853,19295.81881,19460.91372,19629.93224,19802.69627,19979.04673,20158.84048,20341.94792,20528.25103,20717.64182,17694.50532,17619.42127,17527.07664,17424.54965,17314.31935,17197.9903,17076.71941,16951.39535,16822.7297,16691.30886,16557.62637,16422.10411,16285.10704,16146.9538,16007.92458,15868.26715,15728.2016,15587.92407,15447.60984,15307.41583,15167.48274,75.79,0.012484777,-0.142612356,-0.121602096,0.526086051,1.180754451,-0.651471435
2016/5/11,17919.03,17919.03,17711.05,17711.12,17951.59269,18028.09227,18123.07659,18229.71375,18345.77184,18469.86461,18601.02897,18738.549,18881.86745,19030.53589,19184.18409,19342.50022,19505.21734,19672.10387,19842.95658,20017.59545,20195.85967,20377.60454,20562.69906,20751.02394,20942.47,17886.52637,17810.62751,17717.28075,17613.64114,17502.21462,17384.62317,17262.03624,17135.35217,17005.29023,16872.44321,16737.31,16600.31705,16461.83329,16322.1808,16181.64283,16040.46984,15898.8843,15757.08447,15615.24755,15473.53215,15332.08051,87.39,-0.012190568,0.416305577,0.142414502,0.199717788,0.406757943,-0.707088149
2016/5/12,17722.01,17798.19,17625.38,17720.5,17754.21467,17829.87313,17923.8131,18029.27778,18144.05981,18266.78817,18396.51038,18532.51837,18674.26104,18821.29487,18973.2537,19129.82914,19290.75719,19455.8088,19624.78298,19797.50169,19973.80589,20153.55248,20336.61188,20522.86613,20712.20723,17689.86375,17614.7994,17522.47899,17419.9789,17309.77751,17193.47898,17072.2399,16946.94872,16818.31681,16686.93045,16553.28303,16417.79632,16280.83519,16142.71818,16003.72543,15864.10464,15724.07583,15583.8351,15443.55767,15303.40044,15163.50406,88.56,0.000529471,0.008932021,0.013299429,0.082620608,-0.158835106,-0.985017246
2016/5/13,17711.12,17734.74,17512.48,17535.32,17743.30488,17818.91685,17912.79909,18018.19897,18132.91046,18255.56341,18385.20591,18521.13032,18662.78589,18809.72937,18961.59482,19118.07405,19278.90321,19443.85339,19612.72374,19785.33632,19961.53218,20141.16832,20324.11524,20510.25503,20699.47979,17678.9935,17603.97528,17511.7116,17409.27449,17299.14083,17182.91376,17061.74917,16936.53498,16807.98212,16676.6765,16543.1112,16407.70775,16270.83077,16132.79864,15993.8913,15854.3563,15714.41354,15574.25898,15434.06776,15293.99665,15154.18624,86.65,-0.010505029,0.008026716,-0.021803272,-0.022075189,0.486331917,-0.701237722
2016/5/16,17531.76,17755.8,17531.76,17710.71,17563.61894,17638.46519,17731.39669,17835.72919,17949.279,18070.68985,18199.01946,18333.56737,18473.7884,18619.24378,18769.5713,18924.46587,19083.66632,19246.94605,19414.10626,19584.97079,19759.38233,19937.19929,20118.29351,20302.54827,20489.85675,17499.95885,17425.70033,17334.371,17232.97127,17123.95293,17008.90289,16888.96533,16765.01918,16637.76817,16507.79228,16375.57959,16241.54736,16106.05654,15969.42226,15831.92162,15693.7997,15555.27413,15416.53891,15277.7674,15139.11479,15000.72023,88.44,0.009952409,0.197553892,0.02044734,0.047075373,-0.106798017,0.37514785
2016/5/17,17701.46,17701.46,17469.92,17529.98,17733.62732,17809.19805,17903.02909,18008.37148,18123.02041,18245.60646,18375.17825,18511.02853,18652.60684,18799.47016,18951.25279,19107.64667,19268.38811,19433.24833,19602.02657,19774.545,19950.64476,20130.18292,20313.03006,20499.06832,20688.18987,17669.35103,17594.37371,17502.16036,17399.77912,17289.70553,17173.54185,17052.44335,16927.29746,16798.81471,16667.5807,16534.08826,16398.75865,16261.95634,16123.99949,15985.16791,15845.70902,15705.84258,15565.76447,15425.64971,15285.655,15145.92084,103.26,-0.010256983,0.117428597,0.154925723,0.010359687,-0.750367887,0.862732582
2016/5/18,17501.28,17636.22,17418.21,17526.62,17533.08355,17607.79968,17700.56961,17804.72072,17918.07312,18039.27289,18167.37939,18301.69338,18441.67063,18586.87313,18736.93929,18891.56457,19050.48824,19213.4841,19380.35369,19550.92117,19725.02947,19902.53729,20083.31667,20267.25109,20454.23393,17469.53414,17395.40472,17304.23418,17203.01073,17094.18193,16979.3319,16859.60287,16735.87221,16608.84243,16479.09251,16347.10968,16213.31047,16078.05521,15941.65847,15804.39689,15666.5151,15528.23037,15389.73635,15251.2061,15112.79454,14974.64059,79.12,-0.00019169,-0.259683169,-0.266284392,-0.057954353,-0.118239836,0.033676627
2016/5/19,17514.16,17514.16,17331.07,17435.4,17545.98696,17620.75807,17713.59628,17817.82404,17931.25986,18052.54882,18180.7496,18315.16244,18455.2427,18600.55206,18750.72867,18905.46774,19064.50837,19227.62419,19394.61659,19565.30959,19739.54603,19917.18449,20098.09691,20282.16669,20469.28714,17482.39077,17408.2068,17316.96916,17215.67122,17106.76232,16991.82778,16872.01063,16748.18891,16621.06565,16491.22023,16359.14027,16225.2426,16089.88779,15953.39068,15816.02808,15678.04481,15539.65831,15401.06237,15262.43017,15123.91675,14985.66112,95.53,-0.005218246,-0.012516875,0.188474647,0.207813601,0.020055514,0.197526774
2016/5/20,17437.32,17571.75,17437.32,17500.94,17469.00732,17543.45039,17635.88129,17739.65177,17852.58991,17973.34674,18100.98507,18234.8082,18374.27389,18518.94573,18668.46346,18822.52365,18980.86651,19143.2667,19309.52644,19479.47057,19652.94258,19829.80168,20009.92038,20193.1826,20379.48209,17405.69016,17331.83165,17240.9943,17140.14078,17031.7097,16917.27941,16797.98794,16674.70946,16548.14392,16418.86818,16287.3677,16154.05747,16019.29651,15883.39825,15746.63831,15609.26041,15471.48105,15333.49318,15195.4692,15057.56348,14919.91442,112,0.003751972,0.031555405,0.159058537,0.366220043,-0.482272984,1.381732205
