Date,log_returns,hurst,hurstp,hurstm
2012/9/26,-0.008293275,0.202921271,-0.050670077,0.6000051
2012/9/27,0.011361705,0.059645189,-0.518793888,0.84841972
2012/9/28,0.00375409,0.116492423,0.356461115,0.01855183
2012/10/3,0.002295785,0.121743217,0.633352871,-0.278871603
2012/10/4,0.000941233,0.153921287,0.454392006,-0.132832447
2012/10/5,0.004982318,0.258784451,0.901269558,-0.495264907
2012/10/8,-0.008978728,0.305732469,0.722300202,-0.157139352
2012/10/9,0.005398243,0.352194909,1.357092351,-0.784756464
2012/10/10,-0.000844784,0.340583858,1.166177183,-0.454055235
2012/10/11,0.00379068,0.258860831,0.720368966,-0.117779469
2012/10/12,0.006520893,0.189738678,0.623152244,-0.298182197
2012/10/15,0.000559068,0.283897963,0.884874845,-0.211471348
2012/10/16,0.002777457,0.396824458,0.810458437,-0.047082968
2012/10/17,0.009833573,0.459701472,0.667593957,0.286611625
2012/10/18,0.004754599,0.501408907,0.91450704,-0.035273593
2012/10/19,0.001534694,0.436924735,0.435595192,0.403977521
2012/10/22,0.006741867,0.499077739,0.0444197,1.115851901
2012/10/24,0.003047769,0.333655059,-0.076224701,1.144270619
2012/10/25,0.002132006,0.170784512,0.05572333,0.358087059
2012/10/26,-0.012208899,0.06751783,-0.413357848,0.316572487
2012/10/29,-0.00160347,0.056970213,-0.210039959,0.476133797
2012/10/30,-0.003841212,0.109659577,0.03617573,0.310898476
2012/10/31,0.009902009,0.248495612,-0.268815658,0.618095426
2012/11/1,0.008285124,0.308459191,0.602269134,0.08703383
2012/11/2,0.013177469,0.213217875,0.218408998,0.18080291
2012/11/5,-0.004756827,0.182026233,0.129282814,0.057668533
2012/11/6,-0.002819971,0.136383298,0.422096664,-0.024172848
2012/11/7,0.007057472,0.209959617,0.818608479,-0.276746861
