,Date,Open,High,Low,Close,QPLp1,QPLp2,QPLp3,QPLp4,QPLp5,QPLp6,QPLp7,QPLp8,QPLp9,QPLp10,QPLp11,QPLp12,QPLp13,QPLp14,QPLp15,QPLp16,QPLp17,QPLp18,QPLp19,QPLp20,QPLp21,QPLn1,QPLn2,QPLn3,QPLn4,QPLn5,QPLn6,QPLn7,QPLn8,QPLn9,QPLn10,QPLn11,QPLn12,QPLn13,QPLn14,QPLn15,QPLn16,QPLn17,QPLn18,QPLn19,QPLn20,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
1250,2016/1/6,4813.76,4866.04,4804.69,4835.77,4824.416549,4849.456455,4880.551632,4915.46329,4953.460272,4994.088507,5037.03255,5082.057917,5128.982109,5177.658254,5227.965105,5279.800543,5333.077147,5387.719071,5443.659766,5500.840277,5559.207941,5618.715375,5679.319677,5740.98178,5803.665934,4803.12699,4778.326303,4747.882429,4714.161,4677.999633,4639.942865,4600.384275,4559.626379,4517.911126,4475.437389,4432.371845,4388.856198,4345.012213,4300.94536,4256.747543,4212.499213,4168.271017,4124.125141,4080.116397,4036.293133,3992.697995,501.75,-0.011444322619639744,0.007268983745736257,0.15881525406585398,0.31164794458339057,-0.1343891421203948,0.5847393921502027
1251,2016/1/7,4736.4,4788.02,4688.17,4689.43,4746.885292,4771.522792,4802.118251,4836.468857,4873.855205,4913.83052,4956.084427,5000.38621,5046.556301,5094.450191,5143.948582,5194.950993,5247.37141,5301.135206,5356.176901,5412.438487,5469.868147,5528.419261,5588.049615,5648.720772,5710.397554,4725.937869,4701.535744,4671.581121,4638.401615,4602.821384,4565.37621,4526.453351,4486.350458,4445.305595,4403.514436,4361.14098,4318.324656,4275.18527,4231.826597,4188.339066,4144.801833,4101.284411,4057.847985,4014.546488,3971.427491,3928.532952,590.07,-0.030729331763667656,0.1893102813279084,0.16213918625346352,0.407621564824669,-0.2869512222734136,0.875083778319092
1252,2016/1/8,4722.02,4742.57,4637.85,4643.63,4732.473458,4757.036157,4787.538726,4821.785042,4859.057883,4898.911831,4941.037451,4985.204731,5031.234648,5078.983129,5128.331239,5179.178804,5231.440069,5285.040635,5339.91522,5396.005992,5453.261293,5511.634642,5571.083955,5631.57091,5693.060438,4711.589632,4687.261594,4657.397915,4624.319144,4588.846936,4551.515449,4512.710762,4472.729623,4431.809375,4390.145097,4347.90029,4305.213958,4262.205547,4218.978513,4175.623013,4132.217961,4088.832661,4045.528111,4002.35808,3959.369994,3916.605686,540.57,-0.009814651925297338,0.11841652269219027,-0.08761703552307841,0.5431847618951097,0.5574585078205021,0.5021542616972056
1253,2016/1/11,4673.44,4683.02,4573.77,4637.99,4683.785913,4708.095912,4738.284672,4772.178663,4809.068041,4848.511973,4890.204206,4933.917095,4979.473457,5026.730703,5075.571121,5125.895568,5177.619171,5230.668296,5284.978333,5340.492045,5397.158304,5454.93111,5513.76881,5573.633478,5634.490403,4663.11694,4639.039187,4609.482745,4576.744288,4541.637017,4504.689595,4466.284129,4426.714315,4386.215053,4344.979416,4303.169222,4260.922046,4218.356104,4175.573789,4132.664329,4089.705827,4046.766873,4003.907839,3961.18194,3918.636114,3876.311764,528.17,-0.0012153052364080109,-0.13612079250697695,-0.023205936824721576,0.62723496539137,0.028895762919483765,1.091050282303945
1254,2016/1/12,4681.54,4714.8,4618.03,4685.92,4691.903845,4716.255977,4746.49706,4780.449796,4817.403112,4856.915407,4898.679902,4942.468553,4988.103874,5035.443026,5084.368095,5134.779763,5186.593014,5239.734083,5294.13825,5349.748178,5406.512652,5464.38559,5523.325267,5583.293692,5644.256095,4671.199048,4647.079564,4617.471894,4584.676695,4549.508576,4512.497117,4474.025086,4434.386691,4393.817235,4352.510128,4310.627469,4268.307071,4225.667353,4182.810888,4139.827057,4096.7941,4053.780724,4010.847407,3968.047455,3925.427889,3883.030182,498.55,0.010281185080877867,-0.026002923834612002,-0.05771431630730915,0.7204578625586938,0.44462856873878925,0.83087717071689
1255,2016/1/13,4706.02,4713.98,4517.56,4526.06,4716.438038,4740.917509,4771.316724,4805.447,4842.593546,4882.312454,4924.295337,4968.312961,5014.186911,5061.773602,5110.954502,5161.629776,5213.71396,5267.132907,5321.821556,5377.722271,5434.783569,5492.959127,5552.207003,5612.489006,5673.770184,4695.624975,4671.379369,4641.616879,4608.650192,4573.298177,4536.093183,4497.419981,4457.574314,4416.792719,4375.269615,4333.167949,4290.626256,4247.763573,4204.683009,4161.474414,4118.216435,4074.97814,4031.820323,3988.796568,3945.954142,3903.334736,570.19,-0.03471046394780709,0.19180670844348224,0.13426575334391444,0.7327393742038955,0.24108986748517444,1.0831110692243935
1256,2016/1/14,4545.37,4650.55,4470.59,4615.0,4555.432396,4579.076208,4608.437681,4641.402848,4677.281318,4715.644336,4756.194044,4798.709033,4843.016978,4888.979196,4936.481202,4985.426568,5035.732748,5087.328125,5140.14986,5194.142286,5249.255675,5305.445287,5362.670611,5420.894759,5480.083973,4535.329831,4511.9119,4483.165416,4451.324117,4417.178919,4381.243997,4343.890986,4305.405536,4266.016107,4225.910483,4185.246047,4144.156605,4102.75713,4061.147213,4019.413635,3977.63236,3935.870096,3894.185562,3852.630515,3811.250607,3770.086104,593.87,0.019460064092497193,0.13614763909881633,0.040690801572775305,0.6738180658966496,0.1395123523249741,1.241644519732343
1257,2016/1/15,4464.37,4520.45,4419.41,4488.42,4474.253081,4497.475553,4526.313794,4558.691511,4593.930615,4631.609991,4671.43709,4713.194448,4756.71281,4801.855967,4848.511471,4896.584614,4945.994321,4996.670251,5048.550686,5101.580949,5155.712199,5210.900493,5267.106043,5324.292617,5382.427061,4454.50875,4431.508135,4403.273923,4372.000046,4338.463327,4303.168776,4266.481409,4228.681782,4189.994286,4150.603357,4110.663575,4070.30636,4029.644638,3988.776224,3947.786352,3906.749632,3865.731586,3824.789885,3783.975362,3743.332857,3702.90192,739.41,-0.02781112122532503,0.08122792046602001,0.2191921306988925,0.5563372432221138,-0.8202154194656301,1.491346739865563
1258,2016/1/19,4548.05,4550.57,4430.77,4476.95,4558.118329,4581.776082,4611.154867,4644.13947,4680.039094,4718.424732,4758.998348,4801.538405,4845.872474,4891.861792,4939.391805,4988.36603,5038.701871,5090.327669,5143.180549,5197.204809,5252.350694,5308.573435,5365.8325,5424.090978,5483.315091,4538.003911,4514.572173,4485.80874,4453.948667,4419.783336,4383.827226,4346.452192,4307.94405,4268.531397,4228.402126,4187.713714,4146.600045,4105.176161,4063.54171,4021.783526,3979.977615,3938.190728,3896.481617,3854.902068,3813.497762,3772.308988,572.07,-0.002558735726013155,0.018198835163918847,-0.2565912093757388,0.579619360496437,-0.8386600033215217,1.6003796536832824
1259,2016/1/20,4405.22,4514.92,4313.39,4471.69,4414.972136,4437.886925,4466.343079,4498.291812,4533.064021,4570.24417,4609.543586,4650.747686,4693.689458,4738.234497,4784.271846,4831.708051,4880.463112,4930.467619,4981.660672,5033.988318,5087.402364,5141.85945,5197.320312,5253.749202,5311.113401,4395.489405,4372.793533,4344.933406,4314.073888,4280.981508,4246.154588,4209.953304,4172.654498,4134.479586,4095.610561,4056.199955,4016.377447,3976.254467,3935.927532,3895.48075,3854.98774,3814.513156,3774.113905,3733.840149,3693.736131,3653.840877,716.73,-0.0011755977681056117,-0.0028705109445708032,0.22543783912739337,0.7064232386727215,1.205477460221097,0.4667324115573574
1260,2016/1/21,4480.7,4537.15,4432.02,4472.06,4490.619231,4513.926648,4542.870376,4575.366525,4610.734528,4648.55173,4688.52451,4730.434611,4774.112157,4819.42044,4866.246603,4914.49559,4964.086031,5014.947326,5067.017532,5120.241772,5174.571026,5229.96119,5286.372332,5343.768086,5402.115176,4470.802679,4447.717931,4419.380442,4387.992171,4354.332779,4318.909126,4282.087562,4244.14967,4205.320661,4165.785646,4125.69977,4085.194934,4044.384478,4003.366573,3962.226766,3921.03994,3879.871856,3838.780396,3797.81658,3757.025411,3716.446583,567.9,8.273934316419204e-05,-0.12200707017741541,-0.23275385375865187,0.7888705248362581,0.43469771111969374,0.8652492911117011
1261,2016/1/22,4557.39,4591.18,4540.27,4591.18,4567.479005,4591.185343,4620.624461,4653.676802,4689.650151,4728.114618,4768.771558,4811.398976,4855.824091,4901.907853,4949.535476,4998.610275,5049.049487,5100.781305,5153.742726,5207.877931,5263.137065,5319.475267,5376.85192,5435.230039,5494.575777,4547.32328,4523.843422,4495.02092,4463.095418,4428.859924,4392.829974,4355.378185,4316.790962,4277.29737,4237.085688,4196.313718,4155.115616,4113.606663,4071.886711,4030.04277,3988.151006,3946.278304,3904.483538,3862.818601,3821.329265,3780.055905,523.81,0.026287919064382267,-0.3686039676517838,-0.08081632373580647,0.7792531835218975,0.6214102119242323,-0.08170430517712841
1262,2016/1/25,4574.6,4590.44,4514.78,4518.49,4584.727104,4608.522963,4638.073252,4671.250409,4707.359603,4745.969322,4786.779794,4829.568186,4874.161062,4920.418851,4968.226328,5017.486448,5068.116133,5120.043305,5173.204723,5227.544359,5283.012166,5339.563118,5397.156442,5455.755013,5515.324857,4564.495265,4540.926741,4511.995396,4479.949335,4445.584558,4409.418548,4371.825331,4333.092392,4293.449661,4253.086128,4212.160191,4170.806514,4129.140811,4087.263312,4045.261357,4003.211398,3961.180573,3919.227978,3877.405702,3835.759691,3794.330471,483.49,-0.015959204409317928,-0.10969554196461173,-0.08009839099138555,0.8062230168244067,0.6171471677920237,1.021545297990239
1263,2016/1/26,4537.04,4583.21,4503.52,4567.67,4547.083955,4570.684437,4599.992101,4632.896855,4668.709573,4707.002285,4747.477681,4789.914756,4834.1415,4880.019486,4927.434438,4976.290105,5026.504092,5078.004914,5130.729847,5184.623324,5239.63571,5295.722347,5352.842798,5410.960242,5470.040985,4527.018231,4503.643217,4474.949415,4443.166469,4409.083846,4373.214779,4335.930223,4297.515303,4258.198061,4218.165935,4177.576023,4136.561882,4095.238278,4053.704616,4012.047521,3970.342815,3928.657086,3887.048945,3845.570053,3804.265979,3763.176916,461.53,0.010825360829292176,0.09317935072785133,-0.046483574908930604,0.7243164945218766,1.6604522044787924,-0.7247892819332955
1264,2016/1/27,4548.87,4568.85,4450.83,4468.17,4558.940144,4582.602163,4611.986244,4644.976795,4680.882892,4719.27545,4759.856382,4802.404108,4846.746171,4892.74378,4940.282363,4989.265418,5039.610334,5091.24544,5144.107849,5198.14185,5253.297677,5309.530556,5366.799944,5425.068925,5484.303716,4538.8221,4515.386137,4486.617518,4454.751701,4420.58021,4384.617617,4347.235844,4308.72076,4269.301001,4229.164495,4188.468746,4147.347665,4105.916312,4064.274355,4022.508641,3980.695193,3938.900772,3897.184141,3855.597096,3814.185324,3772.989124,513.42,-0.022024299235979837,0.1660687907646925,0.10654716641075411,0.7313223656275276,1.4675688918872278,0.24064541837860637
1265,2016/1/28,4533.81,4533.81,4447.5,4506.68,4543.846805,4567.430485,4596.717285,4629.598613,4665.385835,4703.651286,4744.097867,4786.50473,4830.699988,4876.545313,4923.926509,4972.747395,5022.925634,5074.389791,5127.077188,5180.932298,5235.90552,5291.952227,5349.032013,5407.108083,5466.146765,4523.795365,4500.436993,4471.763618,4440.003299,4405.944941,4370.10141,4332.843397,4294.455825,4255.166573,4215.162947,4174.601931,4133.616989,4092.322804,4050.818712,4009.191272,3967.516257,3925.860205,3884.281685,3842.832323,3801.557654,3760.497843,545.17,0.008581811695300982,0.10219899811948929,0.060003448971740855,0.5535737049170152,1.0963019785897705,0.9108078815206367
1266,2016/1/29,4512.09,4613.95,4511.3,4613.95,4522.078722,4545.54942,4574.695916,4607.419721,4643.035498,4681.117632,4721.370446,4763.574152,4807.557686,4853.183381,4900.337589,4948.92459,4998.862441,5050.08005,5102.515039,5156.112147,5210.82201,5266.600216,5323.406551,5381.204397,5439.960244,4502.123342,4478.876872,4450.340862,4418.732696,4384.8375,4349.165684,4312.086162,4273.882492,4234.781463,4194.969481,4154.60278,4113.814183,4072.717825,4031.412565,3989.984549,3948.509185,3907.052693,3865.673363,3824.422571,3783.345635,3742.482528,754.58,0.0235235825863235,0.08924865403403892,0.32506363044107406,0.3299875688897147,0.8256548853782979,-0.6989039691134757
1267,2016/2/1,4587.59,4636.93,4565.38,4620.37,4597.745861,4621.609291,4651.24349,4684.514856,4720.726586,4759.445942,4800.372299,4843.282191,4888.001694,4934.390835,4982.334067,5031.734065,5082.507518,5134.582142,5187.894516,5242.388455,5298.013768,5354.725301,5412.482167,5471.247134,5530.986132,4577.456572,4553.821122,4524.807625,4492.670565,4458.208207,4421.9395,4384.239534,4345.396608,4305.641308,4265.16316,4224.12101,4182.649905,4140.865889,4098.869475,4056.748251,4014.578887,3972.428712,3930.356988,3888.415954,3846.651685,3805.104823,480.04,0.001390465358438117,-0.19037706912472352,-0.45229186930759263,0.19652499022168157,0.8330084636665155,-0.6002474367976921
1268,2016/2/2,4588.69,4589.9,4503.12,4516.95,4598.848296,4622.717448,4652.358753,4685.638097,4721.858509,4760.587149,4801.523319,4844.443501,4889.173726,4935.57399,4983.528717,5032.940561,5083.726188,5135.813299,5189.138456,5243.64546,5299.284112,5356.009243,5413.779957,5472.559015,5532.312337,4578.554142,4554.913025,4525.892571,4493.747806,4459.277184,4422.999781,4385.290775,4346.438536,4306.673703,4266.185849,4225.133858,4183.652809,4141.858774,4099.852291,4057.720968,4015.541492,3973.38121,3931.299399,3889.348308,3847.574025,3806.017201,511.64,-0.022637801149552116,-0.09271392574685056,0.06375181896795164,0.17344326334025878,1.1399696979533853,-1.2833320481750923
1269,2016/2/3,4543.82,4547.32,4424.47,4504.24,4553.878964,4577.514714,4606.866175,4639.8201,4675.686335,4714.036271,4754.572152,4797.072643,4841.365479,4887.312024,4934.797831,4983.726506,5034.015531,5085.593314,5138.397037,5192.371051,5247.465646,5303.636096,5360.841906,5419.046199,5478.21523,4533.783255,4510.37331,4481.636629,4449.806188,4415.672633,4379.749965,4342.409692,4303.937365,4264.561369,4224.469421,4183.818852,4142.743421,4101.358064,4059.762336,4018.04299,3976.275962,3934.527939,3892.85762,3851.316744,3809.950946,3768.800481,577.23,-0.002817811931652039,-0.14505317862153477,0.12061954786984234,0.20749208133681735,0.9278288002928076,-0.9410526162112671
1270,2016/2/4,4492.48,4545.52,4463.99,4509.56,4502.42531,4525.794002,4554.813825,4587.395408,4622.856396,4660.773021,4700.850892,4742.871176,4786.663553,4832.090954,4879.040226,4927.416062,4977.136879,5028.131891,5080.338992,5133.703161,5188.17525,5243.711038,5300.270487,5357.817138,5416.317626,4482.556658,4459.411219,4430.99923,4399.528437,4365.780553,4330.263769,4293.345399,4255.307766,4216.376674,4176.737719,4136.546455,4095.93513,4055.017381,4013.891638,3972.643672,3931.348564,3890.072247,3848.872755,3807.801243,3766.902832,3726.21732,543.9,0.0011804123938248233,-0.2214798789323975,-0.0594753941721197,0.22410808982578598,0.9536236292608153,-1.404023969545624
1271,2016/2/5,4491.48,4493.19,4350.38,4363.14,4501.423096,4524.786587,4553.79995,4586.374281,4621.827375,4659.73556,4699.80451,4741.815441,4785.59807,4831.015359,4877.95418,4926.319248,4976.028997,5027.012658,5079.208138,5132.560429,5187.020392,5242.543819,5299.090678,5356.624519,5415.111985,4481.558867,4458.41858,4430.012915,4398.549127,4364.808755,4329.299878,4292.389725,4254.360559,4215.438133,4175.808002,4135.625684,4095.023399,4054.114758,4012.998169,3971.759385,3930.473469,3889.206339,3848.016018,3806.953649,3766.064341,3725.387886,636.44,-0.03300760614009718,-0.3356614248714127,0.1571247416107408,0.4141727264270295,0.8251332216663321,-0.5093973201168976
1272,2016/2/8,4288.02,4301.53,4212.81,4283.75,4297.512683,4319.817828,4347.516912,4378.615655,4412.462756,4448.653735,4486.907597,4527.01547,4568.814786,4612.174713,4656.987247,4703.161422,4750.619363,4799.293511,4849.124583,4900.060062,4952.053038,5005.061304,5059.046641,5113.974251,5169.812288,4278.548286,4256.456233,4229.337319,4199.298812,4167.086849,4133.186491,4097.948336,4061.641857,4024.482581,3986.647659,3948.285564,3909.522526,3870.467009,3831.212965,3791.842261,3752.426559,3713.028794,3673.704357,3634.502076,3595.465017,3556.631169,673.87,-0.018363187432817056,0.7371312371642675,0.05714706593095336,0.4328422033924624,0.8720690251236126,-0.3116243577994674
1273,2016/2/9,4224.87,4329.61,4222.48,4268.76,4234.222883,4256.199539,4283.490696,4314.131446,4347.480078,4383.138069,4420.828564,4460.345766,4501.529499,4544.250861,4588.403438,4633.897602,4680.656627,4728.613947,4777.711152,4827.896501,4879.123773,4931.351381,4984.541673,5038.66036,5093.676065,4215.537776,4193.771075,4167.051543,4137.455416,4105.71784,4072.316736,4037.597536,4001.825745,3965.213717,3927.935992,3890.138859,3851.946687,3813.466344,3774.790397,3735.999508,3697.164285,3658.346733,3619.601431,3580.976485,3542.514328,3504.252388,579.16,-0.003505407266312942,0.021640153783617944,-0.15145843605738832,0.2932091668609036,0.36528091984191957,0.24766361328615583
1274,2016/2/10,4318.28,4369.62,4280.73,4283.59,4327.839671,4350.302222,4378.196774,4409.514977,4443.600932,4480.047306,4518.571121,4558.96203,4601.056318,4644.72223,4689.851001,4736.351021,4784.143867,4833.161502,4883.344225,4934.63915,4986.999033,5040.381371,5094.747676,5150.062903,5206.294982,4308.741445,4286.493491,4259.183203,4228.932718,4196.493439,4162.353851,4126.867025,4090.304335,4052.882832,4014.780913,3976.148102,3937.111518,3897.780392,3858.249337,3818.600799,3778.906946,3739.231156,3699.629212,3660.150285,3620.837747,3581.729853,561.08,0.003468056116476771,-0.034400262971987505,-0.03171528006175017,0.4172071583115793,0.11637379071492175,0.6896250002158075
1275,2016/2/11,4218.81,4293.22,4209.76,4266.84,4228.149468,4250.094601,4277.346613,4307.943413,4341.244211,4376.851055,4414.487488,4453.948008,4495.072669,4537.732753,4581.821999,4627.250908,4673.942863,4721.831395,4770.858177,4820.971542,4872.125335,4924.27803,4977.392027,5031.433088,5086.369881,4209.491162,4187.755682,4161.074476,4131.5208,4099.828748,4066.475553,4031.806152,3996.085671,3959.526158,3922.301904,3884.558985,3846.421595,3807.996447,3769.375975,3730.640727,3691.861207,3653.099334,3614.409606,3575.840062,3537.433074,3499.226016,688.73,-0.003917936624556551,0.007027811252557914,0.2049858240815167,0.6447249676398004,0.04469351543365178,1.114953678149094
1276,2016/2/12,4307.29,4340.13,4274.15,4337.51,4316.825342,4339.230725,4367.054286,4398.292785,4432.291991,4468.645609,4507.071381,4547.359496,4589.346654,4632.901437,4677.915355,4724.297032,4771.968246,4820.861131,4870.916139,4922.080519,4974.307147,5027.553627,5081.78157,5136.95602,5193.044988,4297.775721,4275.584388,4248.343604,4218.170107,4185.813385,4151.760683,4116.36417,4079.894532,4042.568266,4004.563317,3966.028826,3927.09159,3887.860561,3848.430112,3808.88248,3769.289648,3729.714832,3690.213675,3650.835222,3611.622734,3572.614369,506.31,0.016426944313535485,0.01698057563993327,-0.3077001920164848,0.6700818883767475,0.20926881393107125,1.081433076312702
1277,2016/2/16,4397.95,4435.95,4376.52,4435.95,4407.686042,4430.563015,4458.972207,4490.868215,4525.583038,4562.701828,4601.936387,4643.072488,4685.943393,4730.414918,4776.376291,4823.734212,4872.408811,4922.330795,4973.439363,5025.680652,5079.006549,5133.373762,5188.743097,5245.078861,5302.348392,4388.235464,4365.577047,4337.762898,4306.954308,4273.916541,4239.147096,4203.005556,4165.768304,4127.656393,4088.851514,4049.505948,4009.74916,3969.692395,3929.432013,3889.05198,3848.625796,3808.218008,3767.885429,3727.678137,3687.640303,3647.810889,553.8,0.02244134726308359,-0.18715047664573836,0.0896544808203588,0.6346071189461457,-0.8362294744931795,1.1783476302325542
1278,2016/2/17,4471.66,4540.78,4463.51,4534.06,4481.559219,4504.819612,4533.704944,4566.135531,4601.432178,4639.173082,4679.065216,4720.89076,4764.480185,4809.697057,4856.428747,4904.58039,4954.070779,5004.82946,5056.794612,5109.911469,5164.131112,5219.409525,5275.706854,5332.98681,5391.216183,4461.782647,4438.744474,4410.464157,4379.139213,4345.54773,4310.195546,4273.448271,4235.58692,4196.83625,4157.380999,4117.375998,4076.952882,4036.224763,3995.289613,3954.232808,3913.129078,3872.044052,3831.035496,3790.154326,3749.445455,3708.948497,576.51,0.0218759873369066,0.2981561568740716,0.04018907487558406,0.6721204615620883,-0.7236748431109328,1.474345085931796
1279,2016/2/18,4548.1,4548.47,4482.77,4487.54,4558.168439,4581.826453,4611.205561,4644.190527,4680.090545,4718.476605,4759.050667,4801.591192,4845.925748,4891.915572,4939.446108,4988.420871,5038.757265,5090.383631,5143.237092,5197.261946,5252.408437,5308.631796,5365.89149,5424.150609,5483.375373,4538.053801,4514.621805,4485.858056,4453.997632,4419.831926,4383.875421,4346.499976,4307.99141,4268.578324,4228.448612,4187.759753,4146.645631,4105.221292,4063.586384,4021.82774,3980.02137,3938.234023,3896.524454,3854.944448,3813.539686,3772.35046,472.55,-0.01031311792211841,0.10137418533020481,-0.1988491241713803,0.7163093175939287,0.8108483727154099,0.7557737789219999
1280,2016/2/19,4464.67,4513.15,4455.1,4504.43,4474.553745,4497.777777,4526.617957,4558.997849,4594.239321,4631.921229,4671.751004,4713.511168,4757.032455,4802.178645,4848.837285,4896.913658,4946.326685,4997.006021,5048.889942,5101.923769,5156.058656,5211.250659,5267.459986,5324.650403,5382.788753,4454.808087,4431.805926,4403.569817,4372.293839,4338.754866,4303.457944,4266.768111,4228.965944,4190.275849,4150.882273,4110.939807,4070.57988,4029.915425,3989.044265,3948.051638,3907.012161,3865.991358,3825.046906,3784.229641,3743.584405,3703.15075,488.38,0.0037566895493743447,0.010698489849007675,0.03295022991605872,0.7356487056553042,-0.29145791165664914,1.7731123212606046
1281,2016/2/22,4548.31,4576.47,4546.55,4570.61,4558.378904,4582.03801,4611.418474,4644.404963,4680.30664,4718.694471,4759.270408,4801.812896,4846.1495,4892.141447,4939.674177,4988.651202,5038.98992,5090.61867,5143.474571,5197.50192,5252.650957,5308.876913,5366.13925,5424.401059,5483.628558,4538.263337,4514.830259,4486.065182,4454.203287,4420.036004,4384.077838,4346.700667,4308.190324,4268.775418,4228.643853,4187.953115,4146.837095,4105.410843,4063.774012,4022.01344,3980.20514,3938.415864,3896.704368,3855.122443,3813.715769,3772.524641,427.62,0.014585318237739411,-0.004041943288146221,-0.13285884061528944,0.8012020898576626,-0.8636736979575901,2.4001588006559125
1282,2016/2/23,4550.05,4558.06,4500.94,4503.58,4560.122756,4583.790913,4613.182617,4646.181726,4682.097136,4720.499654,4761.091113,4803.649876,4848.003441,4894.012983,4941.563898,4990.559658,5040.917634,5092.566135,5145.442257,5199.490274,5254.660409,5310.907875,5368.192119,5426.476216,5485.726373,4539.999493,4516.557451,4487.781369,4455.907286,4421.726931,4385.755009,4348.363539,4309.838464,4270.408479,4230.261561,4189.555257,4148.423508,4106.981408,4065.328648,4023.552101,3981.727806,3939.922543,3898.19509,3856.597257,3815.174743,3773.967857,388.34,-0.014774039165563125,-0.06959484955584472,-0.09635370617552678,0.7848546103059,-0.12411522065388692,1.920759191392294
