Date,Open,High,Low,Close,QPLp1,QPLp21,QPLn1,QPLn21,vol,log_returns,volatility_increments,log_volumes,hurst,hurstp,hurstm
2016/7/21,5093.97,5102.78,5061.11,5073.9,5105.246869,6141.498571,5082.71804,4225.1138,384.26,-0.003154325,0.073286381,0.023966805,0.223417858,0.666584322,-0.394175993
2016/7/22,5078.12,5103.52,5064.11,5100.16,5089.361781,6122.389162,5066.903051,4211.967265,357.67,0.005162159,0.05160036,-0.071708633,0.095881577,0.174972616,0.114898052
2016/7/25,5096.99,5100.72,5082.66,5097.63,5108.273555,6145.139606,5085.731369,4227.618691,371.48,-0.000496186,-0.009009267,0.037884253,-0.009951969,0.269802732,-0.34021563
2016/7/26,5095.61,5122.3,5084.18,5110.05,5106.8905,6143.475822,5084.354418,4226.474072,428.74,0.002433463,-0.090931227,0.143355648,0.300611884,0.35260934,0.191879018
2016/7/27,5143.84,5151.06,5120.66,5139.81,5155.22727,6201.623882,5132.477883,4266.477692,470.66,0.005806925,-0.16579546,0.09328529,0.532581808,0.168116749,0.730534438
2016/7/28,5144.82,5160.16,5130.75,5154.98,5156.209439,6202.80541,5133.455719,4267.290537,424.08,0.002947124,-0.137628249,-0.104213848,0.641104082,0.000908754,0.92718811
2016/7/29,5162.15,5175.81,5140.05,5162.13,5173.577804,6223.699167,5150.747439,4281.664635,571.66,0.001386047,-0.135772333,0.298622292,0.642043679,-0.304789451,1.19598144
2016/8/1,5167.42,5199.13,5158.93,5184.2,5178.85947,6230.052895,5156.005798,4286.035754,420.98,0.004266254,0.041125532,-0.305959082,0.555104831,-0.302379745,1.077256602
2016/8/2,5177.53,5181.02,5109.8,5137.73,5188.991851,6242.241924,5166.093466,4294.421336,470.89,-0.009004191,0.314698604,0.112039194,0.560441929,0.355674118,0.736156518
2016/8/3,5133.24,5159.74,5128.44,5159.74,5144.603804,6188.844089,5121.901298,4257.685687,415.75,0.004274843,0.133415065,-0.124540403,0.595811983,-0.499357028,1.235131209
2016/8/4,5158.02,5174,5145.39,5166.25,5169.438661,6218.71987,5146.626562,4278.239071,398.61,0.001260896,-0.059790536,-0.042100623,0.659634803,0.687929738,1.077500316
2016/8/5,5190.71,5227.23,5186.24,5221.12,5202.201029,6258.132271,5179.244353,4305.353281,439.9,0.010564851,0.047689269,0.098563933,0.691799558,0.909937584,0.4703178
2016/8/8,5223.54,5228.4,5202.18,5213.14,5235.103707,6297.713462,5212.001836,4332.583611,370.9,-0.001529577,0.048073523,-0.170614944,0.690282109,0.853157059,0.791347511
2016/8/9,5216.21,5238.54,5214.95,5225.48,5227.75748,6288.876114,5204.688027,4326.503857,358.07,0.002364298,-0.186485728,-0.035203986,0.665641574,1.648435532,-0.417136991
2016/8/10,5227.95,5227.96,5193.8,5204.59,5239.52347,6303.030338,5216.402095,4336.241417,380.41,-0.004005731,-0.236601214,0.06052112,0.596872332,0.739772111,0.554736783
2016/8/11,5222.15,5235.29,5211.25,5228.4,5233.71063,6296.037621,5210.614906,4331.430697,344.26,0.004564375,0.119055232,-0.099852433,0.499710727,0.608730414,0.280452871
2016/8/12,5219.66,5233.34,5215.55,5232.9,5231.215118,6293.035575,5208.130406,4329.365406,338.98,0.000860314,-0.083843554,-0.015456077,0.506864558,0.553431167,0.123288953
2016/8/15,5242.18,5271.36,5241.14,5262.02,5253.784972,6320.186608,5230.600662,4348.044268,350.65,0.005549366,-0.12504038,0.033847466,0.3381316,0.681247911,0.694456056
2016/8/16,5247.96,5248.26,5226.78,5227.11,5259.577767,6327.155213,5236.367895,4352.838398,385.3,-0.006656439,0.302587839,0.094233677,0.280639633,0.659804035,-0.779690705
2016/8/17,5228.44,5230.09,5197.23,5228.66,5240.014554,6303.621102,5216.891012,4336.647839,361.66,0.000296487,-0.0538758,-0.063317708,0.475421392,0.97842784,-1.402396421
2016/8/18,5226.45,5243.17,5221.84,5240.15,5238.020149,6301.221877,5214.905408,4334.997265,377.74,0.002195093,-0.155701273,0.043501584,0.564451809,0.934486852,-0.800608677
2016/8/19,5229.87,5245.81,5217.65,5238.38,5241.44772,6305.345169,5218.317854,4337.833931,408.44,-0.000337834,-0.034136873,0.078138896,0.586928706,1.070784166,-0.632367843
2016/8/22,5231.46,5252.13,5224.63,5244.6,5243.04124,6307.262138,5219.904342,4339.152731,347.3,0.001186686,-0.051023925,-0.162156065,0.3658381,0.641349766,-0.645650625
2016/8/23,5265.78,5275.74,5257.9,5260.08,5277.437217,6348.639733,5254.148533,4367.618919,350.84,0.00294726,-0.861699104,0.010141319,0.262417131,1.018001674,-0.632568678
2016/8/24,5254.42,5262.99,5205.64,5217.69,5266.052068,6334.943653,5242.813626,4358.196544,380.49,-0.008091461,0.694541585,0.081129617,0.270207928,0.548994562,-0.330882916
2016/8/25,5207.61,5230.59,5201.64,5212.2,5219.138442,6278.507602,5196.107023,4319.370721,338.21,-0.001052744,0.119509108,-0.117792891,0.218173566,0.080630196,0.216747702
2016/8/26,5219.05,5253.39,5191.86,5218.92,5230.603767,6292.300134,5207.521754,4328.859451,361.69,0.001288452,0.008239005,0.067120487,0.326635795,0.052004264,0.320598388
2016/8/29,5223.8,5245.12,5222.34,5232.33,5235.364283,6298.026928,5212.261262,4332.799264,324.63,0.002566202,0.037197492,-0.108101419,0.460777436,0.282602481,0.453416687
2016/8/30,5229.88,5241.62,5205.61,5222.99,5241.457742,6305.357225,5218.327832,4337.842225,374.16,-0.001786651,0.013239606,0.141997441,0.424418086,-0.053405476,0.773357459
2016/8/31,5216.42,5219.89,5191.18,5213.22,5227.967945,6289.129299,5204.897563,4326.678038,486.24,-0.001872328,-0.339312462,0.262018816,0.510804327,-0.298921866,0.990383513
2016/9/1,5218.28,5229.94,5189.36,5227.21,5229.832063,6291.371791,5206.753455,4328.220786,376.35,0.002679968,-0.090647384,-0.256182768,0.535159036,-0.194487685,1.060628403
2016/9/2,5249.66,5263.39,5231.02,5249.9,5261.281531,6329.204802,5238.06414,4354.248437,351.35,0.004331354,0.229381556,-0.068736684,0.423286155,0.391018644,0.954076261
2016/9/6,5259.99,5275.91,5244,5275.91,5271.634399,6341.659073,5248.371322,4362.816494,421.08,0.004942148,0.250271611,0.181039962,0.4666687,0.213956446,1.078824097
2016/9/7,5274.23,5287.61,5261.92,5283.93,5285.905923,6358.827399,5262.579868,4374.627639,459.36,0.001518963,0.03081794,0.087011377,0.560248534,-0.080236182,1.347561946
2016/9/8,5269.96,5271.01,5248.41,5259.48,5281.62647,6353.679312,5258.3193,4371.085954,412.37,-0.004637976,0.036478194,-0.107913212,0.697019581,0.787829042,0.861618898
2016/9/9,5217.95,5225.94,5125.91,5125.91,5229.501332,6290.973929,5206.424183,4327.947073,508.59,-0.025724092,0.577415344,0.209721186,0.79871306,0.99069283,0.706730328
2016/9/12,5098.03,5217.88,5097.8,5211.89,5109.315857,6146.393473,5086.769072,4228.481303,464.62,0.016634484,0.625623229,-0.090422324,0.898543126,1.106201124,1.174748389
2016/9/13,5181.14,5195.02,5131.27,5155.26,5192.609843,6246.594288,5169.695492,4297.415594,456.69,-0.010925001,0.121441519,-0.017215043,0.646284003,1.181967441,1.441544765
2016/9/14,5160.21,5201.34,5159.55,5173.77,5171.633509,6221.360224,5148.811724,4280.055532,421.65,0.003584077,0.020843367,-0.079829238,0.432466263,0.998175589,-0.075158402
2016/9/15,5178.1,5254.78,5176.25,5249.69,5189.563113,6242.929139,5166.662207,4294.894113,437.68,0.014567397,0.028316482,0.037312464,0.383188092,1.138441482,-0.722448754
2016/9/16,5238.71,5248.6,5218.97,5244.57,5250.30729,6316.003034,5227.138327,4345.16613,1110,-0.000975772,-0.068548073,0.930627245,0.390021568,0.922785266,-0.588676966
2016/9/19,5263.55,5281.07,5222.91,5235.03,5275.20228,6345.951154,5251.923459,4365.76928,400.16,-0.001820681,-0.452926879,-1.020250827,0.350129874,0.852087006,-0.717029151
2016/9/20,5256.19,5265.18,5235.42,5241.35,5267.825987,6337.077637,5244.579716,4359.664643,379.36,0.001206524,-0.485157374,-0.053378845,0.168635033,1.014055663,-0.831491448
2016/9/21,5263.65,5299.4,5233.94,5295.18,5275.302501,6346.071718,5252.023238,4365.852224,446.65,0.010217874,-0.140440799,0.163289668,0.273600064,1.180636181,-2.075949004
2016/9/22,5323.26,5342.88,5320.93,5339.52,5335.044464,6417.939972,5311.501567,4415.294806,415.83,0.008338788,0.167818975,-0.071498767,0.414055781,0.882335785,-0.610766244
2016/9/23,5327.43,5329.71,5301.63,5305.75,5339.223695,6422.967495,5315.662355,4418.753548,406.33,-0.006344623,0.144224938,-0.023110886,0.170999287,0.388442597,-0.675203871
2016/9/26,5275.73,5282.27,5254.96,5257.49,5287.409244,6360.63586,5264.076554,4375.871791,376.06,-0.009137412,0.155188708,-0.077416932,0.249124866,-0.338814398,0.324119723
2016/9/27,5254.18,5306.81,5251.32,5305.71,5265.811537,6334.654299,5242.574156,4357.99748,392.69,0.009129873,0.163093572,0.043271791,0.265752672,0.558198223,-0.083306338
2016/9/28,5312.73,5320.62,5284.84,5318.55,5324.491153,6405.244574,5300.994826,4406.560862,398.16,0.002417111,0.016414699,0.013833438,0.270417274,0.401351322,0.050845188
2016/9/29,5311.31,5317,5254.52,5269.15,5323.068009,6403.532564,5299.577963,4405.383066,437.78,-0.009331651,-0.116432156,0.094862567,0.521693703,0.049405931,1.082345312
2016/9/30,5288.87,5325.88,5277.88,5312,5300.578332,6376.477982,5277.18753,4386.770558,555.18,0.008099353,0.04533095,0.237575884,0.531716699,0.102769665,1.056428741
2016/10/3,5300.29,5308.6,5281.95,5300.87,5312.023614,6390.246401,5288.582304,4396.242699,370.99,-0.002097454,-0.085199439,-0.403117277,0.506948979,0.379592137,0.84250076
2016/10/4,5313.49,5323.6,5271.7,5289.66,5325.252835,6406.160861,5301.753147,4407.191233,392.87,-0.002116986,-0.221593525,0.05730366,0.35595978,-0.058337457,1.020087674
2016/10/5,5305.28,5330.81,5304.06,5316.02,5317.02466,6396.262549,5293.561282,4400.381576,422.05,0.004970931,-0.042512435,0.071645022,0.374808618,-0.077206514,0.927399607
2016/10/6,5306.59,5315.73,5281.47,5306.85,5318.33756,6397.841939,5294.868389,4401.468135,402.08,-0.001726464,-0.05681733,-0.048472717,0.526623318,0.034681169,1.22563861
2016/10/7,5314.92,5315.65,5266.8,5292.4,5326.686001,6407.884927,5303.179989,4408.377324,407.15,-0.00272661,-0.471282556,0.012530594,0.370556283,0.172926925,1.235350142
2016/10/10,5318.46,5340.52,5317.73,5328.67,5330.233838,6412.152896,5306.712169,4411.313521,321.13,0.006829847,0.017743535,-0.237335642,0.402124793,-0.298351835,1.906282586
2016/10/11,5321.82,5321.82,5227.43,5246.79,5333.601276,6416.203849,5310.064747,4414.100421,416.77,-0.015485215,0.575522971,0.260688485,0.529492124,-0.127671814,2.043592843
2016/10/12,5247.91,5257.18,5228.77,5239.02,5259.527657,6327.094931,5236.318005,4352.796927,340.52,-0.001482003,0.040257991,-0.20206065,0.476210939,0.969328276,0.250023158
2016/10/13,5200.3,5228.26,5169.76,5213.33,5211.812259,6269.694367,5188.81317,4313.307556,385.74,-0.004915651,-0.004054196,0.124689706,0.664722759,1.792751733,-0.674963726
2016/10/14,5241.26,5258.88,5213.37,5214.16,5252.862935,6319.077419,5229.682695,4347.281188,361.33,0.000159195,-0.012471325,-0.065371899,0.645074504,0.877409031,0.536005355
2016/10/17,5213.69,5219.98,5196.03,5199.82,5225.231901,6285.837899,5202.173593,4324.413682,326.32,-0.002753992,-0.06222243,-0.101913173,0.523392942,1.183364669,0.122829907
2016/10/18,5255.32,5264.27,5239.44,5243.84,5266.954061,6336.02873,5243.711638,4358.943035,325.86,0.008430045,-0.460110679,-0.001410654,0.341583873,0.829252129,-0.456727233
2016/10/19,5240.33,5253.83,5234.25,5246.41,5251.930876,6317.956173,5228.754749,4346.509814,344.43,0.000489979,-0.21095949,0.055423035,0.224197059,0.911883913,-0.651597563
2016/10/20,5238.2,5252.1,5216.05,5241.83,5249.796161,6315.388157,5226.629454,4344.743119,383.97,-0.000873359,-0.106136774,0.108673548,0.364749321,1.479682028,-1.104564613
2016/10/21,5238.65,5259.12,5225.76,5257.4,5250.247157,6315.930696,5227.07846,4345.116364,396.38,0.002965934,0.030240061,0.031808923,0.143934025,0.799393286,-0.746130861
2016/10/24,5290.31,5311.5,5289.23,5309.83,5302.02152,6378.214105,5278.624349,4387.964944,349.69,0.009923212,0.33166088,-0.125326299,0.089759802,0.415888685,-1.00484767
2016/10/25,5306.47,5310.27,5278.57,5283.4,5318.217295,6397.697262,5294.748654,4401.368603,348.72,-0.00498999,0.182263005,-0.00277774,0.349886693,1.021028932,-1.705816703
2016/10/26,5256.4,5280.85,5237.05,5250.27,5268.036451,6337.330822,5244.789252,4359.838824,374.48,-0.006290326,0.13752533,0.071269089,0.332024557,0.512999336,-0.22999581
2016/10/27,5272.19,5274.12,5211.75,5215.97,5283.861407,6356.367892,5260.544374,4372.935593,434.94,-0.006554431,0.153721902,0.149669694,0.359420747,0.235511966,0.241099757
2016/10/28,5203.7,5232.35,5178.76,5190.1,5215.219786,6273.793546,5192.20566,4316.127633,426.51,-0.004972108,0.088905968,-0.019572277,0.447499643,-0.125602105,0.989873208
2016/10/31,5205.09,5206.7,5186.56,5189.14,5216.612863,6275.469387,5193.59259,4317.280547,434.89,-0.000184985,-0.08410547,0.019457312,0.30077631,0.220288424,0.875315896
2016/11/1,5199.77,5201.13,5112.32,5153.58,5211.281086,6269.055378,5188.284341,4312.867956,430.72,-0.006876361,-0.185508864,-0.009634899,0.349482369,0.246724468,0.907625306
2016/11/2,5147.27,5156.7,5097.56,5105.57,5158.664863,6205.75923,5135.900307,4269.322652,469.03,-0.009359518,0.133864309,0.085208505,0.425200165,0.174516063,1.3639591
2016/11/3,5104.7,5115.06,5053.52,5058.41,5116.000623,6154.435097,5093.424339,4234.01363,471.92,-0.009279896,0.140721227,0.006142747,0.58136858,0.355597679,1.061755303
2016/11/4,5034.41,5087.51,5034.41,5046.37,5045.555017,6069.690599,5023.289601,4175.712689,478.36,-0.002383032,-0.028983402,0.013554107,0.538069243,0.310107779,1.257634779
2016/11/7,5128.99,5169.41,5122.77,5166.17,5140.344395,6183.720115,5117.660685,4254.160591,456.1,0.023462429,0.136274269,-0.047651503,0.348507752,-0.408178718,1.695301106
2016/11/8,5154.99,5214.17,5145.3,5193.49,5166.401953,6215.066778,5143.603254,4275.725885,395.69,0.005274317,0.213065327,-0.142081007,0.42161949,-0.061236954,1.641207688
2016/11/9,5143.86,5258.99,5143.86,5251.07,5155.247314,6201.647995,5132.497839,4266.49428,673.59,0.011025947,-0.008867526,0.531990541,0.401158598,0.236789134,0.650684034
2016/11/10,5283.48,5302.68,5145.32,5208.8,5295.1764,6369.979577,5271.809436,4382.299907,695.55,-0.008082362,0.003248437,0.032081282,0.297321064,0.239908167,0.368041385
2016/11/11,5191.82,5241.08,5179.64,5237.11,5203.313486,6259.470533,5180.351901,4306.273953,561.97,0.005420317,0.030149698,-0.213254432,0.365420291,0.528088852,0.303853107
2016/11/14,5246.33,5247.17,5192.05,5218.4,5257.944159,6325.190018,5234.741496,4351.48642,537.26,-0.003578978,-0.051839732,-0.044966319,0.44982044,0.179129664,0.623716479
2016/11/15,5241.35,5287.06,5236.25,5275.62,5252.953134,6319.185926,5229.772496,4347.355837,493.91,0.010905367,-0.146163399,-0.084128834,0.460452644,1.089259721,-0.216084785
2016/11/16,5253.73,5299.63,5251.88,5294.58,5265.360541,6334.111761,5242.12515,4357.624235,462.54,0.003587448,-0.039671868,-0.065620275,0.495544036,1.069470762,-0.407491218
2016/11/17,5295.07,5334.05,5288.16,5333.97,5306.792058,6383.952955,5283.373835,4391.913052,463.15,0.007412146,-0.158236991,0.001317936,0.647150303,1.122273777,0.257064373
2016/11/18,5340.97,5346.8,5315.53,5321.51,5352.79367,6439.291873,5329.172447,4429.984089,480.19,-0.002338704,-0.085767894,0.036130883,0.479043985,1.164500641,-0.278972027
2016/11/21,5336.78,5369.83,5334.16,5368.86,5348.594394,6434.240237,5324.991702,4426.508759,411.24,0.008858498,0.004637163,-0.155004873,0.229140058,0.59250162,-0.411009817
2016/11/22,5384.75,5392.26,5365.6,5386.35,5396.670589,6492.074831,5372.855743,4466.296726,433.19,0.00325238,-0.037126366,0.051999445,0.216637786,1.159812411,-1.140744012
2016/11/23,5366.55,5380.68,5350.68,5380.68,5378.430298,6470.132167,5354.695944,4451.20102,385.75,-0.001053215,-0.156845778,-0.11598694,0.291152422,0.960655335,-0.740496988
2016/11/25,5388.49,5398.92,5379.28,5398.92,5400.418868,6496.583928,5376.587481,4469.39881,197.46,0.003384173,-0.135695032,-0.669653459,0.326145228,0.509193807,-0.779922338
2016/11/28,5387.92,5396.27,5364.91,5368.81,5399.847606,6495.896713,5376.01874,4468.926033,390.77,-0.005592651,0.010661552,0.682583119,0.351719343,0.506851426,-0.445089977
2016/11/29,5370.98,5403.86,5360.56,5379.92,5382.870105,6475.473156,5359.116159,4454.875415,440.16,0.002067222,-0.064691283,0.119019146,0.398248907,0.775233961,-0.90248304
2016/11/30,5391.35,5393.15,5323.68,5323.68,5403.285199,6500.032061,5379.441164,4471.770993,580.79,-0.010508711,-0.05653772,0.277250949,0.467247839,-0.034057231,1.2863003
2016/12/1,5323.88,5326.34,5238.21,5251.11,5335.665836,6418.68747,5312.120197,4415.809056,526.21,-0.013725311,0.608714808,-0.098688873,0.418702365,0.159267506,0.870586082
2016/12/2,5249.02,5274.54,5239.27,5255.65,5260.640114,6328.433192,5237.425554,4353.717599,431.83,0.000864206,0.020323222,-0.19766838,0.515957127,-0.250614639,1.515654715
2016/12/5,5283.58,5321.09,5269.57,5308.89,5295.276622,6370.100141,5271.909215,4382.382851,435.66,0.010079085,-0.025143293,0.00883013,0.506425283,0.112857151,1.675826099
2016/12/6,5317.74,5333.99,5299.94,5333,5329.512244,6411.284835,5305.99376,4410.716329,438.3,0.004531158,0.079435098,0.006041485,0.440166893,-0.054160371,1.518580977
2016/12/7,5322.67,5397.93,5307.31,5393.76,5334.453158,6417.228644,5310.91287,4414.80544,484.56,0.011328798,0.060007342,0.100337655,0.490754034,0.399404262,1.462334484
2016/12/8,5394.15,5425.52,5389.1,5417.36,5406.091398,6503.407856,5382.234979,4474.093409,494.46,0.004365882,-0.224708519,0.020224995,0.36765761,0.498480251,0.24213549
2016/12/9,5436.11,5450.16,5427.12,5444.5,5448.144288,6553.996548,5424.102295,4508.896475,436.08,0.004997313,0.028948359,-0.125640545,0.372938617,0.457988108,0.154716781
2016/12/12,5428.22,5434.9,5394.42,5412.54,5440.236821,6544.484041,5416.229723,4502.352238,450.45,-0.005887441,0.055331007,0.03242137,0.260640034,0.175940993,0.175559187
2016/12/13,5433.57,5486.75,5430.72,5463.83,5445.598665,6550.93422,5421.567905,4506.789712,470.73,0.009431525,0.02432893,0.044037598,0.273383694,0.577596731,-0.028478677
2016/12/14,5465.69,5476.25,5425.73,5436.67,5477.789771,6589.659406,5453.616956,4533.431144,462.23,-0.004983268,-0.010547862,-0.018222079,0.313645167,0.58582889,-0.018366851
2016/12/15,5443.51,5485.12,5439.39,5456.85,5455.56067,6562.91829,5431.485949,4515.034289,486.6,0.003704959,-0.082747698,0.051379828,0.251588862,0.3686059,0.153626204
2016/12/16,5467.82,5474.58,5426.01,5437.16,5479.924486,6592.227421,5455.742251,4535.197839,1190,-0.003614834,-0.02507675,0.894266156,0.373464408,0.604550416,0.115412818
2016/12/19,5441.2,5483.42,5436.54,5457.44,5453.245556,6560.13326,5429.181051,4513.118296,402.71,0.00372295,-0.05126831,-1.083491886,0.454588976,0.394205182,0.422882804
2016/12/20,5473.53,5489.47,5471.71,5483.94,5485.647127,6599.11163,5461.439638,4539.933909,395.33,0.004844005,-0.146251925,-0.018495841,0.315107621,0.407378997,0.096551319
2016/12/21,5482.63,5486.26,5465.31,5471.43,5494.767272,6610.082962,5470.519538,4547.481762,336.01,-0.002283812,-0.197019334,-0.162579938,0.433034165,1.34114525,-1.19675007
2016/12/22,5472.01,5472.01,5432.77,5447.42,5484.123762,6597.279056,5459.922996,4538.673169,362.87,-0.004397906,-0.060034338,0.076903722,0.548696805,0.896739606,0.020859321
2016/12/23,5441.76,5462.69,5441.76,5462.69,5453.806795,6560.808419,5429.739814,4513.582779,264.11,0.00279924,-0.00826612,-0.31767896,0.5585409,0.747997229,0.371175332
2016/12/27,5470.76,5512.37,5469.61,5487.44,5482.870995,6595.772005,5458.675757,4537.636376,269.42,0.004520502,-0.006230948,0.019905817,0.576694399,0.701821328,-0.048915557
2016/12/28,5497.44,5498.91,5434.7,5438.56,5509.610058,6627.938504,5485.296824,4559.765685,294.74,-0.008947524,0.149915767,0.089822112,0.442407008,0.741439746,0.611011643
2016/12/29,5437.51,5450.63,5415.18,5432.09,5449.547387,6555.684445,5425.499202,4510.057683,289.6,-0.001190361,-0.002386745,-0.017592951,0.490042728,0.655294277,-0.128459884
2016/12/30,5440.17,5441.9,5371.89,5383.12,5452.213276,6558.89145,5428.153327,4512.263979,395.59,-0.009055827,0.004253947,0.311877661,0.311664037,0.482557804,-0.120488041
2017/1/3,5425.62,5452.56,5397.99,5429.08,5437.631065,6541.349375,5413.635466,4500.195709,450.68,0.008501559,0.278311742,0.130379232,0.22475607,0.354943197,-0.052671331
2017/1/4,5440.91,5482.35,5440.24,5477.01,5452.954914,6559.783624,5428.891692,4512.87776,455.34,0.008789641,0.171673866,0.010286839,0.225888077,0.012882996,0.267719676
2017/1/5,5474.39,5495.85,5464.36,5487.94,5486.509031,6600.148481,5462.297739,4540.647223,423.64,0.001993626,-0.056767076,-0.072160355,0.268215406,-0.080789312,0.507397446
2017/1/6,5499.08,5536.52,5482.81,5521.06,5511.253689,6629.915755,5486.933202,4561.125957,382.85,0.006016913,0.003513874,-0.10124077,0.344762201,0.281700844,0.532037241
2017/1/9,5527.57,5541.08,5517.14,5531.82,5539.806759,6664.264464,5515.360271,4584.756543,433.1,0.001947004,0.002429476,0.123325381,0.315994793,0.384606117,0.390757154
2017/1/10,5536.54,5564.25,5528.11,5551.82,5548.796616,6675.079063,5524.310457,4592.196569,431.57,0.003608927,-0.22517532,-0.003538926,0.199702465,0.374325754,0.303193189
2017/1/11,5550.72,5564.08,5524.03,5563.65,5563.008008,6692.175051,5538.459135,4603.957948,435.71,0.002128566,-0.393876196,0.009547162,0.195670786,0.445973271,0.308306469
2017/1/12,5542.56,5550.67,5496.82,5547.49,5554.829943,6682.337021,5530.317159,4597.189764,394.73,-0.002908794,-0.113175003,-0.098774898,0.122476257,0.319746667,0.527867934
2017/1/13,5557.57,5584.26,5557.2,5574.12,5569.873172,6700.433691,5545.294004,4609.639574,357.66,0.004788884,0.021224189,-0.098619172,0.045694503,0.451670023,-0.563187626
2017/1/17,5555.16,5557.05,5527.22,5538.73,5567.457837,6697.528097,5542.889328,4607.640637,415.58,-0.006369225,0.169528051,0.15009232,0.163983509,0.642504183,-0.223338923
2017/1/18,5546.94,5555.98,5534.77,5555.65,5559.21964,6687.617729,5534.687485,4600.822686,380.31,0.003050195,0.086898354,-0.088688425,0.189025713,0.419969031,-0.104545882
2017/1/19,5560.61,5571.53,5528.37,5540.08,5572.919902,6704.09884,5548.327289,4612.161054,398.66,-0.002806487,0.005619094,0.047122214,0.251936771,-0.054942509,0.409328595
2017/1/20,5556.87,5574.35,5542.23,5555.33,5569.171622,6699.589743,5544.59555,4609.05897,444.46,0.002748886,0.009595294,0.108751139,0.34549471,0.054642056,1.220903756
2017/1/23,5546.64,5564.14,5522.69,5552.94,5558.918975,6687.256036,5534.388147,4600.573856,389.91,-0.00043031,-0.086624358,-0.130944119,0.263237078,0.398524846,0.831413643
2017/1/24,5568.27,5606.53,5558.49,5600.96,5580.596859,6713.334049,5555.970369,4618.514521,409.12,0.008610494,-0.253457623,0.048092568,0.215230458,0.288329238,0.583925068
2017/1/25,5635.86,5658.59,5634.33,5656.34,5648.336488,6794.823317,5623.411071,4674.575991,435.79,0.009839028,0.479395838,0.063151964,0.18699963,-0.062279259,0.411067066
2017/1/26,5666.28,5669.61,5647.65,5655.18,5678.823831,6831.498913,5653.763877,4699.807384,426.44,-0.000205101,-0.031890201,-0.021688799,0.219005598,0.455373059,-0.146957678
2017/1/27,5664.88,5667.45,5643.9,5660.78,5677.420731,6829.811016,5652.366969,4698.646176,386.97,0.000989753,-0.039314108,-0.097124506,0.297743923,0.438816694,0.239901824
2017/1/30,5635.86,5636.09,5578.76,5613.71,5648.336488,6794.823317,5623.411071,4674.575991,417.27,-0.008349872,0.037143703,0.075386324,0.426971992,0.412499594,-0.009461971
2017/1/31,5592.87,5615.15,5576.09,5614.79,5605.251318,6742.992815,5580.516031,4638.918607,506.36,0.000192368,-0.010724604,0.193514384,0.464441467,0.819070028,0.036858722
2017/2/1,5654.51,5662.11,5621.03,5642.65,5667.027775,6817.30852,5642.019876,4690.044942,499.98,0.004949626,-1.002225167,-0.012679781,0.369234823,0.169385874,0.081699258
2017/2/2,5627.15,5656.01,5616.4,5636.2,5639.607206,6784.322185,5614.72031,4667.351617,471.57,-0.001143734,0.123155334,-0.058500544,0.317649453,0.434731248,-0.194916503
2017/2/3,5650.73,5666.84,5647.58,5666.77,5663.239407,6812.751198,5638.248225,4686.90968,411.17,0.005409211,0.153223597,-0.137060799,0.321816521,0.421471158,0.072205329
2017/2/6,5656.95,5668.2,5650.26,5663.55,5669.473176,6820.250284,5644.454486,4692.068761,397.57,-0.000568386,-0.129983451,-0.033635735,0.283752783,0.608390364,0.048315491
2017/2/7,5674.86,5689.6,5664.82,5674.22,5687.422825,6841.843312,5662.324925,4706.923931,440.96,0.001882205,-0.01558374,0.103583149,0.101412821,0.611476436,-0.415459231
2017/2/8,5662.95,5686.96,5649.39,5682.45,5675.486459,6827.484129,5650.441233,4697.045368,444.98,0.001449369,0.049834961,0.009075169,0.110145778,0.622497308,-0.457071675
2017/2/9,5688.02,5722.71,5685.15,5715.18,5700.611958,6857.709547,5675.455856,4717.839287,439.63,0.005743315,0.066504516,-0.012095873,0.190110609,0.150929375,0.137806322
2017/2/10,5726.18,5743.43,5717.42,5734.13,5738.856435,6903.716803,5713.531565,4749.490503,421,0.003310246,0.234930958,-0.04330063,0.276975803,-0.024194256,1.241982113
2017/2/13,5753.19,5770.99,5751.92,5763.96,5765.926229,6936.281164,5740.481903,4771.893525,404.16,0.0051887,0.172581439,-0.040821995,0.2048411,-0.01929714,0.395315936
2017/2/14,5756.51,5783.09,5748.74,5782.57,5769.253579,6940.283892,5743.79457,4774.647247,431.56,0.003223482,0.140356299,0.065595712,0.106329846,-0.253045978,0.748371053
2017/2/15,5777.9,5821.95,5776.7,5819.44,5790.690932,6966.072551,5765.137322,4792.388849,450.5,0.006355817,0.122510141,0.042951526,0.032488468,-0.413405964,0.665642255
2017/2/16,5823.01,5835.15,5796.71,5814.9,5835.900795,7020.459012,5810.14768,4829.804633,441.52,-0.000780448,-0.021015394,-0.020134758,-0.095652967,-0.839093232,1.235342806
2017/2/17,5807.31,5838.58,5800.8,5838.58,5820.166038,7001.530449,5794.482359,4816.782513,500.75,0.004064028,-0.112911166,0.125883655,0.064900512,-0.575531332,0.673238914
2017/2/21,5850.2,5867.89,5847.5,5865.95,5863.150987,7053.240388,5837.27762,4852.356954,453.57,0.00467683,0.014431811,-0.098957362,0.124449731,0.265736408,1.183927601
2017/2/22,5857.56,5864.41,5848.28,5860.63,5870.52728,7062.113905,5844.621363,4858.461591,422.84,-0.00090734,-0.107814808,-0.070155756,0.116412975,-0.125337592,0.755928946
