Date,Open,High,Low,Close,Hurst
2014/7/9,4403.03,4421.93,4388.01,4419.03,0.392742032
2014/7/10,4352.03,4415.85,4351.04,4396.2,0.381081933
2014/7/11,4401.05,4417.16,4389.29,4415.49,0.377402878
2014/7/14,4441.39,4451.6,4432.95,4440.42,0.374289982
2014/7/15,4444.91,4451.93,4389.7,4416.39,0.382009868
2014/7/16,4446.17,4448.87,4419.71,4425.97,0.379535075
2014/7/17,4411.52,4425.38,4352.23,4363.45,0.390852148
2014/7/18,4379.94,4434.44,4378.22,4432.15,0.395564327
2014/7/21,4421.2,4432.41,4404.51,4424.7,0.393372256
2014/7/22,4444.94,4464.13,4443.35,4456.02,0.385266959
2014/7/23,4468.16,4480.73,4457.94,4473.7,0.389792786
2014/7/24,4481.61,4485.5,4465.94,4472.11,0.396383814
2014/7/25,4448.06,4457.95,4430.43,4449.56,0.391872559
2014/7/28,4451.12,4455.39,4413.91,4444.91,0.389199043
2014/7/29,4456.07,4470.97,4441.03,4442.7,0.403958334
2014/7/30,4468.44,4476.06,4444.51,4462.9,0.403368048
2014/7/31,4421.29,4430.8,4367.15,4369.77,0.400083519
2014/8/1,4363.39,4385.05,4324.02,4352.64,0.39581095
2014/8/4,4365.62,4395.38,4343.03,4383.89,0.403000476
2014/8/5,4364.59,4383.02,4333.58,4352.84,0.408187964
2014/8/6,4326.28,4378.99,4325.04,4355.05,0.424299458
2014/8/7,4373.24,4379.7,4321.89,4334.97,0.433367838
2014/8/8,4340.88,4373.11,4327.87,4370.9,0.427639481
2014/8/11,4387.38,4415.78,4384.15,4401.33,0.412242388
2014/8/12,4394.69,4407.08,4371.84,4389.25,0.412718557
2014/8/13,4407.86,4434.31,4403.64,4434.12,0.402730352
2014/8/14,4438.13,4453,4433.94,4453,0.399824069
2014/8/15,4479.64,4482.47,4427.13,4464.93,0.3963502
2014/8/18,4490.53,4509.15,4486.44,4508.31,0.392066031
2014/8/19,4514.26,4528.91,4513.92,4527.51,0.390784814
2014/8/20,4517.75,4533.01,4515.73,4526.48,0.396557197
2014/8/21,4526.72,4534,4513.81,4532.1,0.405246091
2014/8/22,4534.87,4547.24,4521.77,4538.55,0.394526346
2014/8/25,4563.72,4571.14,4547.78,4557.35,0.392062402
2014/8/26,4563.81,4575.59,4556.78,4570.64,0.407184348
2014/8/27,4574.35,4575.81,4561.84,4569.62,0.410452894
2014/8/28,4552.55,4565.96,4546.62,4557.69,0.415290056
2014/8/29,4571.76,4580.27,4553.78,4580.27,0.428183937
2014/9/2,4592.42,4598.64,4576.81,4598.19,0.442041133
2014/9/3,4610.14,4610.14,4565.38,4572.56,0.436319808
2014/9/4,4581.52,4603.15,4553.31,4562.29,0.433997872
2014/9/5,4560.63,4583,4542.74,4582.9,0.436843414
2014/9/8,4579.06,4600.4,4570.23,4592.28,0.426937371
2014/9/9,4588.83,4599.03,4544.44,4552.28,0.412982352
2014/9/10,4554.15,4587.1,4544.84,4586.52,0.408482971
2014/9/11,4567.64,4591.81,4559.75,4591.81,0.406430538
2014/9/12,4588.77,4590.08,4555.68,4567.6,0.41109059
2014/9/15,4567.45,4567.47,4506.73,4518.9,0.410279626
2014/9/16,4502.11,4558.24,4499.87,4552.76,0.408998669
2014/9/17,4553.96,4582.4,4539.36,4562.19,0.401564758
2014/9/18,4575.74,4593.98,4572.62,4593.43,0.423131385
2014/9/19,4606.13,4610.57,4563.44,4579.79,0.438742274
2014/9/22,4568.45,4568.87,4513.12,4527.69,0.425761253
2014/9/23,4511.32,4536.03,4508.42,4508.69,0.423029146
2014/9/24,4514.92,4557.27,4500.13,4555.22,0.432317567
2014/9/25,4540.82,4546.93,4466.64,4466.75,0.438615616
2014/9/26,4476.48,4515.74,4475.48,4512.19,0.437249844
2014/9/29,4465.84,4515.24,4464.44,4505.85,0.43880994
2014/9/30,4512.64,4522.06,4483.91,4493.39,0.433812361
2014/10/1,4486.65,4486.79,4409.3,4422.09,0.438075371
2014/10/2,4421.25,4441.95,4367.74,4430.19,0.451779602
2014/10/3,4456.81,4488.07,4445.72,4475.62,0.454980407
2014/10/6,4492.4,4496.26,4444.1,4454.8,0.453259591
2014/10/7,4433.91,4441.76,4385.15,4385.2,0.46127242
2014/10/8,4385.7,4473.73,4355.34,4468.59,0.471563868
2014/10/9,4458.29,4464.13,4377.28,4378.34,0.47196381
2014/10/10,4354.63,4380.51,4276.24,4276.24,0.492589438
2014/10/13,4274.9,4303.82,4212.86,4213.66,0.500563363
2014/10/14,4246.23,4281.34,4212.82,4227.17,0.485420736
2014/10/15,4154.1,4231.54,4116.6,4215.32,0.474317564
2014/10/16,4133.25,4246.01,4131.65,4217.39,0.484448282
2014/10/17,4275.09,4296.11,4241.67,4258.44,0.482902502
2014/10/20,4254.16,4316.87,4248.22,4316.07,0.463944298
2014/10/21,4359.17,4419.48,4356.1,4419.48,0.442106673
2014/10/22,4429.16,4435.86,4381.28,4382.85,0.443306478
2014/10/23,4427.44,4475.55,4421.56,4452.79,0.438998127
2014/10/24,4459.46,4486.26,4445.85,4483.72,0.437454154
2014/10/27,4469.02,4489.6,4450.29,4485.93,0.43896631
2014/10/28,4505.73,4564.29,4505.11,4564.29,0.450183602
2014/10/29,4551.37,4564.44,4517.02,4549.23,0.454697332
2014/10/30,4532.1,4575.5,4521.79,4566.14,0.479146135
2014/10/31,4639.45,4641.51,4616.58,4630.74,0.503595896
2014/11/3,4633.71,4654.19,4627.42,4638.91,0.508422088
2014/11/4,4623.77,4635.95,4594.91,4623.64,0.508956592
2014/11/5,4649.47,4650.39,4607.73,4620.72,0.525579622
2014/11/6,4616.78,4639.17,4604.76,4638.47,0.525955777
2014/11/7,4636.89,4638.8,4606.81,4632.53,0.539744144
2014/11/10,4635.1,4653.38,4626.49,4651.62,0.544684001
2014/11/11,4649.19,4661.23,4640.24,4660.56,0.542491934
2014/11/12,4644.63,4678.58,4643.78,4675.14,0.534759922
2014/11/13,4681.56,4703.1,4664.27,4680.14,0.546541606
2014/11/14,4679.85,4688.74,4664.31,4688.54,0.542309345
2014/11/17,4678.44,4689.53,4655.19,4671,0.534869104
2014/11/18,4674.84,4709.83,4674.3,4702.44,0.529460555
2014/11/19,4694.78,4696.2,4655.72,4675.71,0.54176582
2014/11/20,4655.2,4702.97,4653.32,4701.87,0.541463408
2014/11/21,4751.01,4751.6,4700.73,4712.97,0.540612441
2014/11/24,4725.17,4755.02,4723.62,4754.89,0.526818754
2014/11/25,4762.39,4774.52,4749.92,4758.25,0.531029428
2014/11/26,4760.23,4788,4757.48,4787.32,0.532319272
2014/11/28,4797.1,4810.86,4786.72,4791.63,0.536661806
2014/12/1,4777.73,4782.07,4724.62,4727.35,0.535189001
2014/12/2,4732.97,4761.63,4729.76,4755.81,0.530586966
2014/12/3,4761.31,4781.37,4745.14,4774.47,0.524032975
2014/12/4,4772,4785.41,4753.71,4769.44,0.523188275
2014/12/5,4776.57,4788.98,4769.64,4780.76,0.518362715
2014/12/8,4769.76,4793.24,4722.91,4740.69,0.524164484
2014/12/9,4685.2,4768.41,4674.38,4766.47,0.512644936
2014/12/10,4754.42,4766.64,4679.24,4684.02,0.5053869
2014/12/11,4704.65,4759.88,4699.43,4708.16,0.501828106
2014/12/12,4665.35,4707.92,4653.6,4653.6,0.528364757
2014/12/15,4679.67,4690.58,4592.43,4605.16,0.548870591
2014/12/16,4572.79,4645.19,4547.31,4547.83,0.556275932
2014/12/17,4556.9,4651.9,4550.7,4644.31,0.547058703
2014/12/18,4712.39,4748.4,4697.09,4748.4,0.542900483
2014/12/19,4752.6,4782.13,4738.29,4765.38,0.527624438
2014/12/22,4759.04,4781.93,4757.81,4781.42,0.519535008
2014/12/23,4798.03,4798.06,4761.39,4765.42,0.517487795
2014/12/24,4770.12,4787.57,4768.67,4773.47,0.517800839
2014/12/26,4788.06,4814.95,4787.85,4806.86,0.510350936
2014/12/29,4801.26,4813.72,4798.9,4806.91,0.516650315
2014/12/30,4793.61,4803.89,4772.88,4777.44,0.516543566
2014/12/31,4790.53,4806.43,4734.11,4736.05,0.509720825
2015/1/2,4760.24,4777.01,4698.11,4726.81,0.510150302
2015/1/5,4700.34,4702.77,4641.46,4652.57,0.514367838
2015/1/6,4666.85,4667.33,4567.6,4592.74,0.520895321
2015/1/7,4626.84,4652.72,4613.9,4650.47,0.51862092
2015/1/8,4689.54,4741.38,4688.02,4736.19,0.515799641
2015/1/9,4744.47,4744.71,4681.24,4704.07,0.5181953
2015/1/12,4714.07,4715.81,4650.65,4664.71,0.519851744
2015/1/13,4708.74,4751.34,4624.28,4661.5,0.52604044
2015/1/14,4610.76,4655.37,4595.98,4639.32,0.529903553
2015/1/15,4657.46,4663.96,4567.39,4570.82,0.519192736
2015/1/16,4566.38,4635.82,4563.11,4634.38,0.509604301
2015/1/20,4655.84,4665.65,4601.1,4654.85,0.526487173
2015/1/21,4641.95,4692.46,4629.59,4667.42,0.527231262
2015/1/22,4690.93,4752.6,4644.57,4750.4,0.512160576
2015/1/23,4748.19,4771.18,4737.95,4757.88,0.504971262
2015/1/26,4752.36,4774.18,4734.2,4771.76,0.497003249
2015/1/27,4698.23,4721.88,4659.83,4681.5,0.485206763
2015/1/28,4740.69,4742.06,4637.48,4637.99,0.483675293
2015/1/29,4635.73,4688.41,4601.76,4683.41,0.497095234
2015/1/30,4671.2,4703.81,4631.1,4635.24,0.495028624
2015/2/2,4650.6,4676.69,4580.46,4676.69,0.495254131
2015/2/3,4693.25,4727.74,4670.82,4727.74,0.504028063
2015/2/4,4699.81,4744.33,4697.79,4716.7,0.510628933
2015/2/5,4729.65,4767.38,4722.8,4765.1,0.518707336
2015/2/6,4768.85,4787.19,4731.22,4744.4,0.523618499
2015/2/9,4723.73,4749.47,4719.61,4726.01,0.517209073
2015/2/10,4754.62,4793.27,4737.12,4787.65,0.507689501
2015/2/11,4788.37,4810.36,4780.13,4801.18,0.508770534
2015/2/12,4828.08,4857.61,4823.57,4857.61,0.512620424
2015/2/13,4869.73,4893.84,4860.12,4893.84,0.506117927
2015/2/17,4889.98,4901.89,4880.64,4899.27,0.503048835
2015/2/18,4890.84,4907.5,4885.6,4906.36,0.512973763
2015/2/19,4901.51,4929.53,4900.63,4924.7,0.515076534
2015/2/20,4919.78,4957.02,4905.59,4955.97,0.509632793
2015/2/23,4953.1,4960.97,4939.56,4960.97,0.512315995
2015/2/24,4956.21,4971.18,4945.14,4968.12,0.521482419
2015/2/25,4960.36,4984.24,4955.99,4967.14,0.52134541
2015/2/26,4969.27,4989.11,4955.51,4987.89,0.519416087
2015/2/27,4985.03,4989.25,4960.88,4963.53,0.518070443
2015/3/2,4973.43,5008.57,4972.01,5008.1,0.511182916
2015/3/3,4990.7,4996.66,4956.07,4979.9,0.499967534
2015/3/4,4961.24,4973.32,4938.9,4967.14,0.499709492
2015/3/5,4979.95,4993.52,4963.1,4982.81,0.501793464
2015/3/6,4967.24,4982.93,4918.62,4927.37,0.496450343
2015/3/9,4936.08,4950.47,4920.82,4942.44,0.50003526
2015/3/10,4899.51,4903.44,4859.8,4859.8,0.49910984
2015/3/11,4866.94,4876.09,4846.79,4849.94,0.493791062
2015/3/12,4853.98,4895.8,4853.2,4893.29,0.497392936
2015/3/13,4885.54,4904.47,4842.8,4871.76,0.502115491
2015/3/16,4897.27,4929.94,4889.09,4929.51,0.499512053
2015/3/17,4912.65,4944.91,4907.02,4937.44,0.500568016
2015/3/18,4926.83,5001.57,4907.72,4982.83,0.506473913
2015/3/19,4982.02,5000.02,4979.94,4992.38,0.504121351
2015/3/20,5033.47,5042.14,5020.06,5026.42,0.510207196
2015/3/23,5020.6,5031.39,5010.97,5010.97,0.513067851
2015/3/24,5010.1,5032.48,4994.56,4994.73,0.515450519
2015/3/25,5002.83,5006.76,4876.52,4876.52,0.50103702
2015/3/26,4835.72,4889.21,4825.93,4863.36,0.498741077
2015/3/27,4863.74,4899.26,4859.65,4891.22,0.507251819
2015/3/30,4921.78,4948.46,4921.12,4947.44,0.501273903
2015/3/31,4925.91,4940.87,4899.31,4900.88,0.502800704
2015/4/1,4894.36,4899.38,4844.39,4880.23,0.509971045
2015/4/2,4885.41,4901.32,4872.96,4886.94,0.514370019
2015/4/6,4855.94,4929.62,4852.91,4917.32,0.516536964
2015/4/7,4917.5,4948.88,4909.77,4910.23,0.527458748
2015/4/8,4914.15,4956.72,4914.15,4950.82,0.520385725
2015/4/9,4950.84,4975.93,4928.11,4974.56,0.517195958
2015/4/10,4977.03,4996.08,4970.02,4995.98,0.513258572
2015/4/13,5001.56,5024.25,4985.96,4988.25,0.509654783
2015/4/14,4988.82,4996.82,4952.01,4977.29,0.50646775
2015/4/15,4992.62,5021.19,4989.24,5011.02,0.505286964
2015/4/16,4999.36,5016,4996,5007.79,0.513020939
2015/4/17,4966.11,4974.09,4912.32,4931.81,0.50999251
2015/4/20,4958.07,5000.2,4952.68,4994.6,0.509009573
2015/4/21,5023.96,5028.22,5009.51,5014.1,0.519836508
