date,log_returns,hurst,hurstm
2013/3/22,0.006926863,0.707127045,0.692612351
2013/3/25,-0.002993691,0.699127298,0.685993366
2013/3/26,0.005296123,0.707930667,0.69830409
2013/3/27,0.001241358,0.711384369,0.677804552
2013/3/28,0.003372147,0.741866164,0.710200918
2013/4/1,-0.008714163,0.729013107,0.696515078
2013/4/2,0.00483214,0.726191647,0.687738706
2013/4/3,-0.011202782,0.73366648,0.712522484
2013/4/4,0.001980266,0.759367812,0.751082276
2013/4/5,-0.006570416,0.750932186,0.733412804
2013/4/8,0.00572354,0.766252657,0.752222633
2013/4/9,0.004832744,0.762135852,0.748046819
2013/4/10,0.01817617,0.761693359,0.740542266
2013/4/11,0.000882164,0.760425309,0.75386195
2013/4/12,-0.001579959,0.751873461,0.746658035
2013/4/15,-0.02410029,0.758824867,0.774437084
2013/4/16,0.01485573,0.743358662,0.763700413
2013/4/17,-0.018537312,0.729113547,0.741535172
2013/4/18,-0.012026458,0.740244975,0.759884176
2013/4/19,0.012460106,0.733486492,0.730561361
2013/4/22,0.008537836,0.725935252,0.718792155
2013/4/23,0.011004466,0.727977861,0.770333423
2013/4/24,9.79E-05,0.741466306,0.777596178
2013/4/25,0.00620158,0.752608814,0.762224552
2013/4/26,-0.003266738,0.752646738,0.760248833
2013/4/29,0.008429695,0.744430604,0.780817063
2013/4/30,0.006561393,0.7277506,0.742739544
2013/5/1,-0.008950077,0.702991456,0.71660712
2013/5/2,0.012497621,0.715934901,0.721419753
2013/5/3,0.011313883,0.722781127,0.71812628
2013/5/6,0.004235342,0.729097831,0.702208573
2013/5/7,0.00107812,0.723814926,0.705454403
2013/5/8,0.004887012,0.729579023,0.721126216
2013/5/9,-0.001201916,0.728957497,0.723355101
2013/5/10,0.008007931,0.729705897,0.734473134
2013/5/13,0.000642875,0.708572597,0.702819608
2013/5/14,0.006902975,0.731432891,0.742811844
2013/5/15,0.002598704,0.735077775,0.761744327
2013/5/16,-0.001839449,0.736937853,0.737812256
2013/5/17,0.009686745,0.742060656,0.73955074
2013/5/20,-0.000726192,0.736408237,0.733602439
2013/5/21,0.001626051,0.742120278,0.735388777
2013/5/22,-0.011146608,0.75220728,0.779271314
2013/5/23,-0.001120947,0.745680896,0.77325096
2013/5/24,-8.09E-05,0.727106398,0.763254273
2013/5/28,0.008563631,0.735911683,0.725384525
2013/5/29,-0.006143993,0.742712229,0.748315079
2013/5/30,0.006834519,0.727638254,0.731896022
2013/5/31,-0.010188351,0.718123947,0.726481333
2013/6/3,0.0027336,0.713183135,0.715692681
2013/6/4,-0.005820036,0.718933606,0.727607364
2013/6/5,-0.012788742,0.724123,0.766926694
2013/6/6,0.00661343,0.754186017,0.783097539
2013/6/7,0.013105724,0.772954607,0.770872242
2013/6/10,0.001310675,0.803547247,0.802907
2013/6/11,-0.010656009,0.806780177,0.816772734
2013/6/12,-0.010682556,0.802452746,0.805518378
2013/6/13,0.013126504,0.804052997,0.807304487
2013/6/14,-0.006347453,0.779096359,0.771324086
2013/6/17,0.008310486,0.762623215,0.74193218
2013/6/18,0.008667103,0.790448419,0.777268328
2013/6/19,-0.011257263,0.764686636,0.754115488
2013/6/20,-0.023080298,0.78522363,0.741610499
2013/6/21,-0.002198787,0.79704281,0.750838792
2013/6/24,-0.010928514,0.758856783,0.672784189
2013/6/25,0.008136624,0.689576086,0.610185245
2013/6/26,0.008426444,0.693281376,0.60933582
2013/6/27,0.0075656,0.710212018,0.625487037
2013/6/28,0.000408517,0.793791885,0.707951125
2013/7/1,0.009137586,0.810626997,0.802031767
2013/7/2,-0.000317419,0.87554114,0.848043604
2013/7/3,0.002986739,0.79040954,0.820240246
2013/7/5,0.010316354,0.792431606,0.821920409
2013/7/8,0.001565146,0.763748149,0.770972112
2013/7/9,0.005560109,0.761673552,0.794320086
2013/7/10,0.004697504,0.725472808,0.76057271
2013/7/11,0.016210952,0.740191166,0.749671358
2013/7/12,0.00606824,0.737573182,0.759868903
2013/7/15,0.002056172,0.746431503,0.760511378
2013/7/16,-0.002495148,0.750962705,0.773855463
2013/7/17,0.00319068,0.753910797,0.769616174
2013/7/18,0.000354508,0.749531972,0.748161755
2013/7/19,-0.006576038,0.736354399,0.746610074
2013/7/22,0.00355593,0.720639565,0.701271605
2013/7/23,-0.005883304,0.722539765,0.711466293
2013/7/24,9.22E-05,0.722343,0.715686755
2013/7/25,0.007123412,0.72837484,0.717565529
2013/7/26,0.002208262,0.712366899,0.713084768
2013/7/29,-0.003887808,0.687433888,0.694972533
2013/7/30,0.004803484,0.692194717,0.703084151
2013/7/31,0.002733736,0.687659382,0.692337806
2013/8/1,0.013522325,0.65605306,0.664911145
2013/8/2,0.003760868,0.667725832,0.685139883
2013/8/5,0.000910256,0.666331697,0.69054198
2013/8/6,-0.007387188,0.671849948,0.659614322
2013/8/7,-0.003213214,0.679048324,0.68716257
2013/8/8,0.004126657,0.671900217,0.674499517
2013/8/9,-0.00245865,0.677793071,0.704084395
2013/8/12,0.002684836,0.679141562,0.675332197
2013/8/13,0.003940509,0.669421739,0.669392631
2013/8/14,-0.004125814,0.654805506,0.675842665
2013/8/15,-0.01736033,0.671878897,0.685758877
2013/8/16,-0.000926632,0.680448799,0.692016994
2013/8/19,-0.003807081,0.675472938,0.704629334
2013/8/20,0.00680305,0.678448141,0.707349746
2013/8/21,-0.003826228,0.690449123,0.718201176
2013/8/22,0.010753713,0.714862464,0.741664795
2013/8/23,0.005229917,0.680164685,0.718965489
2013/8/26,-6.01E-05,0.675890108,0.705449674
2013/8/27,-0.021849685,0.71806764,0.73955062
2013/8/28,0.004135608,0.72002752,0.738511045
2013/8/29,0.00747198,0.723059997,0.746627891
2013/8/30,-0.008440905,0.719815374,0.753893629
2013/9/3,0.006314513,0.725184507,0.743924271
2013/9/4,0.010033616,0.711916228,0.725943643
2013/9/5,0.002665639,0.709872727,0.720228811
2013/9/6,0.000336121,0.715635821,0.733174369
2013/9/9,0.012535817,0.713479704,0.710663261
2013/9/10,0.006143768,0.723426038,0.73331931
2013/9/11,-0.001075928,0.717378272,0.715762132
2013/9/12,-0.002429789,0.70381029,0.704808669
2013/9/13,0.00166977,0.703065778,0.702945969
2013/9/16,-0.001163974,0.740782393,0.768183061
2013/9/17,0.007462971,0.746779382,0.780823577
2013/9/18,0.010077994,0.697250142,0.762209074
2013/9/19,0.001515908,0.698211632,0.763568774
2013/9/20,-0.00387356,0.675947394,0.736200278
2013/9/23,-0.002503973,0.671073276,0.722393305
2013/9/24,0.000785819,0.676556882,0.718793668
2013/9/25,-0.001899235,0.68628218,0.734530677
2013/9/26,0.006976221,0.686182435,0.730947342
2013/9/27,-0.001543133,0.685296094,0.728999253
2013/9/30,-0.002677059,0.669240406,0.714805376
2013/10/1,0.01225399,0.723494065,0.742864966
2013/10/2,-0.00077558,0.667319242,0.663771741
2013/10/3,-0.010720374,0.699305205,0.687786134
2013/10/4,0.008812931,0.70227141,0.660265036
2013/10/7,-0.009862671,0.739897151,0.740098776
2013/10/8,-0.020241247,0.698699199,0.689815
2013/10/9,-0.004625236,0.726716793,0.695956558
2013/10/10,0.022309096,0.731284018,0.754982624
2013/10/11,0.008240896,0.749620826,0.764403313
2013/10/14,0.006154755,0.747090325,0.75934557
2013/10/15,-0.005590549,0.71843978,0.743504109
2013/10/16,0.011900411,0.698994163,0.741456774
2013/10/17,0.006158995,0.703265722,0.742710911
2013/10/18,0.013148492,0.680158682,0.74545615
2013/10/21,0.001473004,0.688327893,0.758441585
2013/10/22,0.002425596,0.695022743,0.767447391
2013/10/23,-0.005742273,0.696789354,0.736548344
2013/10/24,0.005587027,0.705549894,0.750005341
2013/10/25,0.003658392,0.717178771,0.756884597
2013/10/28,-0.000819434,0.732891101,0.736718444
2013/10/29,0.003094091,0.734529368,0.738477425
2013/10/30,-0.005510634,0.755849044,0.755771076
2013/10/31,-0.002779503,0.775506739,0.763115019
2013/11/1,0.000594255,0.775414063,0.769724476
2013/11/4,0.00370294,0.787904036,0.766184976
2013/11/5,0.000830323,0.782839564,0.764681811
2013/11/6,-0.002009704,0.763001638,0.767926813
2013/11/7,-0.019160252,0.684804278,0.712036114
2013/11/8,0.015919972,0.71017072,0.687073836
2013/11/11,0.000142875,0.72666147,0.67953444
2013/11/12,3.32E-05,0.724941722,0.688809531
2013/11/13,0.011578357,0.799012779,0.82894432
2013/11/14,0.00180643,0.826280059,0.846246992
2013/11/15,0.003324662,0.831076715,0.844643326
2013/11/18,-0.009300587,0.809628129,0.857227923
2013/11/19,-0.004446358,0.861953314,0.856167045
2013/11/20,-0.002618169,0.89025279,0.92829961
2013/11/21,0.012138904,0.923547265,0.952794269
2013/11/22,0.005650194,0.92744113,0.96936521
2013/11/25,0.00073126,0.934661027,0.942956092
2013/11/26,0.005786106,0.936451147,1.022946065
2013/11/27,0.006697699,0.907792442,1.027816554
2013/11/29,0.003736136,0.907186719,1.019271073
2013/12/2,-0.003610054,0.986000451,1.035099992
2013/12/3,-0.001994443,0.990165096,1.055799361
2013/12/4,0.000198138,1.007544146,1.061987163
2013/12/5,-0.001199332,1.002064199,1.08047907
2013/12/6,0.007253283,0.986316149,1.065003609
2013/12/9,0.001532356,1.004199004,1.052430401
2013/12/10,-0.002032171,1.008565098,1.058346068
2013/12/11,-0.014057248,0.981180369,1.091500784
2013/12/12,-0.001352127,0.974093559,1.078966236
2013/12/13,0.000642551,0.993127484,1.104990952
2013/12/16,0.00711043,0.982806798,1.058173152
2013/12/17,-0.001450355,0.972082235,1.042043394
2013/12/18,0.011460835,0.977702645,1.051826129
2013/12/19,-0.002933001,0.987851913,1.063522441
2013/12/20,0.011417663,0.953500224,1.019467012
2013/12/23,0.010700835,0.947494665,0.982685148
2013/12/24,0.001570267,0.890306959,0.934135322
2013/12/26,0.002826042,0.939138729,0.974011876
2013/12/27,-0.002544521,0.939751882,0.969993565
2013/12/30,-0.000575156,0.91586635,0.972664876
2013/12/31,0.005375253,0.920480818,0.954513479
2014/1/2,-0.008058065,0.890535929,0.895992056
2014/1/3,-0.002697289,0.88043257,0.917849236
2014/1/6,-0.004421765,0.837970805,0.93968663
2014/1/7,0.009556301,0.843433463,0.915975356
2014/1/8,0.002988418,0.83697901,0.887174765
2014/1/9,-0.002263934,0.833902983,0.891704641
2014/1/10,0.004434129,0.820158068,0.870086365
2014/1/13,-0.014807292,0.84079553,0.874800582
2014/1/14,0.016807848,0.857474523,0.878777881
2014/1/15,0.007587648,0.856984011,0.843799402
2014/1/16,0.000903532,0.85817049,0.852334634
2014/1/17,-0.005016485,0.868771235,0.859077363
2014/1/21,0.006690958,0.858905201,0.86608674
2014/1/22,0.00407144,0.870620561,0.903415187
2014/1/23,-0.005700876,0.870863229,0.890430291
2014/1/24,-0.02173548,0.852641781,0.953634421
2014/1/27,-0.010852808,0.861215216,0.947769709
2014/1/28,0.003507888,0.867300713,0.956406176
2014/1/29,-0.011419384,0.867552284,0.966460802
2014/1/30,0.017540253,0.830009916,0.880532436
2014/1/31,-0.004677291,0.830983412,0.892326295
2014/2/3,-0.026398796,0.917037143,1.006180863
2014/2/4,0.008609404,0.873580613,0.95682138
2014/2/5,-0.004965776,0.88240323,0.966309286
2014/2/6,0.011295662,0.88626019,0.978676226
2014/2/7,0.016801121,0.916835909,1.01692736
2014/2/10,0.00539279,0.890187273,1.013144563
2014/2/11,0.010284026,0.854640037,0.976380828
2014/2/12,0.002440322,0.856832411,0.973807358
2014/2/13,0.009329655,0.865993441,0.988220996
2014/2/14,0.000789658,0.868263744,0.985514507
2014/2/18,0.006753736,0.897632389,1.003862782
2014/2/19,-0.008185008,0.897643259,0.993510689
2014/2/20,0.00696023,0.91020075,0.986373095
2014/2/21,-0.000970583,0.898764447,0.967928015
2014/2/24,0.006909492,0.889082248,0.987142364
2014/2/25,-0.001253998,0.889566971,0.963939911
2014/2/26,0.001042001,0.909496294,1.006765849
2014/2/27,0.006240882,0.898299435,0.989193314
2014/2/28,-0.002506072,0.88282559,1.01241941
2014/3/3,-0.007179645,0.870399316,0.980890959
2014/3/4,0.017306647,0.865212165,1.009854606
2014/3/5,0.001377736,0.864335581,1.034980368
2014/3/6,-0.00134327,0.863928925,1.039216857
2014/3/7,-0.003660082,0.852711907,1.027248353
2014/3/10,-0.000408273,0.852094139,1.018747404
2014/3/11,-0.006309009,0.869587945,1.015161204
2014/3/12,0.003740219,0.880085184,1.02849391
2014/3/13,-0.014658192,0.875575665,1.108803233
2014/3/14,-0.003531703,0.883612828,1.121640072
2014/3/17,0.008105283,0.875109893,1.094759533
2014/3/18,0.012390357,0.860602499,1.0551822
2014/3/19,-0.00595078,0.88124882,1.074458987
2014/3/20,0.002710132,0.869682974,1.058976984
2014/3/21,-0.009888309,0.853326814,1.096846188
2014/3/24,-0.011854527,0.920798605,1.204034469
2014/3/25,0.001862739,0.915249662,1.196795985
2014/3/26,-0.014436759,0.900576146,1.202355485
2014/3/27,-0.005369505,0.856948231,1.1737004
2014/3/28,0.001090648,0.903843363,1.23371215
2014/3/31,0.010348696,0.885392538,1.190957433
2014/4/1,0.016310685,0.85388713,1.137957181
2014/4/2,0.001970859,0.851596923,1.123928954
2014/4/3,-0.009095456,0.879706761,1.161134076
2014/4/4,-0.026302489,1.001351036,1.234284666
2014/4/7,-0.011691907,0.968847431,1.198756237
2014/4/8,0.008114546,0.960457203,1.180864362
2014/4/9,0.017093568,0.967691328,1.126305268
2014/4/10,-0.031512645,0.815775328,1.027608379
2014/4/11,-0.013504323,0.799063363,1.001022419
2014/4/14,0.005723974,0.787926459,1.008298876
2014/4/15,0.002847269,0.802836066,0.989930089
2014/4/16,0.012822236,0.745781905,0.963823087
2014/4/17,0.002273356,0.76027275,0.97095665
2014/4/21,0.006335613,0.723948356,0.918430396
2014/4/22,0.009636668,0.675155792,0.843017167
2014/4/23,-0.008322493,0.654579104,0.826413907
2014/4/24,0.005164773,0.655899559,0.813103703
2014/4/25,-0.017700094,0.628289668,0.81336475
2014/4/28,-0.000284664,0.639781144,0.807948848
2014/4/29,0.007126519,0.643270966,0.833726662
2014/4/30,0.002681887,0.649088617,0.80135417
2014/5/1,0.00312788,0.649341182,0.824302327
2014/5/2,-0.000860465,0.65006567,0.827019187
2014/5/5,0.003427761,0.639085893,0.776235056
2014/5/6,-0.013943833,0.676640781,0.884827547
2014/5/7,-0.003212892,0.666184806,0.881076114
2014/5/8,-0.003983171,0.669132299,0.875391509
2014/5/9,0.00501517,0.685080315,0.905611725
2014/5/12,0.017525367,0.699368247,0.934518823
2014/5/13,-0.003311573,0.69831231,0.933372775
2014/5/14,-0.007175527,0.694403741,0.952658443
2014/5/15,-0.007672083,0.680688941,0.970876384
2014/5/16,0.005220677,0.678676112,0.979387889
2014/5/19,0.00857315,0.692855692,0.981660083
2014/5/20,-0.007034215,0.693490238,0.976409186
2014/5/21,0.00842207,0.697170415,0.961499583
2014/5/22,0.005503352,0.707830795,0.964639811
2014/5/23,0.007546663,0.689689858,0.857283138
2014/5/27,0.012171759,0.692253203,0.812548041
2014/5/28,-0.002836164,0.69997224,0.816297478
2014/5/29,0.005400685,0.683055013,0.826367306
2014/5/30,-0.001255511,0.680174368,0.823073951
2014/6/2,-0.001278329,0.69937042,0.856726736
2014/6/3,-0.000736607,0.699025306,0.889089108
2014/6/4,0.004138724,0.681680648,0.830621672
2014/6/5,0.010433103,0.695077213,0.885633318
2014/6/6,0.00584153,0.695521005,0.767658418
2014/6/9,0.003428189,0.689562768,0.749110034
2014/6/10,0.000405799,0.695108571,0.760215679
2014/6/11,-0.001400242,0.712929599,0.835057602
2014/6/12,-0.007949462,0.710288044,0.792732043
2014/6/13,0.003024997,0.71908015,0.773047576
2014/6/16,0.002421295,0.721178463,0.760647339
2014/6/17,0.003725896,0.699252632,0.751830409
2014/6/18,0.005887326,0.701800194,0.757121593
2014/6/19,-0.000804846,0.702293402,0.797102905
2014/6/20,0.00199602,0.732723213,0.794231568
2014/6/23,0.000146508,0.693397498,0.743745238
2014/6/24,-0.004204602,0.694572439,0.754210272
2014/6/25,0.006737627,0.685348113,0.743149049
2014/6/26,-0.000162122,0.658418929,0.668376064
2014/6/27,0.00430217,0.708161516,0.745009347
2014/6/30,0.00232793,0.680813152,0.672887676
2014/7/1,0.011384124,0.681452516,0.707298047
2014/7/2,-0.000206362,0.680325613,0.689056559
2014/7/3,0.006306164,0.677246594,0.682653299
2014/7/7,-0.007697975,0.652016111,0.65580499
2014/7/8,-0.013586111,0.618533203,0.644532588
2014/7/9,0.006258469,0.646541268,0.672201186
2014/7/10,-0.005179684,0.647782732,0.666530679
2014/7/11,0.004378282,0.655632998,0.674587887
2014/7/14,0.005630153,0.669040986,0.702329636
2014/7/15,-0.005426346,0.666942306,0.70476616
2014/7/16,0.002166843,0.665445697,0.706344876
2014/7/17,-0.014226435,0.680753627,0.734348195
2014/7/18,0.015621765,0.660430788,0.707009092
2014/7/21,-0.001682314,0.666462683,0.713812105
2014/7/22,0.007053511,0.659010752,0.699345522
2014/7/23,0.003959816,0.664074392,0.730005649
2014/7/24,-0.000355474,0.660297605,0.723673611
2014/7/25,-0.005055118,0.645837964,0.712296711
2014/7/28,-0.001045594,0.646464954,0.715828547
2014/7/29,-0.000497322,0.661230561,0.716300126
2014/7/30,0.004536479,0.657126178,0.713324537
2014/7/31,-0.021088403,0.662132748,0.669302511
2014/8/1,-0.003927819,0.616285623,0.603945074
2014/8/4,0.007153901,0.621483152,0.604385498
2014/8/5,-0.007107952,0.631027543,0.621492237
2014/8/6,0.000507586,0.64063792,0.631590543
2014/8/7,-0.004621402,0.656697458,0.651916399
2014/8/8,0.008254248,0.661333558,0.637042965
2014/8/11,0.00693783,0.676639513,0.668233988
2014/8/12,-0.002748398,0.645129625,0.639980188
2014/8/13,0.010170805,0.653278835,0.651783545
2014/8/14,0.004248852,0.660346564,0.664604342
2014/8/15,0.00267551,0.626596642,0.627725081
2014/8/18,0.009668824,0.613562006,0.614247004
2014/8/19,0.004249759,0.623245706,0.644453413
2014/8/20,-0.000227524,0.619898535,0.607787086
2014/8/21,0.001240813,0.650908209,0.657272063
2014/8/22,0.00142217,0.650348699,0.660659562
2014/8/25,0.004133736,0.635641409,0.63831548
2014/8/26,0.002911925,0.641132886,0.651039708
2014/8/27,-0.000223188,0.637471429,0.641586593
2014/8/28,-0.002614134,0.637356935,0.669070996
2014/8/29,0.004942032,0.637390358,0.661988192
2014/9/2,0.003904799,0.644359523,0.665334579
2014/9/3,-0.005589525,0.650409821,0.694467548
2014/9/4,-0.002248533,0.647019626,0.672169673
2014/9/5,0.004507295,0.649369514,0.674301326
2014/9/8,0.002044647,0.675823623,0.717406109
2014/9/9,-0.008748426,0.669505785,0.729221757
2014/9/10,0.00749336,0.681762728,0.705349252
2014/9/11,0.001152715,0.663785648,0.683779115
2014/9/12,-0.005286379,0.668372799,0.679656644
2014/9/15,-0.010719301,0.694167357,0.715454799
2014/9/16,0.007465041,0.664827439,0.670369436
2014/9/17,0.002069129,0.671809604,0.683183027
2014/9/18,0.00682425,0.667555922,0.681911482
2014/9/19,-0.002973876,0.697006212,0.734154958
2014/9/22,-0.01144127,0.738362624,0.787096057
2014/9/23,-0.00420523,0.737881941,0.804058316
2014/9/24,0.010267182,0.733777304,0.785157035
2014/9/25,-0.019612753,0.738267651,0.796719015
2014/9/26,0.010121548,0.752134619,0.834729912
2014/9/29,-0.001406071,0.717333748,0.750558678
2014/9/30,-0.002769124,0.713665422,0.775148003
2014/10/1,-0.015994993,0.681122163,0.675859571
2014/10/2,0.001830038,0.686787048,0.673622994
2014/10/3,0.010202417,0.686639358,0.693039404
2014/10/6,-0.004662723,0.685827312,0.719686567
2014/10/7,-0.015746932,0.689704797,0.685107796
2014/10/8,0.018837688,0.68273136,0.699623206
2014/10/9,-0.020403266,0.679290839,0.70281641
2014/10/10,-0.023595538,0.688788134,0.766623127
2014/10/13,-0.01474249,0.667178568,0.730331709
2014/10/14,0.00320111,0.694281951,0.695299273
2014/10/15,-0.002807231,0.721600268,0.711971256
2014/10/16,0.000490945,0.69700863,0.701459374
2014/10/17,0.009686443,0.679027561,0.734599209
2014/10/20,0.01344237,0.648671035,0.66109045
2014/10/21,0.023676776,0.644867875,0.637389123
2014/10/22,-0.008322844,0.657842347,0.679550689
2014/10/23,0.015831668,0.653965632,0.673838831
2014/10/24,0.006922193,0.665947261,0.755807417
2014/10/27,0.000492773,0.684751064,0.77286887
2014/10/28,0.017317139,0.693285941,0.742154316
2014/10/29,-0.003304983,0.678631007,0.724935006
2014/10/30,0.003710221,0.679091108,0.729694681
2014/10/31,0.014048473,0.672323985,0.715794146
2014/11/3,0.001762742,0.662307512,0.709967796
2014/11/4,-0.003297151,0.678589976,0.712129377
2014/11/5,-0.000631737,0.675528471,0.712942753
2014/11/6,0.003834033,0.633440059,0.689737185
2014/11/7,-0.001281415,0.64509223,0.70419433
2014/11/10,0.004112391,0.657850085,0.716655894
2014/11/11,0.001920067,0.648080254,0.71117858
2014/11/12,0.003123496,0.656475148,0.719118381
2014/11/13,0.001068915,0.66351005,0.722659496
2014/11/14,0.001793209,0.657246676,0.712662654
2014/11/17,-0.003748052,0.621590067,0.683528086
2014/11/18,0.006708341,0.647565624,0.711626375
2014/11/19,-0.0057005,0.647584295,0.702223685
2014/11/20,0.005579279,0.648894417,0.701458796
2014/11/21,0.002357981,0.663885102,0.706637433
2014/11/24,0.00885528,0.661006647,0.680260374
2014/11/25,0.000706391,0.678228733,0.695243683
2014/11/26,0.006090802,0.671132213,0.693570087
2014/11/28,0.00089989,0.673676123,0.692265853
2014/12/1,-0.013505854,0.621106614,0.650377672
2014/12/2,0.006002237,0.634842565,0.667302736
2014/12/3,0.003915945,0.621875979,0.659292505
2014/12/4,-0.001054075,0.639232236,0.681164376
2014/12/5,0.002370632,0.690506308,0.721560419
2014/12/8,-0.008416835,0.621097367,0.691753421
2014/12/9,0.005423294,0.621207692,0.682468273
2014/12/10,-0.017449273,0.60731733,0.68121382
2014/12/11,0.005140458,0.588437166,0.670402801
2014/12/12,-0.01165606,0.602018124,0.685243296
2014/12/15,-0.0104637,0.592783332,0.669757911
2014/12/16,-0.012527218,0.626421753,0.718277414
2014/12/17,0.020992618,0.677208641,0.757428147
2014/12/18,0.022164905,0.653089882,0.769991243
2014/12/19,0.003569563,0.687865607,0.823354692
2014/12/22,0.003360291,0.742480675,0.845599267
2014/12/23,-0.003351898,0.738942477,0.848662635
2014/12/24,0.001687828,0.749584551,0.841905345
2014/12/26,0.006970561,0.751108187,0.845271464
2014/12/29,1.04E-05,0.673470139,0.776927424
2014/12/30,-0.006149628,0.67396251,0.807815335
2014/12/31,-0.008701383,0.65897742,0.836409375
2015/1/2,-0.001952899,0.648049692,0.840235405
2015/1/5,-0.015830801,0.637311383,0.805184839
2015/1/6,-0.012942959,0.642572587,0.737187826
2015/1/7,0.012491494,0.614160235,0.748442105
2015/1/8,0.018264725,0.579468779,0.69552739
2015/1/9,-0.006804924,0.578262366,0.688274821
2015/1/12,-0.008402424,0.574901684,0.667511954
2015/1/13,-0.000688383,0.588113383,0.68684936
2015/1/14,-0.004769481,0.571420855,0.692098742
2015/1/15,-0.014875184,0.562291717,0.647924622
2015/1/16,0.013809805,0.559607483,0.642965359
2015/1/20,0.004407262,0.554588756,0.592121691
2015/1/21,0.00269677,0.553451598,0.61588439
2015/1/22,0.017622369,0.547813601,0.620598008
2015/1/23,0.001573366,0.571671032,0.645500082
2015/1/26,0.002913019,0.562067406,0.652445243
2015/1/27,-0.019096638,0.567994305,0.649195492
2015/1/28,-0.009337489,0.595166441,0.685965029
2015/1/29,0.009745394,0.579668573,0.605308036
2015/1/30,-0.010338499,0.613656756,0.702912809
2015/2/2,0.008902617,0.5904616,0.647985743
2015/2/3,0.010856692,0.577768925,0.620331429
2015/2/4,-0.002337885,0.605303824,0.648421499
2015/2/5,0.010209121,0.636396765,0.657710118
2015/2/6,-0.004353548,0.647690529,0.675890224
2015/2/9,-0.00388368,0.629252425,0.63114293
2015/2/10,0.012958391,0.637671928,0.626838697
2015/2/11,0.002822035,0.639945079,0.631125598
2015/2/12,0.011684826,0.674025329,0.683025052
2015/2/13,0.007430724,0.667743954,0.652454574
2015/2/17,0.001108943,0.667289699,0.653649959
2015/2/18,0.001446108,0.649580673,0.655612835
2015/2/19,0.003731036,0.642269289,0.643787278
2015/2/20,0.006329551,0.641487466,0.610122102
2015/2/23,0.001008376,0.624436116,0.583317023
2015/2/24,0.001440213,0.629731541,0.593479456
2015/2/25,-0.000197277,0.621161763,0.576275724
2015/2/26,0.004168753,0.621177267,0.577668842
2015/2/27,-0.004895793,0.607417612,0.57070208
2015/3/2,0.00893942,0.621101063,0.619485899
2015/3/3,-0.005646791,0.634685551,0.626304296
2015/3/4,-0.002565589,0.640796264,0.632541298
2015/3/5,0.003149767,0.640243155,0.618818195
2015/3/6,-0.011188612,0.680591843,0.646645328
2015/3/9,0.003053759,0.632277657,0.629230533
2015/3/10,-0.016861852,0.64382716,0.679477274
2015/3/11,-0.002030951,0.653083787,0.684744987
2015/3/12,0.008898545,0.643353216,0.662988139
2015/3/13,-0.004409611,0.635447143,0.637747398
2015/3/16,0.011784324,0.640080995,0.628404737
2015/3/17,0.001607387,0.646475991,0.616986139
2015/3/18,0.009151024,0.657040578,0.640984304
2015/3/19,0.001914747,0.641336896,0.605544612
2015/3/20,0.006795251,0.610125998,0.593578414
2015/3/23,-0.003078492,0.655920442,0.6690283
2015/3/24,-0.003246153,0.643931248,0.650466286
2015/3/25,-0.023951506,0.70412115,0.659861346
2015/3/26,-0.002702294,0.700968995,0.65573908
2015/3/27,0.005712204,0.740398104,0.68478633
2015/3/30,0.01142851,0.724282382,0.645648541
2015/3/31,-0.00945549,0.70003993,0.649836848
2015/4/1,-0.004222431,0.695045886,0.603119264
2015/4/2,0.001373991,0.691608158,0.631916184
2015/4/6,0.006197326,0.694408387,0.629926142
2015/4/7,-0.001442883,0.706963984,0.641768734
2015/4/8,0.008232436,0.721712368,0.654002862
2015/4/9,0.004783705,0.729307214,0.670451782
2015/4/10,0.004296665,0.748497663,0.703718451
2015/4/13,-0.001548442,0.741580657,0.733273316
2015/4/14,-0.002199581,0.768630906,0.767919273
2015/4/15,0.006753921,0.752220829,0.774581465
2015/4/16,-0.000644787,0.792077668,0.86378904
2015/4/17,-0.015288639,0.828502055,0.841892808
2015/4/20,0.012651268,0.791722166,0.80385091
2015/4/21,0.003896615,0.784274515,0.792016595
2015/4/22,0.004193346,0.772692864,0.758409662
2015/4/23,0.004140235,0.782852488,0.770108168
2015/4/24,0.007100831,0.784421113,0.773055674
2015/4/27,-0.006272466,0.789715172,0.80834862
2015/4/28,-0.000954954,0.784360268,0.796645246
2015/4/29,-0.006306165,0.777304013,0.803317116
2015/4/30,-0.016502031,0.802855997,0.821355019
2015/5/1,0.012862593,0.789652794,0.772371393
2015/5/4,0.002302861,0.801168415,0.791052514
2015/5/5,-0.015588498,0.783551632,0.747082926
2015/5/6,-0.003994337,0.773500331,0.730965857
2015/5/7,0.005250803,0.767388851,0.718034984
2015/5/8,0.0116615,0.789089637,0.74327039
2015/5/11,-0.001996576,0.788021212,0.742422557
2015/5/12,-0.003486547,0.799893122,0.780453358
2015/5/13,0.001104653,0.772571687,0.739628374
2015/5/14,0.013777456,0.800963196,0.763725583
2015/5/15,-0.000497074,0.803831416,0.76049376
2015/5/18,0.005954556,0.824617943,0.817226723
2015/5/19,-0.001657393,0.826647771,0.788611269
2015/5/20,0.000337219,0.81701139,0.760572207
2015/5/21,0.003749071,0.838377332,0.7673142
2015/5/22,-0.000280939,0.834042278,0.763079559
2015/5/26,-0.011185532,0.819782485,0.780441951
2015/5/27,0.014565308,0.820912232,0.799713798
2015/5/28,-0.00168748,0.832370272,0.811791913
