Date,log_returns,QHL,QHLp,QHLm
2012/3/19,0.000491845,0.479606979,0.482385856,0.360537383
2012/3/20,-0.005220896,0.397395929,0.610855356,-0.46391353
2012/3/21,-0.003466087,0.345135806,0.34733196,-0.082742248
2012/3/22,-0.005997551,0.351331892,0.559230677,0.246366329
2012/3/23,0.00264785,0.348458059,0.819459967,-0.045000916
2012/3/26,0.0122255,0.24459908,0.096559518,-0.132896435
2012/3/27,-0.00332081,0.068214865,0.726623518,-0.926772758
2012/3/28,-0.00543385,-0.069926194,-0.56752465,0.572343595
2012/3/29,0.001492843,0.004616738,-0.233782682,0.578528955
2012/3/30,0.005024698,0.116173076,0.106187816,0.03391315
2012/4/2,0.003962005,0.167797691,0.356460953,0.02536757
2012/4/3,-0.004907802,0.119280464,-0.003324817,0.729067943
2012/4/4,-0.009499849,0.243303973,-0.317827362,1.010693
2012/4/5,-0.001118046,0.399120464,0.46875156,0.790340597
2012/4/9,-0.01004636,0.419138612,0.099954963,0.871889868
2012/4/10,-0.016662945,0.490118483,0.124835807,1.065118238
2012/4/11,0.007010638,0.392041812,0.178854475,0.840089411
2012/4/12,0.014050341,0.300017164,0.91905175,0.188227991
2012/4/13,-0.010604612,0.244726616,-0.108314395,0.524424141
2012/4/16,0.005573721,0.395799697,0.402273838,0.842833056
2012/4/17,0.014912161,0.479508752,0.385739799,0.689960125
2012/4/18,-0.006332366,0.431525244,0.258824056,0.29209348
2012/4/19,-0.005281421,0.375894416,-0.048325136,0.382119945
2012/4/20,0.005013599,0.42826125,-0.151616088,0.924599227
2012/4/23,-0.0078663,0.507037153,0.07686868,1.029477585
2012/4/24,0.005738052,0.430764561,0.500527683,-0.351048819
2012/4/25,0.006834232,0.278248102,1.266207835,-1.038370185
2012/4/26,0.008663186,0.030948029,-0.019885234,0.036474265
2012/4/27,0.001792462,0.150427913,0.2076228,0.12036472
2012/4/30,-0.001110357,0.167906015,0.275190652,-0.156973039
2012/5/1,0.004959065,0.020879625,0.327658535,-0.315988472
2012/5/2,-0.000809857,-0.144989107,-0.613726347,0.610125608
2012/5/3,-0.004682133,-0.026140362,-0.569685693,0.775959126
2012/5/4,-0.012827068,0.129277285,-0.046771873,0.646694927
2012/5/7,-0.002283583,0.319020049,-0.098106253,0.671461749
2012/5/8,-0.005893477,0.299100326,-0.340318397,0.927517767
2012/5/9,-0.00753133,0.35109836,-0.254086007,1.162139363
2012/5/10,0.001555463,0.312459418,0.544334095,0.336292769
2012/5/11,-0.0026827,0.322302419,-0.051249782,0.760344104
2012/5/14,-0.009817468,0.454028929,0.67212388,0.584978427
2012/5/15,-0.005002508,0.356093945,0.416776313,0.896733125
2012/5/16,-0.002651549,0.35575571,0.449081389,0.461509287
2012/5/17,-0.0124645,0.366263155,0.326315307,0.539765559
2012/5/18,-0.005893164,0.438273151,0.434754555,0.685021196
2012/5/21,0.010862916,0.497281601,0.08411359,1.131915132
2012/5/22,-0.000133561,0.476616548,-0.208887544,1.070854881
2012/5/23,-0.000532822,0.368641479,0.317754398,0.417810161
2012/5/24,0.00268522,0.213696706,-0.076150669,0.855794875
2012/5/25,-0.005997317,0.30202611,0.179472186,0.477281938
2012/5/29,0.010054599,0.404978405,0.682752566,-0.304977261
2012/5/30,-0.012866294,0.268246917,0.660342987,-0.53682848
2012/5/31,-0.002128697,0.098487226,-0.24758908,0.493745979
2012/6/1,-0.02242912,0.105440577,0.089834974,0.178495185
2012/6/4,-0.00141288,0.161224723,-0.041434071,0.804700569
2012/6/5,0.0021866,0.07973938,-0.269883755,0.483619544
2012/6/6,0.023375798,0.046500347,-0.460468794,0.5279155
2012/6/7,0.003712053,0.024351205,-0.38895771,0.616646648
2012/6/8,0.007454714,0.086924846,-0.327335809,0.794912344
2012/6/11,-0.011453563,0.27499095,-0.05355269,0.499675212
2012/6/12,0.013013576,0.41634184,0.242543955,0.534175348
2012/6/13,-0.006176282,0.446161533,0.390367369,0.494371633
2012/6/14,0.01236919,0.418461433,-0.302159402,1.413538718
2012/6/15,0.00906884,0.429701189,-0.256387505,1.180246034
2012/6/18,-0.001987535,0.505041456,0.278924101,1.08576413
2012/6/19,0.007467836,0.454725206,0.526535915,0.493451509
2012/6/20,-0.001008506,0.394929545,0.756710876,0.12132842
2012/6/21,-0.019751835,0.298723512,0.682880204,0.159247941
2012/6/22,0.005331104,0.18405938,-0.031878011,0.988192402
2012/6/25,-0.010986674,0.330758273,0.044197553,0.668526497
2012/6/26,0.002556983,0.394833125,0.332218018,0.337851028
2012/6/27,0.007339765,0.377317905,0.104212447,0.688108845
2012/6/28,-0.001962007,0.274573525,-0.507360286,1.451170605
2012/6/29,0.021806545,0.328115395,-0.282410288,1.17181422
2012/7/2,-0.000675689,0.295103403,0.124901133,-0.042375313
2012/7/3,0.005611435,0.297621887,-0.010340493,-0.023257019
2012/7/5,-0.003649316,0.198588073,-0.062890417,0.223158097
2012/7/6,-0.009677065,0.185622046,0.250264526,0.243384417
2012/7/9,-0.002836674,0.0518642,-0.063181535,0.47080893
2012/7/10,-0.006551574,-0.007898784,-0.530637555,0.285214868
2012/7/11,-0.003847552,0.159130325,0.1546977,0.068452024
2012/7/12,-0.002483141,0.211072563,0.369661242,0.091521889
2012/7/13,0.016080592,0.276768105,0.147700331,0.30962181
2012/7/16,-0.003911502,0.352290921,-0.055849666,0.792811626
2012/7/17,0.006135669,0.426549895,0.573302888,0.506834737
2012/7/18,0.008023613,0.541816311,0.190046185,1.18917605
2012/7/19,0.002681413,0.47332676,0.298885306,0.598197268
2012/7/20,-0.009376016,0.289492039,0.358596179,0.406930121
2012/7/23,-0.007916568,0.195792879,-0.350710884,1.335073042
2012/7/24,-0.008219858,0.205204766,-0.215593444,0.852752189
2012/7/25,0.004643913,0.306561797,0.688617232,-0.253493649
2012/7/26,0.016576828,0.285782379,0.616942423,-0.130204916
2012/7/27,0.014461272,0.243787926,0.11458857,0.48293063
2012/7/30,-0.000202687,0.267398082,0.011159707,0.536911782
2012/7/31,-0.004932973,0.250721412,0.100142258,0.281850295
2012/8/1,-0.002896105,0.194004312,-0.02772194,0.111402896
2012/8/2,-0.007131962,0.286552371,0.143907315,0.047421618
2012/8/3,0.016731061,0.34261612,0.335452265,0.283715725
